size,Avg_max_fit,Gen,Dataset,CosDist,Hof
80,5.0,51,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.12095092700846743,"sub(concatenate(addOneAll(addOneAll(add([13], addOneAll(add([13], [1]))))), repeat(repeat([10]))), addOneAll(addOneAll([5])))","[6, 10, 10, 10, 4]"
81,6.0,35,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.29289321881345254,"div(addOneAll(concatenate(repeat(if_then_else([5], [6], [5], [13])), mul(div([11], [1]), subOneAll([9])))), concatenate(repeat(repeat(repeat([6]))), subOneAll(repeat(mul([6], [3])))))","[6, 6, 6, 6, 2]"
82,6.0,54,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.1915479165455567,"sub(add(repeat(concatenate(repeat([6]), mul([3], [2]))), mul(mul(addOneAll([2]), addOneAll([1])), addOneAll(repeat([8])))), div(mul(sub(repeat([11]), div([7], [13])), concatenate(if_then_else([4], [11], [2], [6]), sub([10], [11]))), mul(if_then_else(if_then_else([3], [10], [13], [4]), mul([8], [10]), if_then_else([8], [10], [13], [8]), concatenate([11], [11])), div(repeat([9]), repeat([6])))))","[6, 6, 7, 6, 6, 10]"
83,5.0,35,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.08330150297178884,"concatenate(add(concatenate([6], [4]), repeat([9])), repeat(subOneAll(if_then_else([7], [13], [11], [8]))))","[6, 1, 6, 10, 6, 10]"
84,6.0,35,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.30973151003736665,"repeat(mul(if_then_else([6], mul(mul([4], [13]), repeat([6])), if_then_else(sub([10], [7]), addOneAll([12]), sub([6], [11]), repeat([1])), subOneAll(if_then_else([11], [4], [12], [2]))), if_then_else(div(sub([6], [11]), [8]), sub(addOneAll([4]), mul([3], [13])), repeat(concatenate([1], [6])), subOneAll(concatenate([1], [3])))))","[6, 4, 6, 6, 4, 6]"
