gen,nevals,avg,min,max
0,80,715.2375,7.0,1000.0
1,63,232.0,7.0,1000.0
2,67,32.8,7.0,1000.0
3,66,131.475,6.0,1000.0
4,63,106.4625,6.0,1000.0
5,65,81.5625,6.0,1000.0
6,61,68.9,5.0,1000.0
7,68,156.0,5.0,1000.0
8,62,105.9,5.0,1000.0
9,65,130.725,5.0,1000.0
10,66,217.6,5.0,1000.0
11,66,118.625,5.0,1000.0
12,65,118.075,5.0,1000.0
13,70,142.4,5.0,1000.0
14,63,55.725,5.0,1000.0
15,74,106.475,5.0,1000.0
16,61,67.9375,5.0,1000.0
17,56,30.375,5.0,1000.0
18,56,79.975,5.0,1000.0
19,56,92.1875,5.0,1000.0
20,62,79.95,5.0,1000.0
21,60,80.3875,5.0,1000.0
22,65,67.5,5.0,1000.0
23,62,17.575,5.0,1000.0
24,60,30.1625,5.0,1000.0
25,62,42.5,5.0,1000.0
26,69,142.2625,5.0,1000.0
27,68,67.775,5.0,1000.0
28,64,29.95,5.0,1000.0
29,65,42.375,5.0,1000.0
30,67,30.0625,5.0,1000.0
31,67,67.3625,5.0,1000.0
32,61,17.5875,5.0,1000.0
33,67,29.9,5.0,1000.0
34,64,30.0,5.0,1000.0
35,66,5.175,5.0,14.0
36,56,17.5625,5.0,1000.0
37,71,42.5,5.0,1000.0
38,59,42.4125,5.0,1000.0
39,69,17.625,5.0,1000.0
40,69,30.025,5.0,1000.0
41,70,42.9625,5.0,1000.0
42,60,43.2125,5.0,1000.0
43,74,5.175,5.0,9.0
44,64,30.1625,5.0,1000.0
45,72,5.0875,5.0,9.0
46,64,42.5375,5.0,1000.0
47,62,5.1,5.0,9.0
48,66,5.025,5.0,6.0
49,65,17.4875,5.0,1000.0
50,65,5.1,5.0,9.0
51,67,5.0,5.0,5.0
52,67,5.025,5.0,6.0
53,68,5.0375,5.0,6.0
54,64,5.0125,5.0,6.0
55,64,29.875,5.0,1000.0
56,69,17.45,5.0,1000.0
57,60,29.875,5.0,1000.0
58,65,5.0125,5.0,6.0
59,64,17.4875,5.0,1000.0
60,72,5.0125,5.0,6.0
,,,,
gen,nevals,avg,min,max
0,81,682.3086419753087,7.0,1000.0
1,68,82.28395061728395,6.0,1000.0
2,73,129.80246913580248,6.0,1000.0
3,65,80.50617283950618,6.0,1000.0
4,62,80.0,6.0,1000.0
5,70,55.50617283950617,6.0,1000.0
6,58,55.333333333333336,6.0,1000.0
7,66,18.469135802469136,6.0,1000.0
8,76,30.691358024691358,6.0,1000.0
9,64,43.02469135802469,6.0,1000.0
10,61,30.567901234567902,6.0,1000.0
11,59,55.123456790123456,6.0,1000.0
12,59,55.58024691358025,6.0,1000.0
13,64,18.28395061728395,6.0,1000.0
14,68,30.567901234567902,6.0,1000.0
15,61,6.061728395061729,6.0,9.0
16,77,6.037037037037037,6.0,7.0
17,68,18.271604938271604,6.0,1000.0
18,65,18.320987654320987,6.0,1000.0
19,70,42.82716049382716,6.0,1000.0
20,59,42.81481481481482,6.0,1000.0
21,71,18.28395061728395,6.0,1000.0
22,67,6.037037037037037,6.0,9.0
23,63,18.37037037037037,6.0,1000.0
24,67,6.0246913580246915,6.0,7.0
25,66,18.296296296296298,6.0,1000.0
26,64,6.0246913580246915,6.0,7.0
27,70,6.0246913580246915,6.0,8.0
28,56,42.91358024691358,6.0,1000.0
29,69,18.28395061728395,6.0,1000.0
30,63,42.81481481481482,6.0,1000.0
31,60,6.012345679012346,6.0,7.0
32,69,6.037037037037037,6.0,9.0
33,66,6.827160493827161,6.0,73.0
34,72,18.333333333333332,6.0,1000.0
35,64,6.0,6.0,6.0
36,72,6.0,6.0,6.0
37,70,6.098765432098766,6.0,12.0
38,63,18.358024691358025,6.0,1000.0
39,69,18.358024691358025,6.0,1000.0
40,58,6.0,6.0,6.0
41,64,6.074074074074074,6.0,10.0
42,68,6.012345679012346,6.0,7.0
43,67,6.074074074074074,6.0,9.0
44,69,6.049382716049383,6.0,8.0
45,68,30.59259259259259,6.0,1000.0
46,68,18.28395061728395,6.0,1000.0
47,71,18.333333333333332,6.0,1000.0
48,70,18.333333333333332,6.0,1000.0
49,56,18.271604938271604,6.0,1000.0
50,74,18.28395061728395,6.0,1000.0
51,67,30.580246913580247,6.0,1000.0
52,68,6.037037037037037,6.0,8.0
53,73,18.271604938271604,6.0,1000.0
54,62,6.061728395061729,6.0,10.0
55,67,6.012345679012346,6.0,7.0
56,68,6.0,6.0,6.0
