size,Avg_max_fit,Gen,Dataset,CosDist,Hof
80,714.625,0,"[6, 6, 6, 6]",0.029857499854668124,"if_then_else(repeat(if_then_else(addOneAll([5]), mul(subOneAll([3]), sub([3], [2])), if_then_else(concatenate([1], [5]), add([10], [3]), div([7], [7]), mul([7], [13])), add(div([1], [12]), subOneAll([5])))), addOneAll(concatenate(addOneAll(addOneAll([8])), concatenate(div([8], [4]), [7]))), subOneAll(div(div(sub([4], [5]), repeat([4])), mul(addOneAll(subOneAll(addOneAll([5]))), div(subOneAll(div([5], [10])), addOneAll(sub([2], [13])))))), concatenate(div(repeat(subOneAll([9])), add(subOneAll([7]), sub([7], [12]))), sub(addOneAll(addOneAll([5])), concatenate(addOneAll([3]), addOneAll([4])))))","[6, 6, 6, 6, 13]"
81,791.481,0,"[6, 6, 6, 6]",0.029857499854668124,"if_then_else(sub(div([5], [10]), subOneAll([8])), sub(sub([10], [12]), sub([3], [3])), repeat(repeat([6])), mul(sub([7], [11]), sub(div([5], sub(div([5], [10]), subOneAll([8]))), subOneAll([8]))))","[8, 6, 6, 6, 6]"
82,733.768,0,"[6, 6, 6, 6]",0.0,"sub(concatenate(repeat(subOneAll(if_then_else(mul([2], [3]), [8], mul([2], [3]), [9]))), mul(mul(subOneAll([11]), mul([2], [3])), repeat(repeat([11])))), concatenate(repeat(addOneAll(repeat([9]))), concatenate(if_then_else(addOneAll(repeat([9])), if_then_else([4], [11], [4], [7]), repeat([6]), concatenate(repeat(addOneAll(repeat([9]))), concatenate(if_then_else(div(sub(repeat([5]), addOneAll([2])), [12]), if_then_else([4], [11], addOneAll(repeat([9])), [7]), repeat([6]), repeat(concatenate(repeat(subOneAll(if_then_else([6], [8], [9], [8]))), mul(mul(subOneAll([11]), sub(repeat([5]), addOneAll([2]))), repeat(repeat([11])))))), sub(repeat([5]), addOneAll([2]))))), sub(repeat([5]), addOneAll([2])))))","[6, 6, 6, 6, 6]"
83,880.313,0,"[6, 6, 6, 6]",0.029857499854668124,"subOneAll(if_then_else(repeat(repeat(sub(addOneAll([3]), sub([10], [13])))), addOneAll(if_then_else([3], [1], [13], [6])), add(div(concatenate(subOneAll([3]), div([6], [1])), div(if_then_else([2], [13], [3], [4]), subOneAll([13]))), addOneAll(concatenate(subOneAll([11]), div(repeat(addOneAll(mul(if_then_else(repeat([7]), div([13], [5]), div([2], [12]), sub([9], [13])), sub(subOneAll([10]), subOneAll([7]))))), [9])))), subOneAll(subOneAll(subOneAll([7])))))","[6, 6, 6, 6, 3]"
84,728.071,0,"[6, 6, 6, 6]",0.09546596626670911,"add(if_then_else(div(addOneAll(addOneAll(sub([1], [13]))), concatenate(concatenate(addOneAll(add([2], [5])), addOneAll([13])), repeat(if_then_else([5], [10], [9], [12])))), sub(add(concatenate(sub([5], [1]), repeat([5])), repeat([13])), addOneAll(add(add([13], [1]), addOneAll([7])))), addOneAll(concatenate(addOneAll(addOneAll([3])), if_then_else([5], repeat([11]), concatenate([3], [7]), addOneAll([11])))), [3]), addOneAll(if_then_else(addOneAll(subOneAll([9])), if_then_else(div(add(add([13], [1]), [1]), repeat([5])), if_then_else(addOneAll([11]), div([5], [10]), [8], subOneAll([12])), subOneAll([8]), addOneAll(concatenate([5], [3]))), if_then_else(if_then_else([5], [10], [10], [12]), mul(repeat([6]), repeat([9])), sub(if_then_else([5], [2], [10], [10]), addOneAll(sub(repeat(sub(mul(mul(mul([13], [1]), concatenate([6], [3])), addOneAll(add([10], [10]))), mul(repeat(if_then_else([8], [5], [9], [13])), if_then_else(add([10], [2]), if_then_else([3], [4], [11], [4]), sub([8], [8]), add([7], [6]))))), if_then_else(mul(div(sub(concatenate(if_then_else([3], [6], [5], [7]), add([8], [12])), repeat(div([7], [2]))), div(mul([8], [6]), repeat([5]))), mul(sub(addOneAll([1]), sub(div(repeat(div(sub(div([4], [2]), sub([7], [12])), repeat(if_then_else([8], [13], [8], [13])))), if_then_else(addOneAll(div(subOneAll([9]), div([6], [12]))), sub(subOneAll(if_then_else([4], [5], [6], [13])), add(repeat([5]), concatenate([13], [5]))), sub(concatenate(concatenate([8], [1]), div([5], [5])), add(repeat([4]), subOneAll([12]))), addOneAll(mul(repeat([11]), concatenate([3], [12]))))), [9])), mul(sub([3], [10]), sub([3], [1])))), sub(repeat(addOneAll(addOneAll([10]))), add(repeat(if_then_else([13], [3], [5], [6])), add(concatenate([10], [7]), concatenate([13], [4])))), div(subOneAll(concatenate(subOneAll([8]), addOneAll([10]))), repeat(concatenate(mul([8], [4]), subOneAll([9])))), addOneAll(add(concatenate(subOneAll([11]), sub([4], [9])), div(repeat([12]), repeat([3])))))))), mul(sub([4], [9]), addOneAll([12]))), concatenate(addOneAll(if_then_else([1], [10], [2], [3])), concatenate(mul([5], [5]), mul([3], [11]))))))","[1, 6, 6, 4, 6]"
