rand,Avg_max_fit,Gen,Dataset,CosDist,Hof
114960,174.98888888888888,59,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.08534087923995304,"sub(if_then_else(add(add([11], [6]), addOneAll(repeat([3]))), sub(if_then_else(sub([5], [8]), if_then_else([4], [5], [1], [9]), sub([12], [11]), repeat([12])), if_then_else(add([12], [13]), repeat([5]), add([11], [13]), sub([2], [10]))), repeat(concatenate(subOneAll([7]), subOneAll([12]))), add(add(add([4], [1]), mul([8], [2])), repeat(repeat(add(concatenate([5], [4]), mul([10], [2])))))), if_then_else(sub(sub(repeat([2]), add([12], [1])), sub(div([11], [3]), repeat([3]))), add(subOneAll(sub([6], [10])), add(concatenate([10], [9]), repeat([8]))), mul(mul(subOneAll([3]), subOneAll([3])), div(subOneAll([1]), concatenate([5], [8]))), addOneAll(subOneAll(subOneAll([3])))))","[10, 6, 11, 6, 10]"
115917,175.0,46,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.04869701169101193,"subOneAll(add(concatenate(sub(concatenate(sub([7], [1]), repeat([7])), [10]), mul(div(if_then_else(sub([7], [1]), [4], [3], [5]), concatenate([3], [10])), concatenate(div([10], [9]), repeat([7])))), repeat([5])))","[6, 6, 10, 6, 10]"
116778,174.98888888888888,32,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.24622163855559098,"div(mul(repeat(concatenate(addOneAll(div([3], [2])), concatenate(if_then_else([6], [1], [8], add([1], [8])), div([7], [3])))), div(repeat(sub(subOneAll([13]), sub([12], [8]))), repeat(concatenate(if_then_else([6], [7], [6], [4]), repeat([7]))))), mul(repeat(mul(subOneAll(concatenate([4], [11])), concatenate(concatenate([11], [3]), repeat([7])))), add(if_then_else(if_then_else(concatenate([12], [7]), sub([2], [12]), if_then_else([1], [10], [11], [8]), add([4], [6])), repeat(sub([6], [5])), div(subOneAll([3]), add([8], [5])), mul(subOneAll([13]), subOneAll([5]))), if_then_else(sub(sub([2], [9]), subOneAll(repeat([12]))), mul(add([9], [6]), sub([6], [7])), repeat(if_then_else([9], [7], [4], [9])), subOneAll(mul([9], [3]))))))","[3, 6, 10, 3, 3, 6, 10, 5]"
118003,175.0,41,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.04869701169101193,"if_then_else(repeat(concatenate([10], [6])), if_then_else(div([4], [13]), if_then_else(concatenate(sub([3], div(div(div([11], [7]), concatenate([12], [5])), [9])), div(div([11], [7]), concatenate([12], [5]))), if_then_else([7], [3], [4], [11]), [1], [1]), if_then_else(div([13], [2]), [5], sub([5], [2]), if_then_else([10], [4], [5], [7])), div(div([11], mul(mul(subOneAll(addOneAll(add([11], [4]))), div(sub(concatenate([7], [1]), mul([3], [12])), addOneAll(subOneAll([10])))), add(if_then_else(if_then_else(if_then_else([9], [6], [12], [9]), addOneAll([4]), mul([4], [13]), add([7], [8])), add(repeat([4]), repeat([7])), [3], concatenate(addOneAll([9]), div([13], [7]))), if_then_else(concatenate(subOneAll([1]), sub([8], [11])), add(subOneAll([7]), if_then_else([1], [10], [5], [12])), mul(div([4], [2]), add([7], [8])), sub(add([9], [9]), addOneAll([11])))))), concatenate([12], [5]))), div(add([4], [13]), addOneAll([2])), [10])","[10, 6, 10, 6, 10]"
118851,175.0,43,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.02817468419245006,"div(concatenate(repeat(mul(repeat(sub([4], [12])), repeat([8]))), add(add(mul([4], [1]), if_then_else([9], [9], [4], [9])), repeat(if_then_else([7], add([7], [8]), [1], [4])))), addOneAll(subOneAll(subOneAll(repeat([4])))))","[6, 10, 6, 10, 4]"
