gen,nevals,avg,min,max
0,90,757.8888888888889,6.0,1000.0
1,77,184.77777777777777,6.0,1000.0
2,60,39.77777777777778,5.0,1000.0
3,70,28.211111111111112,5.0,1000.0
4,77,72.13333333333334,5.0,1000.0
5,74,49.733333333333334,5.0,1000.0
6,73,93.7,5.0,1000.0
7,69,38.43333333333333,5.0,1000.0
8,63,27.366666666666667,5.0,1000.0
9,78,27.38888888888889,5.0,1000.0
10,74,27.366666666666667,5.0,1000.0
11,82,60.71111111111111,5.0,1000.0
12,75,27.622222222222224,5.0,1000.0
13,81,38.36666666666667,5.0,1000.0
14,72,27.18888888888889,5.0,1000.0
15,74,60.46666666666667,5.0,1000.0
16,65,27.3,5.0,1000.0
17,74,27.18888888888889,5.0,1000.0
18,76,16.166666666666668,5.0,1000.0
19,78,16.333333333333332,5.0,1000.0
20,75,5.166666666666667,5.0,13.0
21,72,27.3,5.0,1000.0
22,73,5.111111111111111,5.0,8.0
23,80,27.211111111111112,5.0,1000.0
24,79,5.155555555555556,5.0,10.0
25,69,16.366666666666667,5.0,1000.0
26,82,27.211111111111112,5.0,1000.0
27,69,5.055555555555555,5.0,7.0
28,72,5.1,5.0,9.0
29,68,5.088888888888889,5.0,6.0
30,61,5.033333333333333,5.0,6.0
31,74,16.22222222222222,5.0,1000.0
32,79,5.111111111111111,5.0,9.0
33,77,16.244444444444444,5.0,1000.0
34,78,5.055555555555555,5.0,6.0
35,67,5.022222222222222,5.0,6.0
36,71,5.188888888888889,5.0,10.0
37,75,5.066666666666666,5.0,7.0
38,69,16.07777777777778,5.0,1000.0
39,73,16.122222222222224,5.0,1000.0
40,76,16.055555555555557,5.0,1000.0
41,72,16.133333333333333,5.0,1000.0
42,78,5.166666666666667,5.0,13.0
43,75,5.033333333333333,5.0,7.0
44,78,16.08888888888889,5.0,1000.0
45,73,5.033333333333333,5.0,6.0
46,68,5.044444444444444,5.0,6.0
47,72,5.033333333333333,5.0,7.0
48,68,16.08888888888889,5.0,1000.0
49,70,38.17777777777778,5.0,1000.0
50,76,16.144444444444446,5.0,1000.0
51,70,5.011111111111111,5.0,6.0
52,70,5.011111111111111,5.0,6.0
53,78,5.011111111111111,5.0,6.0
54,77,16.155555555555555,5.0,1000.0
55,72,5.0,5.0,5.0
56,73,5.044444444444444,5.0,6.0
57,60,16.07777777777778,5.0,1000.0
58,72,16.1,5.0,1000.0
59,74,5.055555555555555,5.0,9.0
60,79,5.066666666666666,5.0,7.0
,,,,
