gen,nevals,avg,std,min,max
0,20,[0.05378028],[0.00091307],[0.05188686],[0.05498035]
1,3,[0.05477628],[0.00015984],[0.05456736],[0.05498035]
2,6,[0.05498035],[0.],[0.05498035],[0.05498035]
3,2,[0.05498035],[0.],[0.05498035],[0.05498035]
4,3,[0.05501794],[0.00016157],[0.05498035],[0.05572215]
5,2,[0.05530795],[0.00036161],[0.05498035],[0.05572215]
6,2,[0.05572215],[0.],[0.05572215],[0.05572215]
7,1,[0.05572215],[0.],[0.05572215],[0.05572215]
8,1,[0.05572215],[0.],[0.05572215],[0.05572215]
9,7,[0.05573292],[4.69553709e-05],[0.05572215],[0.0559376]
10,5,[0.05576898],[9.47795597e-05],[0.05572215],[0.05601246]
11,4,[0.05595631],[3.24152075e-05],[0.0559376],[0.05601246]
12,2,[0.05601246],[6.9388939e-18],[0.05601246],[0.05601246]
13,1,[0.05601246],[6.9388939e-18],[0.05601246],[0.05601246]
14,3,[0.05601246],[6.9388939e-18],[0.05601246],[0.05601246]
15,3,[0.05601246],[6.9388939e-18],[0.05601246],[0.05601246]
16,4,[0.05601246],[6.9388939e-18],[0.05601246],[0.05601246]
17,4,[0.05601246],[6.9388939e-18],[0.05601246],[0.05601246]
18,3,[0.05601246],[6.9388939e-18],[0.05601246],[0.05601246]
19,5,[0.05601246],[6.9388939e-18],[0.05601246],[0.05601246]
20,2,[0.05601254],[3.56449156e-07],[0.05601246],[0.05601409]
21,0,[0.05601287],[7.08192662e-07],[0.05601246],[0.05601409]
22,3,[0.05601409],[6.9388939e-18],[0.05601409],[0.05601409]
23,4,[0.05601409],[6.9388939e-18],[0.05601409],[0.05601409]
24,5,[0.05601846],[1.90539829e-05],[0.05601409],[0.05610152]
25,2,[0.05604032],[4.00634748e-05],[0.05601409],[0.05610152]
26,3,[0.05610152],[1.38777878e-17],[0.05610152],[0.05610152]
27,5,[0.05610152],[1.38777878e-17],[0.05610152],[0.05610152]
28,6,[0.05610765],[2.67169772e-05],[0.05610152],[0.0562241]
29,2,[0.05613216],[5.30812513e-05],[0.05610152],[0.0562241]
30,1,[0.0562241],[0.],[0.0562241],[0.0562241]
31,2,[0.0562241],[0.],[0.0562241],[0.0562241]
32,4,[0.0562241],[0.],[0.0562241],[0.0562241]
33,5,[0.05622497],[3.79694936e-06],[0.0562241],[0.05624153]
34,1,[0.05622497],[3.79694936e-06],[0.0562241],[0.05624153]
35,4,[0.05622768],[6.93465641e-06],[0.0562241],[0.05624153]
36,2,[0.05624153],[1.38777878e-17],[0.05624153],[0.05624153]
37,3,[0.05624153],[1.38777878e-17],[0.05624153],[0.05624153]
38,4,[0.05624153],[1.38777878e-17],[0.05624153],[0.05624153]
39,1,[0.05624153],[1.38777878e-17],[0.05624153],[0.05624153]
40,5,[0.05624153],[1.38777878e-17],[0.05624153],[0.05624153]
41,2,[0.05638568],[0.00062838],[0.05624153],[0.05912472]
42,2,[0.05681816],[0.00115328],[0.05624153],[0.05912472]
43,2,[0.05910574],[8.27301115e-05],[0.05874513],[0.05912472]
44,7,[0.05953769],[0.00175187],[0.05912472],[0.06717126]
45,3,[0.06037426],[0.00285652],[0.05912472],[0.06717126]
46,0,[0.06403777],[0.00383773],[0.05933753],[0.06717126]
47,2,[0.06717126],[1.38777878e-17],[0.06717126],[0.06717126]
48,2,[0.06717126],[1.38777878e-17],[0.06717126],[0.06717126]
49,4,[0.06717163],[1.60075752e-06],[0.06717126],[0.06717861]
50,5,[0.06718524],[4.67141343e-05],[0.06717126],[0.0673883]
51,2,[0.06722055],[8.38756299e-05],[0.06717861],[0.0673883]
52,3,[0.06733271],[9.00158121e-05],[0.06717861],[0.0673883]
53,2,[0.06742965],[0.00018026],[0.0673883],[0.06821537]
54,3,[0.06751236],[0.00029532],[0.0673883],[0.06821537]
55,4,[0.0679354],[0.00040353],[0.0673883],[0.06840547]
56,8,[0.06824391],[6.78702881e-05],[0.06821537],[0.06840547]
57,7,[0.06832003],[9.44601304e-05],[0.06821537],[0.06840547]
58,6,[0.06840558],[4.74287058e-07],[0.06840547],[0.06840765]
59,1,[0.0684058],[7.77051067e-07],[0.06840547],[0.06840765]
60,2,[0.06840711],[9.42312831e-07],[0.06840547],[0.06840765]
61,5,[0.06840765],[0.],[0.06840765],[0.06840765]
62,3,[0.06840765],[0.],[0.06840765],[0.06840765]
63,4,[0.06840765],[0.],[0.06840765],[0.06840765]
64,3,[0.06840778],[5.78667591e-07],[0.06840765],[0.06841031]
65,6,[0.06840806],[9.44463967e-07],[0.06840765],[0.06841031]
66,3,[0.06840982],[1.03485288e-06],[0.06840765],[0.06841083]
67,4,[0.06841046],[2.39747324e-07],[0.06841031],[0.06841083]
68,3,[0.06841083],[1.38777878e-17],[0.06841083],[0.06841083]
69,1,[0.06841083],[1.38777878e-17],[0.06841083],[0.06841083]
70,2,[0.06841083],[1.38777878e-17],[0.06841083],[0.06841083]
71,4,[0.06841083],[1.38777878e-17],[0.06841083],[0.06841083]
72,1,[0.06841083],[1.38777878e-17],[0.06841083],[0.06841083]
73,4,[0.0684123],[6.40055428e-06],[0.06841083],[0.0684402]
74,5,[0.06842258],[1.4387204e-05],[0.06841083],[0.0684402]
75,2,[0.0684402],[1.38777878e-17],[0.0684402],[0.0684402]
76,4,[0.0684402],[1.38777878e-17],[0.0684402],[0.0684402]
77,4,[0.0684402],[1.38777878e-17],[0.0684402],[0.0684402]
78,5,[0.0684402],[1.38777878e-17],[0.0684402],[0.0684402]
79,3,[0.0684402],[1.38777878e-17],[0.0684402],[0.0684402]
80,1,[0.0684402],[1.38777878e-17],[0.0684402],[0.0684402]
81,6,[0.0684402],[1.38777878e-17],[0.0684402],[0.0684402]
82,3,[0.0684402],[1.38777878e-17],[0.0684402],[0.0684402]
83,7,[0.0684402],[1.38777878e-17],[0.0684402],[0.0684402]
84,7,[0.0689916],[0.00175951],[0.0684402],[0.07585246]
85,3,[0.07156775],[0.00315676],[0.06844117],[0.07585246]
86,3,[0.07585246],[1.38777878e-17],[0.07585246],[0.07585246]
