rand,Avg_max_fit,Gen,Dataset,CosDist,Hof
6554,5.011111111111111,49,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.12095092700846743,"sub(sub(concatenate(addOneAll(mul([9], if_then_else(repeat([12]), concatenate([11], [8]), addOneAll([9]), [10]))), repeat(repeat([10]))), mul(sub(repeat([12]), sub([4], [11])), subOneAll([10]))), addOneAll(if_then_else(if_then_else(repeat([10]), concatenate([11], [8]), addOneAll([9]), [10]), concatenate([1], if_then_else([1], [10], [4], [6])), subOneAll(add([6], [6])), sub(div(add([6], [6]), subOneAll([10])), div([6], [10])))))","[6, 10, 10, 10, 2]"
6610,5.033333333333333,57,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.08330150297178884,"concatenate(sub(repeat(if_then_else([10], [1], [9], [6])), add(addOneAll([11]), div([2], if_then_else([3], repeat(if_then_else([9], [1], [9], [10])), [11], [9])))), add(concatenate([10], addOneAll([11])), concatenate(if_then_else([3], [6], [11], addOneAll([6])), subOneAll([1]))))","[10, 6, 10, 6, 10, 3]"
6656,5.033333333333333,47,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.09546596626670922,"div(if_then_else(if_then_else(subOneAll([7]), mul([2], [4]), if_then_else([6], [3], [13], [3]), addOneAll([1])), subOneAll(repeat(div(mul([11], [6]), repeat([10])))), mul(add(if_then_else(mul([6], [8]), concatenate([13], [10]), repeat([4]), concatenate([11], [4])), sub(sub([8], [8]), repeat([9]))), add(concatenate(concatenate([2], [6]), div([9], [5])), if_then_else(subOneAll(mul([7], [5])), mul([2], [4]), if_then_else([3], [8], [13], [3]), add([7], [8])))), mul(mul(subOneAll(addOneAll([5])), add(sub(repeat(subOneAll(concatenate(div(concatenate([2], [3]), mul([11], [5])), [4]))), [2]), addOneAll(sub([7], mul(repeat([9]), repeat([12])))))), mul(div(repeat([12]), mul([3], [5])), div(concatenate([13], [11]), add([12], [10]))))), addOneAll(add(repeat(add(sub([7], [2]), sub([2], [2]))), concatenate(concatenate(addOneAll([1]), [9]), mul(repeat([9]), repeat(add(concatenate(sub(add(subOneAll(div(repeat([9]), concatenate([8], [5]))), add(add(add([6], [11]), mul([13], [9])), addOneAll(div([3], [4])))), concatenate(if_then_else(if_then_else(repeat([1]), subOneAll([13]), repeat([3]), addOneAll([2])), subOneAll(addOneAll([12])), mul(repeat([5]), add([7], [1])), concatenate(sub([8], [13]), concatenate(repeat(subOneAll(repeat(div(mul([11], [6]), repeat([10]))))), [4]))), addOneAll(repeat(sub([2], [7]))))), subOneAll(concatenate(if_then_else(if_then_else(if_then_else([12], div(repeat(sub(div([3], [7]), if_then_else([5], [7], [12], [1]))), subOneAll(if_then_else(addOneAll([8]), add([5], [2]), subOneAll([4]), sub([3], [9])))), [3], [8]), mul([9], [10]), mul([1], [7]), repeat([13])), repeat(addOneAll([3])), div(if_then_else([3], [13], [13], [11]), subOneAll([12])), concatenate(div([6], [6]), mul([8], [11]))), concatenate(subOneAll(subOneAll([9])), subOneAll(mul([4], [3])))))), mul(concatenate(repeat(if_then_else(div(sub([8], [11]), if_then_else([13], [1], [11], [13])), add([5], [2]), mul(add([7], [7]), concatenate([10], [8])), mul(add(sub(repeat(subOneAll(concatenate(div(concatenate([2], [3]), [2]), [4]))), [2]), addOneAll([6])), add([12], [7])))), repeat(repeat(concatenate(sub([10], [7]), subOneAll([11]))))), if_then_else(add(repeat(mul(subOneAll([5]), add([11], [3]))), addOneAll(addOneAll(add([10], [11])))), subOneAll(if_then_else(if_then_else(mul([12], [9]), sub([11], [10]), div([5], [11]), sub([2], concatenate(div(concatenate([2], [3]), mul([11], [5])), [4]))), repeat(subOneAll([12])), if_then_else(if_then_else([4], [3], [13], [1]), mul([11], subOneAll(add(add(subOneAll(subOneAll([7])), add(div([10], [11]), addOneAll([3]))), if_then_else(mul(subOneAll([9]), repeat([2])), div(repeat([3]), subOneAll([10])), add(mul([2], [5]), sub([3], [3])), addOneAll(repeat([5])))))), div([2], [11]), if_then_else([3], [12], [11], [3])), mul(mul([13], [5]), mul([11], [3])))), sub(if_then_else(if_then_else(repeat([12]), if_then_else([3], [11], [10], [3]), subOneAll([6]), sub([8], [6])), subOneAll(concatenate([8], [6])), if_then_else(mul([1], [8]), subOneAll([10]), sub([7], [9]), concatenate([8], [11])), subOneAll(if_then_else([1], [5], [7], [11]))), repeat(subOneAll(sub([9], [1])))), addOneAll(mul(repeat(mul([13], [5])), subOneAll(if_then_else([4], [10], [3], [12])))))))))))))","[6, 6, 3, 10, 4, 2]"
6728,5.0,26,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.02817468419245006,"add(if_then_else(addOneAll(if_then_else(sub(addOneAll([2]), sub([1], [7])), repeat([3]), div([12], [8]), repeat([5]))), mul(addOneAll(repeat([3])), concatenate(concatenate([1], [4]), mul(if_then_else(repeat(subOneAll(sub(subOneAll(add([12], [2])), subOneAll(addOneAll([7]))))), if_then_else(concatenate(add(add(div([5], [4]), addOneAll([4])), mul(mul([13], [5]), concatenate([9], [12]))), div(if_then_else(mul([2], [1]), repeat([10]), mul([9], [10]), div([2], [6])), concatenate(subOneAll([8]), sub([10], [5])))), div(add(repeat(add([10], [7])), repeat(add([8], [12]))), subOneAll(subOneAll(mul([2], [1])))), add(concatenate(repeat(subOneAll([6])), if_then_else(div([10], [8]), div([8], [11]), addOneAll([9]), mul([13], [11]))), addOneAll(if_then_else(subOneAll([1]), addOneAll([2]), mul([11], [3]), concatenate([5], [3])))), div(subOneAll(concatenate(div([2], [2]), subOneAll(sub([1], [7])))), add(repeat(addOneAll([2])), sub(if_then_else([2], [6], [5], [13]), subOneAll([5]))))), sub([10], add(concatenate(concatenate(mul([10], [11]), concatenate([12], [9])), sub(mul([11], [11]), sub([10], [5]))), subOneAll(mul(if_then_else([3], [8], [13], [1]), add([5], [10]))))), mul(concatenate(add(concatenate(concatenate([2], [3]), addOneAll([5])), sub(add([10], [10]), subOneAll([5]))), add(addOneAll(if_then_else([8], [12], [3], [13])), mul(if_then_else([7], [13], [2], [12]), div([3], [13])))), mul(mul(sub(if_then_else([6], [5], [5], [4]), repeat([8])), sub(add([11], [12]), mul([5], [12]))), if_then_else(if_then_else(addOneAll([8]), mul([2], [10]), sub([13], [6]), add([3], [6])), mul(if_then_else([3], [10], [1], [13]), concatenate([8], [2])), sub(div([9], [4]), subOneAll([5])), subOneAll(subOneAll([9])))))), [2]))), repeat(sub(addOneAll([12]), sub([5], [10]))), div(div(concatenate([10], [7]), addOneAll([13])), div(repeat([5]), add([13], [1])))), sub(add(sub(add(repeat([1]), concatenate(add([3], [2]), concatenate([3], [2]))), add(sub(addOneAll([2]), sub([1], add(sub(addOneAll([2]), sub([1], [7])), add(repeat([2]), sub([13], [11]))))), add(repeat([2]), sub([13], [11])))), concatenate(add([13], [2]), concatenate([3], [2]))), mul(sub([11], [12]), concatenate([12], [6]))))","[10, 6, 6, 10, 4]"
6838,6.011111111111111,54,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.3021368422011469,"add(if_then_else(add(mul(subOneAll([5]), div([5], [13])), sub(addOneAll([13]), if_then_else([11], [6], [1], [5]))), sub(subOneAll(repeat([12])), concatenate(add([3], div(repeat(sub(subOneAll(repeat([12])), concatenate(add([3], [11]), add([12], [5])))), sub(addOneAll([9]), concatenate([4], [2])))), add([12], [5]))), repeat(if_then_else(sub([1], [1]), concatenate([9], [1]), repeat([10]), mul([4], [11]))), div(repeat(concatenate([5], [5])), if_then_else(repeat(addOneAll(subOneAll([8]))), addOneAll([11]), addOneAll([10]), concatenate([3], [1])))), repeat(sub(concatenate(if_then_else([6], [3], [2], [10]), addOneAll([4])), subOneAll(addOneAll([13])))))","[10, 1, 10, 10, 1, 10, 4]"
