gen,nevals,avg,min,max
27,62,17.55,5.0,1000.0
28,52,17.6,5.0,1000.0
29,62,5.1375,5.0,7.0
30,52,17.5375,5.0,1000.0
31,55,17.6875,5.0,1000.0
32,60,17.6,5.0,1000.0
33,53,5.1125,5.0,8.0
34,66,30.1125,5.0,1000.0
35,50,5.05,5.0,6.0
36,57,17.55,5.0,1000.0
37,55,17.6,5.0,1000.0
38,63,5.175,5.0,8.0
39,62,5.15,5.0,7.0
40,55,17.625,5.0,1000.0
41,61,29.975,5.0,1000.0
42,57,17.5375,5.0,1000.0
43,58,5.1125,5.0,9.0
44,52,17.5375,5.0,1000.0
45,48,5.0125,5.0,6.0
46,62,17.575,5.0,1000.0
47,66,5.0625,5.0,7.0
48,57,30.025,5.0,1000.0
49,55,17.5,5.0,1000.0
50,65,5.125,5.0,7.0
51,61,17.55,5.0,1000.0
52,58,5.1625,5.0,10.0
53,54,17.475,5.0,1000.0
54,61,17.5375,5.0,1000.0
55,63,5.0875,5.0,7.0
56,60,5.0875,5.0,7.0
57,57,5.05,5.0,8.0
58,61,17.45,5.0,1000.0
59,64,5.1,5.0,9.0
60,58,5.0125,5.0,6.0
,,,,
gen,nevals,avg,min,max
0,80,740.0,8.0,1000.0
1,65,170.225,7.0,1000.0
2,69,120.1625,6.0,1000.0
3,61,45.3875,6.0,1000.0
4,70,69.2375,6.0,1000.0
5,68,167.95,6.0,1000.0
6,55,105.7375,5.0,1000.0
7,66,93.3125,5.0,1000.0
8,58,80.6125,5.0,1000.0
9,64,80.325,5.0,1000.0
10,58,80.1625,5.0,1000.0
11,64,117.3375,5.0,1000.0
12,65,67.5125,5.0,1000.0
13,68,92.3875,5.0,1000.0
14,64,80.05,5.0,1000.0
15,64,67.525,5.0,1000.0
16,68,67.4625,5.0,1000.0
17,62,42.775,5.0,1000.0
18,77,142.3,5.0,1000.0
19,66,67.4375,5.0,1000.0
20,67,17.9875,5.0,1000.0
21,60,17.65,5.0,1000.0
22,68,17.55,5.0,1000.0
23,71,42.5125,5.0,1000.0
24,58,17.5375,5.0,1000.0
25,66,42.4875,5.0,1000.0
26,59,42.625,5.0,1000.0
27,59,5.1125,5.0,10.0
28,68,42.4625,5.0,1000.0
29,66,17.525,5.0,1000.0
30,58,5.25,5.0,12.0
31,67,54.9125,5.0,1000.0
32,74,42.325,5.0,1000.0
33,65,17.7875,5.0,1000.0
34,62,29.925,5.0,1000.0
35,54,5.075,5.0,8.0
36,58,5.0625,5.0,8.0
37,69,17.4625,5.0,1000.0
38,65,17.5,5.0,1000.0
39,63,17.525,5.0,1000.0
40,74,29.925,5.0,1000.0
41,70,42.3625,5.0,1000.0
42,55,5.1,5.0,10.0
43,63,17.475,5.0,1000.0
44,70,29.9375,5.0,1000.0
45,66,5.05,5.0,6.0
46,62,5.0375,5.0,7.0
47,69,17.6125,5.0,1000.0
48,66,42.3625,5.0,1000.0
49,66,5.0125,5.0,6.0
50,67,17.5,5.0,1000.0
51,61,5.0375,5.0,7.0
52,65,5.05,5.0,7.0
53,69,5.1125,5.0,11.0
54,66,17.55,5.0,1000.0
55,62,17.5,5.0,1000.0
56,58,17.5125,5.0,1000.0
57,69,42.3375,5.0,1000.0
58,64,17.4875,5.0,1000.0
59,65,5.1125,5.0,7.0
60,71,5.0625,5.0,7.0
,,,,
