gen,nevals,avg,min,max
14,64,[83.34444444 83.75555556],[-1000.     6.],[ 175. 1000.]
15,74,[70.35555556 94.9       ],[-1000.     6.],[ 175. 1000.]
16,76,[69.91111111 95.33333333],[-1000.     6.],[ 175. 1000.]
17,64,[109.64444444  61.32222222],[-1000.     6.],[ 175. 1000.]
18,79,[122.58888889  50.85555556],[-1000.     6.],[ 175. 1000.]
19,70,[122.7         50.22222222],[-1000.     6.],[ 175. 1000.]
20,75,[109.65555556  61.33333333],[-1000.     6.],[ 175. 1000.]
21,74,[109.6         61.36666667],[-1000.     6.],[ 175. 1000.]
22,67,[161.84444444  17.2       ],[-1000.     6.],[ 175. 1000.]
23,70,[148.71111111  29.07777778],[-1000.     6.],[ 175. 1000.]
24,74,[148.76666667  28.36666667],[-1000.     6.],[ 175. 1000.]
25,80,[148.84444444  28.16666667],[-1000.     6.],[ 175. 1000.]
26,79,[135.75555556  39.4       ],[-1000.     6.],[ 175. 1000.]
27,82,[148.73333333  28.22222222],[-1000.     6.],[ 175. 1000.]
28,65,[161.71111111  17.53333333],[-1000.     6.],[ 175. 1000.]
29,71,[148.85555556  28.12222222],[-1000.     6.],[ 175. 1000.]
30,67,[161.91111111  17.1       ],[-1000.     6.],[ 175. 1000.]
31,73,[109.57777778  61.32222222],[-1000.     6.],[ 175. 1000.]
32,74,[148.84444444  28.12222222],[-1000.     6.],[ 175. 1000.]
33,82,[135.66666667  39.62222222],[-1000.     6.],[ 175. 1000.]
34,73,[161.88888889  17.13333333],[-1000.     6.],[ 175. 1000.]
35,74,[161.91111111  17.11111111],[-1000.     6.],[ 175. 1000.]
36,84,[109.68888889  61.33333333],[-1000.     6.],[ 175. 1000.]
37,73,[135.8         39.18888889],[-1000.     6.],[ 175. 1000.]
38,70,[174.94444444   6.07777778],[174.   6.],[175.  13.]
39,76,[161.91111111  17.06666667],[-1000.     6.],[ 175. 1000.]
40,74,[161.91111111  17.06666667],[-1000.     6.],[ 175. 1000.]
41,84,[109.65555556  61.31111111],[-1000.     6.],[ 175. 1000.]
42,75,[122.74444444  50.27777778],[-1000.     6.],[ 175. 1000.]
43,72,[161.78888889  17.27777778],[-1000.     6.],[ 175. 1000.]
44,76,[148.86666667  28.13333333],[-1000.     6.],[ 175. 1000.]
45,70,[174.95555556   6.05555556],[173.   6.],[175.   9.]
46,69,[161.93333333  17.06666667],[-1000.     6.],[ 175. 1000.]
47,73,[135.8         39.15555556],[-1000.     6.],[ 175. 1000.]
48,69,[148.88888889  28.11111111],[-1000.     6.],[ 175. 1000.]
49,76,[161.9         17.08888889],[-1000.     6.],[ 175. 1000.]
50,70,[135.8         39.13333333],[-1000.     6.],[ 175. 1000.]
51,73,[161.84444444  17.21111111],[-1000.     6.],[ 175. 1000.]
52,74,[148.85555556  28.11111111],[-1000.     6.],[ 175. 1000.]
53,70,[174.97777778   6.01111111],[174.   6.],[175.   7.]
54,64,[122.76666667  50.42222222],[-1000.     6.],[ 175. 1000.]
55,75,[122.75555556  50.2       ],[-1000.     6.],[ 175. 1000.]
56,82,[174.92222222   6.05555556],[171.   6.],[175.   9.]
57,74,[161.93333333  17.04444444],[-1000.     6.],[ 175. 1000.]
58,74,[174.97777778   6.01111111],[174.   6.],[175.   7.]
59,78,[161.92222222  17.08888889],[-1000.     6.],[ 175. 1000.]
60,74,[161.92222222  17.05555556],[-1000.     6.],[ 175. 1000.]
,,,,
gen,nevals,avg,min,max
0,90,[-726.25555556  768.83333333],[-1000.     6.],[ 175. 1000.]
1,76,[-126.38888889  261.93333333],[-1000.     6.],[ 175. 1000.]
2,68,[135.23333333  40.5       ],[-1000.     5.],[ 175. 1000.]
3,72,[109.55555556  62.81111111],[-1000.     5.],[ 175. 1000.]
4,75,[109.54444444  61.77777778],[-1000.     5.],[ 175. 1000.]
5,72,[ 44.16666667 116.27777778],[-1000.     5.],[ 175. 1000.]
6,73,[ 57.27777778 105.02222222],[-1000.     5.],[ 175. 1000.]
7,76,[70.25555556 94.23333333],[-1000.     5.],[ 175. 1000.]
8,69,[ 57.28888889 105.04444444],[-1000.     5.],[ 175. 1000.]
9,75,[96.56666667 71.8       ],[-1000.     5.],[ 175. 1000.]
10,72,[109.67777778  60.75555556],[-1000.     5.],[ 175. 1000.]
11,76,[122.68888889  49.56666667],[-1000.     5.],[ 175. 1000.]
12,78,[70.14444444 94.53333333],[-1000.     5.],[ 175. 1000.]
13,65,[135.82222222  38.25555556],[-1000.     5.],[ 175. 1000.]
14,74,[135.75555556  38.28888889],[-1000.     5.],[ 175. 1000.]
15,69,[122.68888889  49.5       ],[-1000.     5.],[ 175. 1000.]
16,79,[148.85555556  27.24444444],[-1000.     5.],[ 175. 1000.]
17,76,[161.85555556  16.27777778],[-1000.     5.],[ 175. 1000.]
18,86,[96.6        71.55555556],[-1000.     5.],[ 175. 1000.]
19,68,[148.87777778  27.17777778],[-1000.     5.],[ 175. 1000.]
20,68,[148.84444444  27.27777778],[-1000.     5.],[ 175. 1000.]
21,82,[135.8         38.22222222],[-1000.     5.],[ 175. 1000.]
22,73,[135.76666667  38.28888889],[-1000.     5.],[ 175. 1000.]
23,77,[174.98888889   5.1       ],[174.   5.],[175.   9.]
24,62,[174.98888889   5.03333333],[174.   5.],[175.   8.]
25,74,[174.92222222   5.11111111],[170.   5.],[175.   9.]
26,76,[174.97777778   5.06666667],[173.   5.],[175.   9.]
27,79,[148.85555556  27.15555556],[-1000.     5.],[ 175. 1000.]
28,70,[161.9         16.18888889],[-1000.     5.],[ 175. 1000.]
29,70,[161.94444444  16.05555556],[-1000.     5.],[ 175. 1000.]
30,81,[148.88888889  27.13333333],[-1000.     5.],[ 175. 1000.]
31,73,[161.94444444  16.07777778],[-1000.     5.],[ 175. 1000.]
32,77,[148.87777778  27.18888889],[-1000.     5.],[ 175. 1000.]
33,69,[161.93333333  16.22222222],[-1000.     5.],[ 175. 1000.]
34,77,[175.           5.01111111],[175.   5.],[175.   6.]
35,68,[135.8         38.31111111],[-1000.     5.],[ 175. 1000.]
36,78,[148.85555556  27.16666667],[-1000.     5.],[ 175. 1000.]
37,78,[148.82222222  27.22222222],[-1000.     5.],[ 175. 1000.]
38,80,[148.88888889  27.22222222],[-1000.     5.],[ 175. 1000.]
39,72,[174.96666667   5.06666667],[173.   5.],[175.   8.]
40,77,[135.81111111  38.26666667],[-1000.     5.],[ 175. 1000.]
41,80,[174.97777778   5.07777778],[174.   5.],[175.   9.]
42,79,[161.94444444  16.06666667],[-1000.     5.],[ 175. 1000.]
43,67,[148.88888889  27.13333333],[-1000.     5.],[ 175. 1000.]
44,70,[148.86666667  27.18888889],[-1000.     5.],[ 175. 1000.]
45,72,[174.98888889   5.07777778],[174.   5.],[175.   8.]
46,76,[148.88888889  27.16666667],[-1000.     5.],[ 175. 1000.]
47,76,[122.77777778  49.23333333],[-1000.     5.],[ 175. 1000.]
48,77,[161.92222222  16.1       ],[-1000.     5.],[ 175. 1000.]
49,76,[148.88888889  27.12222222],[-1000.     5.],[ 175. 1000.]
50,79,[161.93333333  16.1       ],[-1000.     5.],[ 175. 1000.]
51,70,[174.91111111   5.22222222],[172.   5.],[175.  19.]
52,78,[161.93333333  16.11111111],[-1000.     5.],[ 175. 1000.]
53,70,[135.78888889  38.24444444],[-1000.     5.],[ 175. 1000.]
54,67,[148.85555556  27.13333333],[-1000.     5.],[ 175. 1000.]
55,68,[161.93333333  16.07777778],[-1000.     5.],[ 175. 1000.]
56,71,[161.9         16.15555556],[-1000.     5.],[ 175. 1000.]
57,79,[174.98888889   5.11111111],[174.   5.],[175.  11.]
58,76,[135.83333333  38.2       ],[-1000.     5.],[ 175. 1000.]
59,80,[174.98888889   5.03333333],[174.   5.],[175.   6.]
60,71,[174.95555556   5.1       ],[173.   5.],[175.  10.]
,,,,
gen,nevals,avg,min,max
0,90,[-713.25555556  758.22222222],[-1000.     8.],[ 175. 1000.]
1,75,[-22.36666667 175.66666667],[-1000.     7.],[ 175. 1000.]
2,75,[96.04444444 75.26666667],[-1000.     6.],[ 175. 1000.]
3,77,[135.6         41.18888889],[-1000.     6.],[ 175. 1000.]
4,68,[70.43333333 95.35555556],[-1000.     6.],[ 175. 1000.]
5,73,[161.72222222  17.48888889],[-1000.     6.],[ 175. 1000.]
6,76,[161.87777778  17.15555556],[-1000.     6.],[ 175. 1000.]
7,71,[122.73333333  50.22222222],[-1000.     6.],[ 175. 1000.]
8,78,[148.82222222  28.15555556],[-1000.     6.],[ 175. 1000.]
9,72,[148.82222222  28.18888889],[-1000.     6.],[ 175. 1000.]
10,76,[174.88888889   6.15555556],[173.   6.],[175.   8.]
11,77,[148.78888889  28.21111111],[-1000.     6.],[ 175. 1000.]
12,78,[148.75555556  28.24444444],[-1000.     6.],[ 175. 1000.]
13,76,[174.87777778   6.18888889],[173.   6.],[175.   8.]
14,70,[174.91111111   6.4       ],[170.   6.],[175.  23.]
15,69,[174.94444444   6.28888889],[173.   6.],[175.  17.]
16,75,[174.97777778   6.06666667],[173.   6.],[175.   8.]
17,66,[175.   6.],[175.   6.],[175.   6.]
18,79,[174.96666667   6.08888889],[173.   6.],[175.   8.]
19,69,[161.73333333  17.37777778],[-1000.     6.],[ 175. 1000.]
20,71,[161.88888889  17.51111111],[-1000.     6.],[ 175. 1000.]
21,71,[174.93333333   6.05555556],[173.   6.],[175.   7.]
22,68,[174.93333333   6.08888889],[169.   6.],[175.   9.]
23,74,[148.85555556  28.2       ],[-1000.     6.],[ 175. 1000.]
24,70,[174.92222222   6.32222222],[169.   6.],[175.  25.]
25,68,[174.95555556   6.04444444],[173.   6.],[175.   7.]
26,69,[161.86666667  17.31111111],[-1000.     6.],[ 175. 1000.]
27,66,[161.92222222  17.07777778],[-1000.     6.],[ 175. 1000.]
28,81,[174.97777778   6.03333333],[173.   6.],[175.   8.]
29,78,[174.97777778   6.07777778],[173.   6.],[175.  10.]
30,70,[161.94444444  17.05555556],[-1000.     6.],[ 175. 1000.]
31,74,[175.   6.],[175.   6.],[175.   6.]
32,76,[174.97777778   6.04444444],[173.   6.],[175.   7.]
33,68,[174.93333333   6.04444444],[173.   6.],[175.   8.]
34,81,[174.95555556   6.04444444],[173.   6.],[175.   8.]
35,69,[175.   6.],[175.   6.],[175.   6.]
36,76,[174.97777778   6.07777778],[173.   6.],[175.  10.]
37,77,[161.94444444  17.04444444],[-1000.     6.],[ 175. 1000.]
38,68,[161.92222222  17.11111111],[-1000.     6.],[ 175. 1000.]
39,67,[161.94444444  17.06666667],[-1000.     6.],[ 175. 1000.]
40,77,[161.9         17.08888889],[-1000.     6.],[ 175. 1000.]
41,66,[175.           6.01111111],[175.   6.],[175.   7.]
42,76,[148.86666667  28.12222222],[-1000.     6.],[ 175. 1000.]
43,76,[174.91111111   6.06666667],[171.   6.],[175.   8.]
44,76,[161.94444444  17.04444444],[-1000.     6.],[ 175. 1000.]
45,75,[135.78888889  39.18888889],[-1000.     6.],[ 175. 1000.]
46,78,[174.85555556   6.21111111],[167.   6.],[175.  21.]
47,63,[161.92222222  17.07777778],[-1000.     6.],[ 175. 1000.]
48,65,[161.94444444  17.06666667],[-1000.     6.],[ 175. 1000.]
49,79,[175.           6.05555556],[175.   6.],[175.   8.]
50,78,[161.94444444  17.06666667],[-1000.     6.],[ 175. 1000.]
51,70,[161.87777778  17.13333333],[-1000.     6.],[ 175. 1000.]
52,63,[175.   6.],[175.   6.],[175.   6.]
53,84,[174.97777778   6.01111111],[173.   6.],[175.   7.]
54,74,[174.9   6.4],[168.   6.],[175.  40.]
55,75,[174.93333333   6.04444444],[173.   6.],[175.   7.]
56,71,[174.94444444   6.37777778],[170.   6.],[175.  39.]
57,62,[161.94444444  17.13333333],[-1000.     6.],[ 175. 1000.]
58,70,[175.           6.03333333],[175.   6.],[175.   9.]
59,77,[174.94444444   6.02222222],[172.   6.],[175.   7.]
60,79,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,90,[-622.07777778  680.85555556],[-1000.     8.],[ 175. 1000.]
1,69,[ -9.         163.54444444],[-1000.     7.],[ 175. 1000.]
2,68,[70.17777778 97.07777778],[-1000.     7.],[ 175. 1000.]
3,73,[ 57.27777778 108.22222222],[-1000.     7.],[ 175. 1000.]
4,69,[ 31.18888889 129.81111111],[-1000.     7.],[ 175. 1000.]
5,78,[ 44.03333333 118.23333333],[-1000.     7.],[ 175. 1000.]
6,76,[70.34444444 95.84444444],[-1000.     7.],[ 175. 1000.]
7,76,[122.42222222  51.65555556],[-1000.     6.],[ 175. 1000.]
8,74,[109.48888889  62.55555556],[-1000.     6.],[ 175. 1000.]
9,78,[96.47777778 73.05555556],[-1000.     6.],[ 175. 1000.]
10,67,[83.34444444 83.56666667],[-1000.     6.],[ 175. 1000.]
11,73,[135.55555556  39.51111111],[-1000.     6.],[ 175. 1000.]
12,73,[109.6         61.51111111],[-1000.     6.],[ 175. 1000.]
13,75,[148.78888889  28.34444444],[-1000.     6.],[ 175. 1000.]
14,71,[109.51111111  61.62222222],[-1000.     6.],[ 175. 1000.]
15,76,[96.6        72.42222222],[-1000.     5.],[ 175. 1000.]
16,67,[148.68888889  28.37777778],[-1000.     5.],[ 175. 1000.]
17,68,[161.83333333  16.47777778],[-1000.     5.],[ 175. 1000.]
18,78,[161.9         16.21111111],[-1000.     5.],[ 175. 1000.]
19,70,[161.83333333  16.35555556],[-1000.     5.],[ 175. 1000.]
20,78,[135.77777778  38.33333333],[-1000.     5.],[ 175. 1000.]
21,77,[174.93333333   5.23333333],[173.   5.],[175.  11.]
22,71,[161.8         16.48888889],[-1000.     5.],[ 175. 1000.]
23,69,[174.93333333   5.15555556],[173.   5.],[175.   9.]
24,77,[174.96666667   5.34444444],[174.   5.],[175.  13.]
25,74,[148.84444444  27.31111111],[-1000.     5.],[ 175. 1000.]
26,79,[161.86666667  16.24444444],[-1000.     5.],[ 175. 1000.]
27,62,[174.95555556   5.17777778],[173.   5.],[175.   9.]
28,74,[148.81111111  27.26666667],[-1000.     5.],[ 175. 1000.]
29,75,[148.76666667  27.31111111],[-1000.     5.],[ 175. 1000.]
30,73,[148.84444444  27.25555556],[-1000.     5.],[ 175. 1000.]
31,70,[174.97777778   5.05555556],[174.   5.],[175.   7.]
32,77,[174.84444444   5.28888889],[172.   5.],[175.  10.]
33,74,[175.           5.04444444],[175.   5.],[175.   8.]
34,73,[161.9         16.14444444],[-1000.     5.],[ 175. 1000.]
35,60,[161.91111111  16.14444444],[-1000.     5.],[ 175. 1000.]
36,73,[122.73333333  49.32222222],[-1000.     5.],[ 175. 1000.]
37,82,[161.77777778  16.24444444],[-1000.     5.],[ 175. 1000.]
38,70,[174.96666667   5.04444444],[174.   5.],[175.   7.]
39,67,[161.91111111  16.15555556],[-1000.     5.],[ 175. 1000.]
40,80,[175.           5.05555556],[175.   5.],[175.   7.]
41,80,[161.94444444  16.07777778],[-1000.     5.],[ 175. 1000.]
42,67,[161.92222222  16.12222222],[-1000.     5.],[ 175. 1000.]
43,78,[161.92222222  16.11111111],[-1000.     5.],[ 175. 1000.]
44,70,[161.92222222  16.16666667],[-1000.     5.],[ 175. 1000.]
45,77,[174.98888889   5.04444444],[174.   5.],[175.   7.]
46,74,[161.93333333  16.11111111],[-1000.     5.],[ 175. 1000.]
47,79,[174.98888889   5.04444444],[174.   5.],[175.   7.]
48,71,[161.92222222  16.14444444],[-1000.     5.],[ 175. 1000.]
49,71,[148.85555556  27.15555556],[-1000.     5.],[ 175. 1000.]
50,74,[175.           5.07777778],[175.   5.],[175.  11.]
51,65,[174.97777778   5.14444444],[174.   5.],[175.  13.]
52,78,[174.94444444   5.17777778],[173.   5.],[175.  11.]
53,76,[174.96666667   5.11111111],[173.   5.],[175.   7.]
54,71,[161.92222222  16.13333333],[-1000.     5.],[ 175. 1000.]
55,78,[161.93333333  16.11111111],[-1000.     5.],[ 175. 1000.]
56,80,[175.           5.03333333],[175.   5.],[175.   6.]
57,68,[174.97777778   5.1       ],[173.   5.],[175.   9.]
58,78,[174.98888889   5.07777778],[174.   5.],[175.   7.]
59,73,[161.87777778  16.31111111],[-1000.     5.],[ 175. 1000.]
60,74,[174.92222222   5.23333333],[169.   5.],[175.  24.]
,,,,
