gen,nevals,avg,min,max
59,71,[181.  14.],[181.  14.],[181.  14.]
60,67,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
,,,,
gen,nevals,avg,min,max
0,84,[-747.47619048  788.6547619 ],[-1000.    13.],[ 181. 1000.]
1,63,[-17.83333333 178.19047619],[-1000.    12.],[ 181. 1000.]
2,66,[123.79761905  61.08333333],[-1000.    12.],[ 181. 1000.]
3,65,[124.51190476  61.1547619 ],[-1000.    13.],[ 181. 1000.]
4,57,[166.88095238  25.73809524],[-1000.    14.],[ 181. 1000.]
5,66,[110.70238095  72.69047619],[-1000.    14.],[ 181. 1000.]
6,58,[152.86904762  37.47619048],[-1000.    14.],[ 181. 1000.]
7,61,[152.86904762  37.47619048],[-1000.    14.],[ 181. 1000.]
8,60,[166.86904762  25.71428571],[-1000.    12.],[ 181. 1000.]
9,62,[166.89285714  25.79761905],[-1000.    14.],[ 181. 1000.]
10,63,[152.79761905  37.48809524],[-1000.    13.],[ 181. 1000.]
11,62,[180.98809524  14.        ],[180.  14.],[181.  14.]
12,66,[166.9047619   25.73809524],[-1000.    14.],[ 181. 1000.]
13,67,[138.78571429  49.20238095],[-1000.    13.],[ 181. 1000.]
14,67,[166.91666667  25.73809524],[-1000.    14.],[ 181. 1000.]
15,64,[181.  14.],[181.  14.],[181.  14.]
16,61,[180.98809524  14.        ],[180.  14.],[181.  14.]
17,60,[181.  14.],[181.  14.],[181.  14.]
18,67,[180.97619048  14.        ],[179.  14.],[181.  14.]
19,61,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
20,63,[181.  14.],[181.  14.],[181.  14.]
21,56,[180.95238095  14.        ],[177.  14.],[181.  14.]
22,60,[180.98809524  14.        ],[180.  14.],[181.  14.]
23,66,[152.88095238  37.47619048],[-1000.    14.],[ 181. 1000.]
24,61,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
25,66,[166.92857143  25.73809524],[-1000.    14.],[ 181. 1000.]
26,72,[166.91666667  25.73809524],[-1000.    14.],[ 181. 1000.]
27,59,[181.  14.],[181.  14.],[181.  14.]
28,55,[181.  14.],[181.  14.],[181.  14.]
29,58,[181.  14.],[181.  14.],[181.  14.]
30,62,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
31,67,[180.97619048  14.        ],[180.  14.],[181.  14.]
32,68,[152.86904762  37.47619048],[-1000.    14.],[ 181. 1000.]
33,58,[180.98809524  14.        ],[180.  14.],[181.  14.]
34,62,[180.96428571  13.98809524],[179.  13.],[181.  14.]
35,59,[180.97619048  14.        ],[180.  14.],[181.  14.]
36,63,[181.  14.],[181.  14.],[181.  14.]
37,58,[180.98809524  14.        ],[180.  14.],[181.  14.]
38,65,[181.  14.],[181.  14.],[181.  14.]
39,61,[181.  14.],[181.  14.],[181.  14.]
40,62,[181.  14.],[181.  14.],[181.  14.]
41,75,[181.  14.],[181.  14.],[181.  14.]
42,64,[181.  14.],[181.  14.],[181.  14.]
43,60,[181.  14.],[181.  14.],[181.  14.]
44,58,[152.88095238  37.47619048],[-1000.    14.],[ 181. 1000.]
45,56,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
46,61,[181.  14.],[181.  14.],[181.  14.]
47,72,[166.9047619   25.73809524],[-1000.    14.],[ 181. 1000.]
48,67,[181.  14.],[181.  14.],[181.  14.]
49,64,[152.88095238  37.47619048],[-1000.    14.],[ 181. 1000.]
50,71,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
51,58,[181.  14.],[181.  14.],[181.  14.]
52,62,[181.  14.],[181.  14.],[181.  14.]
53,64,[181.  14.],[181.  14.],[181.  14.]
54,64,[166.92857143  25.73809524],[-1000.    14.],[ 181. 1000.]
55,68,[181.  14.],[181.  14.],[181.  14.]
56,56,[181.  14.],[181.  14.],[181.  14.]
57,58,[181.  14.],[181.  14.],[181.  14.]
58,56,[181.  14.],[181.  14.],[181.  14.]
59,58,[181.  14.],[181.  14.],[181.  14.]
60,64,[152.88095238  37.47619048],[-1000.    14.],[ 181. 1000.]
,,,,
gen,nevals,avg,min,max
0,84,[-705.61904762  753.5       ],[-1000.    13.],[ 181. 1000.]
1,66,[-158.75  297.5 ],[-1000.    13.],[ 181. 1000.]
2,64,[ 66.42857143 109.26190476],[-1000.    13.],[ 181. 1000.]
3,69,[95.92857143 85.70238095],[-1000.    13.],[ 181. 1000.]
4,64,[166.60714286  25.96428571],[-1000.    13.],[ 181. 1000.]
5,64,[180.71428571  13.98809524],[174.  12.],[181.  15.]
6,61,[180.5952381   14.63095238],[174.  14.],[181.  38.]
7,57,[152.85714286  37.47619048],[-1000.    14.],[ 181. 1000.]
8,66,[180.85714286  14.25      ],[171.  14.],[181.  35.]
9,55,[181.  14.],[181.  14.],[181.  14.]
10,68,[180.97619048  14.        ],[179.  14.],[181.  14.]
11,64,[166.89285714  25.80952381],[-1000.    14.],[ 181. 1000.]
12,57,[180.70238095  14.54761905],[172.  14.],[181.  37.]
13,68,[180.91666667  14.02380952],[174.  14.],[181.  16.]
14,68,[181.  14.],[181.  14.],[181.  14.]
15,66,[180.83333333  14.14285714],[167.  14.],[181.  26.]
16,60,[180.97619048  14.        ],[179.  14.],[181.  14.]
17,61,[180.97619048  14.        ],[179.  14.],[181.  14.]
18,70,[181.  14.],[181.  14.],[181.  14.]
19,60,[181.  14.],[181.  14.],[181.  14.]
20,67,[180.92857143  14.        ],[175.  14.],[181.  14.]
21,71,[180.97619048  14.        ],[179.  14.],[181.  14.]
22,56,[181.  14.],[181.  14.],[181.  14.]
23,62,[181.  14.],[181.  14.],[181.  14.]
24,65,[181.  14.],[181.  14.],[181.  14.]
25,62,[166.94047619  25.76190476],[-1000.    14.],[ 181. 1000.]
26,68,[152.88095238  37.47619048],[-1000.    14.],[ 181. 1000.]
27,56,[181.  14.],[181.  14.],[181.  14.]
28,65,[180.95238095  14.        ],[177.  14.],[181.  14.]
29,64,[181.  14.],[181.  14.],[181.  14.]
30,64,[180.91666667  14.30952381],[174.  14.],[181.  40.]
31,62,[180.82142857  14.20238095],[166.  14.],[181.  31.]
32,61,[181.  14.],[181.  14.],[181.  14.]
33,64,[181.  14.],[181.  14.],[181.  14.]
34,63,[181.  14.],[181.  14.],[181.  14.]
35,64,[181.  14.],[181.  14.],[181.  14.]
36,59,[180.85714286  14.14285714],[169.  14.],[181.  26.]
37,67,[181.  14.],[181.  14.],[181.  14.]
38,58,[180.95238095  14.        ],[177.  14.],[181.  14.]
39,65,[181.  14.],[181.  14.],[181.  14.]
40,66,[181.  14.],[181.  14.],[181.  14.]
41,58,[181.  14.],[181.  14.],[181.  14.]
42,63,[181.  14.],[181.  14.],[181.  14.]
43,66,[180.88095238  14.1547619 ],[171.  14.],[181.  27.]
44,65,[181.  14.],[181.  14.],[181.  14.]
45,69,[166.8452381   25.73809524],[-1000.    14.],[ 181. 1000.]
46,65,[181.  14.],[181.  14.],[181.  14.]
47,58,[181.  14.],[181.  14.],[181.  14.]
48,64,[180.89285714  14.54761905],[174.  14.],[181.  60.]
49,60,[181.  14.],[181.  14.],[181.  14.]
50,64,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
51,69,[180.97619048  13.98809524],[179.  13.],[181.  14.]
52,59,[180.97619048  14.        ],[179.  14.],[181.  14.]
53,67,[181.  14.],[181.  14.],[181.  14.]
54,58,[180.88095238  13.98809524],[171.  13.],[181.  14.]
55,55,[181.  14.],[181.  14.],[181.  14.]
56,69,[181.  14.],[181.  14.],[181.  14.]
57,64,[181.  14.],[181.  14.],[181.  14.]
58,69,[181.  14.],[181.  14.],[181.  14.]
59,64,[181.  14.],[181.  14.],[181.  14.]
60,69,[181.  14.],[181.  14.],[181.  14.]
,,,,
gen,nevals,avg,min,max
0,84,[-621.35714286  683.05952381],[-1000.    13.],[ 181. 1000.]
1,62,[ 52.26190476 119.72619048],[-1000.    12.],[ 181. 1000.]
2,56,[81.67857143 96.19047619],[-1000.    13.],[ 181. 1000.]
3,66,[138.21428571  50.35714286],[-1000.    12.],[ 181. 1000.]
4,62,[152.55952381  37.54761905],[-1000.    14.],[ 181. 1000.]
5,61,[138.6547619   49.33333333],[-1000.    14.],[ 181. 1000.]
6,58,[180.85714286  14.07142857],[176.  14.],[181.  20.]
7,66,[152.63095238  37.5952381 ],[-1000.    12.],[ 181. 1000.]
8,67,[152.83333333  37.47619048],[-1000.    14.],[ 181. 1000.]
9,56,[166.91666667  25.73809524],[-1000.    14.],[ 181. 1000.]
10,69,[166.72619048  26.08333333],[-1000.    14.],[ 181. 1000.]
11,64,[166.88095238  25.83333333],[-1000.    14.],[ 181. 1000.]
12,61,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
13,66,[166.89285714  25.75      ],[-1000.    13.],[ 181. 1000.]
14,58,[166.91666667  25.73809524],[-1000.    14.],[ 181. 1000.]
15,68,[180.85714286  14.03571429],[174.  14.],[181.  17.]
16,64,[180.94047619  14.11904762],[176.  14.],[181.  24.]
17,71,[180.96428571  14.        ],[178.  14.],[181.  14.]
18,66,[180.9047619   14.16666667],[173.  14.],[181.  28.]
19,65,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
20,68,[180.91666667  14.        ],[174.  14.],[181.  14.]
21,63,[180.88095238  14.36904762],[173.  14.],[181.  45.]
22,61,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
23,63,[166.91666667  25.73809524],[-1000.    14.],[ 181. 1000.]
24,65,[180.9047619  14.1547619],[173.  14.],[181.  27.]
25,66,[180.97619048  14.        ],[179.  14.],[181.  14.]
26,60,[180.89285714  14.03571429],[177.  13.],[181.  18.]
27,70,[181.  14.],[181.  14.],[181.  14.]
28,64,[180.97619048  14.        ],[179.  14.],[181.  14.]
29,55,[166.85714286  25.80952381],[-1000.    14.],[ 181. 1000.]
30,63,[180.98809524  14.        ],[180.  14.],[181.  14.]
31,67,[180.95238095  14.04761905],[177.  14.],[181.  18.]
32,72,[181.  14.],[181.  14.],[181.  14.]
33,67,[181.  14.],[181.  14.],[181.  14.]
34,60,[180.95238095  14.        ],[177.  14.],[181.  14.]
35,58,[180.89285714  14.16666667],[175.  14.],[181.  28.]
36,66,[181.  14.],[181.  14.],[181.  14.]
37,65,[181.  14.],[181.  14.],[181.  14.]
38,61,[181.  14.],[181.  14.],[181.  14.]
39,55,[181.  14.],[181.  14.],[181.  14.]
40,61,[181.  14.],[181.  14.],[181.  14.]
41,64,[181.  14.],[181.  14.],[181.  14.]
42,65,[180.97619048  14.        ],[179.  14.],[181.  14.]
43,72,[181.  14.],[181.  14.],[181.  14.]
44,56,[180.97619048  14.        ],[179.  14.],[181.  14.]
45,58,[181.  14.],[181.  14.],[181.  14.]
46,60,[180.96428571  14.        ],[178.  14.],[181.  14.]
47,61,[181.  14.],[181.  14.],[181.  14.]
48,63,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
49,57,[181.  14.],[181.  14.],[181.  14.]
50,69,[180.97619048  14.02380952],[179.  14.],[181.  16.]
51,55,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
52,69,[181.  14.],[181.  14.],[181.  14.]
53,70,[180.92857143  14.        ],[175.  14.],[181.  14.]
54,65,[181.  14.],[181.  14.],[181.  14.]
55,68,[181.  14.],[181.  14.],[181.  14.]
56,61,[181.  14.],[181.  14.],[181.  14.]
57,61,[181.  14.],[181.  14.],[181.  14.]
58,63,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
59,65,[181.  14.],[181.  14.],[181.  14.]
60,61,[181.  14.],[181.  14.],[181.  14.]
,,,,
gen,nevals,avg,min,max
0,84,[-621.54761905  682.98809524],[-1000.    12.],[ 180. 1000.]
1,68,[ 65.55952381 108.04761905],[-1000.    12.],[ 180. 1000.]
2,71,[164.89285714  26.16666667],[-1000.    12.],[ 181. 1000.]
3,66,[151.6547619   37.54761905],[-1000.    13.],[ 181. 1000.]
4,68,[123.75        61.16666667],[-1000.    13.],[ 181. 1000.]
5,66,[138.3452381   49.26190476],[-1000.    13.],[ 181. 1000.]
6,66,[166.72619048  26.22619048],[-1000.    14.],[ 181. 1000.]
7,54,[124.63095238  60.92857143],[-1000.    13.],[ 181. 1000.]
8,61,[138.70238095  49.19047619],[-1000.    13.],[ 181. 1000.]
9,63,[166.71428571  25.82142857],[-1000.    14.],[ 181. 1000.]
10,71,[166.82142857  25.70238095],[-1000.    12.],[ 181. 1000.]
11,68,[180.94047619  13.98809524],[178.  13.],[181.  14.]
12,68,[166.85714286  25.72619048],[-1000.    13.],[ 181. 1000.]
13,67,[166.91666667  25.73809524],[-1000.    14.],[ 181. 1000.]
14,58,[152.85714286  37.47619048],[-1000.    14.],[ 181. 1000.]
15,74,[180.97619048  14.        ],[180.  14.],[181.  14.]
16,59,[180.91666667  14.02380952],[174.  14.],[181.  16.]
17,57,[181.  14.],[181.  14.],[181.  14.]
18,70,[180.9047619   13.97619048],[179.  13.],[181.  14.]
19,66,[180.89285714  14.19047619],[173.  14.],[181.  30.]
20,68,[180.96428571  14.08333333],[179.  14.],[181.  21.]
21,57,[180.97619048  14.        ],[180.  14.],[181.  14.]
22,55,[180.97619048  14.        ],[179.  14.],[181.  14.]
23,65,[180.98809524  14.        ],[180.  14.],[181.  14.]
24,58,[180.94047619  14.        ],[178.  14.],[181.  14.]
25,63,[166.92857143  25.73809524],[-1000.    14.],[ 181. 1000.]
26,62,[180.85714286  14.03571429],[175.  13.],[181.  18.]
27,57,[152.88095238  37.47619048],[-1000.    14.],[ 181. 1000.]
28,66,[166.92857143  25.73809524],[-1000.    14.],[ 181. 1000.]
29,67,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
30,56,[181.  14.],[181.  14.],[181.  14.]
31,60,[180.89285714  14.03571429],[173.  14.],[181.  17.]
32,58,[180.92857143  13.98809524],[177.  13.],[181.  14.]
33,62,[166.91666667  25.73809524],[-1000.    14.],[ 181. 1000.]
34,58,[181.  14.],[181.  14.],[181.  14.]
35,60,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
36,68,[138.82142857  49.21428571],[-1000.    14.],[ 181. 1000.]
37,65,[181.  14.],[181.  14.],[181.  14.]
38,62,[180.97619048  14.        ],[179.  14.],[181.  14.]
39,56,[180.97619048  14.        ],[179.  14.],[181.  14.]
40,64,[180.98809524  14.        ],[180.  14.],[181.  14.]
41,55,[180.98809524  14.        ],[180.  14.],[181.  14.]
42,69,[180.97619048  14.        ],[180.  14.],[181.  14.]
43,58,[180.98809524  14.        ],[180.  14.],[181.  14.]
44,60,[180.98809524  14.        ],[180.  14.],[181.  14.]
45,61,[180.88095238  14.14285714],[176.  13.],[181.  27.]
46,57,[181.  14.],[181.  14.],[181.  14.]
47,61,[180.98809524  14.        ],[180.  14.],[181.  14.]
48,63,[180.98809524  14.        ],[180.  14.],[181.  14.]
49,66,[180.98809524  14.        ],[180.  14.],[181.  14.]
50,64,[180.98809524  14.        ],[180.  14.],[181.  14.]
51,58,[180.95238095  13.98809524],[178.  13.],[181.  14.]
52,63,[166.9047619   25.73809524],[-1000.    14.],[ 181. 1000.]
53,52,[181.  14.],[181.  14.],[181.  14.]
54,66,[180.98809524  14.        ],[180.  14.],[181.  14.]
55,65,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
56,69,[180.79761905  14.39285714],[171.  14.],[181.  39.]
57,62,[180.98809524  14.        ],[180.  14.],[181.  14.]
58,63,[166.92857143  25.73809524],[-1000.    14.],[ 181. 1000.]
59,62,[181.  14.],[181.  14.],[181.  14.]
60,55,[181.  14.],[181.  14.],[181.  14.]
,,,,
gen,nevals,avg,min,max
0,84,[-803.82142857  835.77380952],[-1000.    12.],[ 179. 1000.]
1,63,[-229.11904762  354.5       ],[-1000.    12.],[ 181. 1000.]
2,58,[150.77380952  37.72619048],[-1000.    12.],[ 181. 1000.]
3,64,[123.4047619   61.08333333],[-1000.    13.],[ 181. 1000.]
4,68,[152.33333333  37.42857143],[-1000.    13.],[ 181. 1000.]
5,68,[166.67857143  25.80952381],[-1000.    13.],[ 181. 1000.]
6,66,[166.77380952  25.72619048],[-1000.    13.],[ 181. 1000.]
7,71,[166.86904762  25.72619048],[-1000.    13.],[ 181. 1000.]
8,61,[152.57142857  37.46428571],[-1000.    13.],[ 181. 1000.]
9,57,[152.78571429  37.47619048],[-1000.    14.],[ 181. 1000.]
10,69,[166.72619048  25.89285714],[-1000.    13.],[ 181. 1000.]
11,68,[180.79761905  14.        ],[177.  14.],[181.  14.]
12,67,[180.97619048  14.        ],[179.  14.],[181.  14.]
13,66,[181.  14.],[181.  14.],[181.  14.]
14,66,[180.94047619  14.        ],[179.  14.],[181.  14.]
15,57,[181.  14.],[181.  14.],[181.  14.]
16,62,[180.95238095  14.        ],[177.  14.],[181.  14.]
17,68,[181.  14.],[181.  14.],[181.  14.]
18,62,[181.  14.],[181.  14.],[181.  14.]
19,65,[180.97619048  14.        ],[179.  14.],[181.  14.]
20,64,[181.  14.],[181.  14.],[181.  14.]
21,64,[180.92857143  14.        ],[177.  14.],[181.  14.]
22,67,[180.91666667  14.11904762],[176.  14.],[181.  24.]
23,67,[180.9047619   14.02380952],[175.  14.],[181.  16.]
24,61,[180.97619048  14.        ],[179.  14.],[181.  14.]
25,60,[180.89285714  14.07142857],[176.  14.],[181.  20.]
26,65,[180.92857143  14.        ],[177.  14.],[181.  14.]
27,60,[180.97619048  14.        ],[179.  14.],[181.  14.]
28,64,[181.  14.],[181.  14.],[181.  14.]
29,67,[180.96428571  14.        ],[178.  14.],[181.  14.]
30,73,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
31,67,[166.89285714  25.73809524],[-1000.    14.],[ 181. 1000.]
32,63,[180.94047619  14.        ],[178.  14.],[181.  14.]
33,60,[180.97619048  13.98809524],[179.  13.],[181.  14.]
34,71,[181.  14.],[181.  14.],[181.  14.]
35,54,[180.91666667  13.98809524],[178.  13.],[181.  14.]
36,63,[180.8452381   14.23809524],[168.  14.],[181.  34.]
37,59,[181.  14.],[181.  14.],[181.  14.]
38,62,[180.97619048  14.        ],[179.  14.],[181.  14.]
39,65,[181.  14.],[181.  14.],[181.  14.]
40,61,[180.95238095  14.16666667],[177.  14.],[181.  28.]
41,57,[181.  14.],[181.  14.],[181.  14.]
42,71,[181.  14.],[181.  14.],[181.  14.]
43,61,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
44,68,[180.97619048  14.        ],[179.  14.],[181.  14.]
45,67,[181.  14.],[181.  14.],[181.  14.]
46,60,[181.  14.],[181.  14.],[181.  14.]
47,66,[180.97619048  14.        ],[179.  14.],[181.  14.]
48,62,[181.  14.],[181.  14.],[181.  14.]
49,64,[166.88095238  25.73809524],[-1000.    14.],[ 181. 1000.]
50,71,[180.96428571  14.        ],[178.  14.],[181.  14.]
51,57,[181.  14.],[181.  14.],[181.  14.]
52,66,[181.  14.],[181.  14.],[181.  14.]
53,73,[181.  14.],[181.  14.],[181.  14.]
54,59,[181.  14.],[181.  14.],[181.  14.]
55,62,[181.  14.],[181.  14.],[181.  14.]
56,62,[181.  14.],[181.  14.],[181.  14.]
57,64,[181.  14.],[181.  14.],[181.  14.]
58,58,[181.  14.],[181.  14.],[181.  14.]
59,58,[181.  14.],[181.  14.],[181.  14.]
60,58,[180.96428571  14.        ],[178.  14.],[181.  14.]
,,,,
gen,nevals,avg,min,max
0,84,[-621.61904762  683.04761905],[-1000.    13.],[ 181. 1000.]
1,57,[136.5         49.23809524],[-1000.    12.],[ 181. 1000.]
2,62,[151.9047619   37.83333333],[-1000.    12.],[ 181. 1000.]
3,70,[180.85714286  13.98809524],[179.  13.],[181.  14.]
4,71,[180.80952381  14.02380952],[175.  13.],[181.  18.]
5,63,[166.91666667  25.73809524],[-1000.    14.],[ 181. 1000.]
6,68,[180.64285714  14.07142857],[169.  12.],[181.  22.]
7,64,[180.82142857  14.16666667],[176.  14.],[181.  28.]
8,69,[152.86904762  37.47619048],[-1000.    14.],[ 181. 1000.]
