gen,nevals,avg,min,max
0,84,-622.8095238095239,-1000.0,175.0
1,66,90.19047619047619,-1000.0,175.0
2,54,174.73809523809524,169.0,175.0
3,67,132.85714285714286,-1000.0,175.0
4,68,118.77380952380952,-1000.0,175.0
5,64,174.9047619047619,173.0,175.0
6,59,174.8095238095238,167.0,175.0
7,65,161.0,-1000.0,175.0
8,66,160.96428571428572,-1000.0,175.0
9,66,160.96428571428572,-1000.0,175.0
10,67,160.92857142857142,-1000.0,175.0
11,70,160.86904761904762,-1000.0,175.0
12,58,174.96428571428572,172.0,175.0
13,64,174.89285714285714,171.0,175.0
14,58,174.96428571428572,174.0,175.0
15,67,174.91666666666666,173.0,175.0
16,67,174.9404761904762,173.0,175.0
17,66,147.01190476190476,-1000.0,175.0
18,68,174.95238095238096,173.0,175.0
19,62,174.98809523809524,174.0,175.0
20,69,175.0,175.0,175.0
21,52,174.89285714285714,171.0,175.0
22,64,174.96428571428572,172.0,175.0
23,53,174.92857142857142,172.0,175.0
24,60,175.0,175.0,175.0
25,68,174.96428571428572,173.0,175.0
26,59,175.0,175.0,175.0
27,62,175.0,175.0,175.0
28,63,175.0,175.0,175.0
29,62,160.98809523809524,-1000.0,175.0
30,53,174.91666666666666,171.0,175.0
31,62,174.98809523809524,174.0,175.0
32,59,175.0,175.0,175.0
33,57,174.92857142857142,170.0,175.0
34,64,175.0,175.0,175.0
35,60,174.98809523809524,174.0,175.0
36,64,174.9404761904762,170.0,175.0
37,61,174.98809523809524,174.0,175.0
38,64,161.0,-1000.0,175.0
39,75,174.97619047619048,173.0,175.0
40,68,174.92857142857142,173.0,175.0
41,59,174.98809523809524,174.0,175.0
42,61,174.92857142857142,170.0,175.0
43,60,175.0,175.0,175.0
44,62,174.98809523809524,174.0,175.0
45,68,175.0,175.0,175.0
46,67,174.91666666666666,172.0,175.0
47,62,175.0,175.0,175.0
48,65,174.96428571428572,172.0,175.0
49,61,175.0,175.0,175.0
50,64,175.0,175.0,175.0
51,56,174.98809523809524,174.0,175.0
52,53,174.98809523809524,174.0,175.0
53,62,175.0,175.0,175.0
