cross,Avg_max_fit,Gen,Dataset,CosDist,Hof
0.0,10.0,58,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",0.2440710539815455,"concatenate(sub(concatenate(repeat(div([12], [6])), concatenate(mul([7], [13]), subOneAll(mul(add(if_then_else(div(div(addOneAll([6]), repeat([5])), sub(concatenate([5], [2]), add([12], [6]))), addOneAll(concatenate(sub([10], [4]), add([6], [4]))), mul(repeat(repeat([8])), mul(div([2], [1]), concatenate([1], [7]))), add(repeat(mul([5], [12])), addOneAll(add([7], [3])))), mul(div(addOneAll(mul([1], [6])), concatenate(div([5], [3]), sub([2], [3]))), mul(repeat(if_then_else([7], [4], [12], [8])), concatenate(addOneAll(addOneAll(concatenate(mul(subOneAll(if_then_else([6], [13], [11], [6])), mul(if_then_else([12], [5], [8], [9]), repeat([7]))), concatenate(mul(subOneAll([1]), if_then_else([3], [12], [12], [1])), concatenate(add([13], [8]), sub([9], [8])))))), subOneAll(sub(sub(mul(addOneAll(sub([4], [1])), addOneAll(div([10], [8]))), mul(repeat(add([10], [10])), mul(div([12], [7]), addOneAll([12])))), mul(add(mul(add([1], [5]), concatenate([1], [8])), subOneAll(if_then_else([13], [8], [2], [9]))), concatenate(concatenate(add([13], [12]), add([6], [9])), if_then_else(div([2], [4]), add([8], [7]), subOneAll([11]), add([5], [11])))))))))), subOneAll(sub(concatenate(subOneAll(concatenate([8], [6])), add(add([2], [13]), mul([13], [11]))), mul(sub(if_then_else([7], [12], [3], [8]), concatenate([9], [11])), subOneAll(mul([9], [4]))))))))), div(add(add([8], [13]), concatenate([7], [13])), mul(concatenate([13], [11]), sub([8], [8])))), sub(addOneAll(subOneAll(concatenate([3], [8]))), addOneAll(concatenate(repeat(div(div(sub([11], [10]), add([2], [9])), concatenate(concatenate([9], [12]), sub([11], [11])))), repeat(if_then_else(repeat(add([1], [2])), addOneAll(concatenate([7], [4])), div(sub([12], [11]), addOneAll([13])), subOneAll(if_then_else([4], [6], [4], [7]))))))))","[3, 3, 1, 13, 7, 7, 7, 4, 3, 7]"
0.1,12.0,35,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",0.2440710539815455,"if_then_else(add(add(sub(sub([13], [6]), mul([5], [4])), if_then_else(subOneAll([8]), addOneAll([13]), div([13], [10]), if_then_else([6], [8], [3], [7]))), addOneAll(addOneAll(concatenate([4], [5])))), mul(concatenate(repeat(repeat(div(mul(div([2], [8]), div([7], [11])), if_then_else(addOneAll([5]), add([4], [1]), add([11], [6]), mul([7], [2]))))), div(subOneAll(if_then_else(repeat(if_then_else([5], [3], [7], [10])), mul(subOneAll([12]), div([6], [11])), add(mul([5], [8]), repeat([10])), sub(repeat([3]), addOneAll([1])))), add(if_then_else(div(sub([4], [8]), if_then_else([3], [3], [1], [8])), sub(repeat([11]), repeat([10])), repeat(mul([1], [4])), concatenate(repeat([11]), mul([3], [7]))), if_then_else(add(concatenate([9], [8]), sub([4], [12])), sub(sub([6], [7]), add([12], [6])), add(repeat([2]), mul([7], [6])), sub(sub([11], [13]), concatenate([7], [5])))))), mul(subOneAll(repeat([8])), concatenate(if_then_else([9], [11], [1], [7]), sub([7], [1])))), mul(if_then_else(div(add([12], [7]), sub([10], [2])), if_then_else(mul(sub(repeat(mul(div(sub(repeat([7]), div([7], [6])), addOneAll(if_then_else([2], [5], [10], [9]))), subOneAll(div(concatenate([2], [9]), mul([5], [4]))))), repeat(mul(div(mul(if_then_else([9], [6], [12], [7]), if_then_else([7], [6], [8], [1])), subOneAll(repeat([13]))), concatenate(add(addOneAll([9]), subOneAll([3])), mul(addOneAll([10]), add([8], [9])))))), [7]), addOneAll([3]), add([12], [1]), addOneAll([12])), repeat(repeat([11])), div(mul([11], [5]), subOneAll([5]))), addOneAll(if_then_else(if_then_else([3], [6], repeat([9]), [8]), mul([1], [2]), add([6], [4]), sub([1], [8])))), concatenate(div(mul(repeat([4]), repeat([3])), if_then_else(if_then_else([8], [9], [11], [5]), subOneAll(repeat([8])), sub([5], [6]), addOneAll([1]))), repeat(div(add([5], subOneAll(mul(div(mul(subOneAll([11]), add([13], [11])), concatenate(subOneAll([12]), addOneAll([9]))), mul(mul(mul([12], [13]), sub([12], [12])), subOneAll(repeat([7])))))), div([8], [12])))))","[3, 4, 2, 7, 7]"
0.2,12.0,8,"[6, 7]",0.6348516283298893,"if_then_else(div(if_then_else(repeat(mul(sub([6], [5]), concatenate([8], [4]))), if_then_else(subOneAll(repeat([3])), div(div([8], [7]), div([11], [10])), concatenate(div([5], [6]), sub([3], [1])), sub(mul([4], [1]), repeat([2]))), concatenate(addOneAll(sub([11], [12])), addOneAll(add([8], [1]))), div(sub(div([1], [9]), repeat([10])), add(div([8], [9]), add([10], [13])))), concatenate(mul(concatenate(if_then_else([8], [12], [12], [1]), concatenate([12], [6])), repeat(add([4], [12]))), addOneAll(sub(if_then_else([6], [1], [8], [10]), repeat([1]))))), mul(mul(repeat(if_then_else(subOneAll([3]), sub([8], [8]), add([6], [1]), sub([4], [13]))), sub(repeat(mul([5], [11])), add(mul([7], [7]), concatenate([4], [5])))), subOneAll(if_then_else(mul(concatenate([8], [6]), sub([10], [10])), add(add([3], [13]), div([7], [6])), addOneAll(sub([9], [2])), mul(mul([10], [3]), if_then_else([6], [9], [5], [2]))))), if_then_else(div(if_then_else(subOneAll(subOneAll([8])), addOneAll(div([8], [11])), concatenate(concatenate([13], [4]), if_then_else([12], [4], [3], [4])), mul(sub([1], [10]), repeat([9]))), repeat(div(mul([4], [8]), if_then_else([9], [8], [5], [10])))), concatenate(mul(sub(mul([9], [7]), sub([8], [7])), subOneAll(add([2], [2]))), div(add(addOneAll([3]), sub([2], [7])), subOneAll(sub([9], [7])))), div(concatenate(add(if_then_else([5], [8], [12], [11]), add([10], [9])), concatenate(div([6], [10]), addOneAll([7]))), repeat(if_then_else(mul([9], [6]), add([9], [3]), mul([2], [7]), if_then_else([1], [4], [2], [3])))), div(if_then_else(repeat(mul([10], [4])), div(repeat([13]), sub([12], [7])), subOneAll(if_then_else([8], [11], [3], [7])), sub(add([6], [8]), if_then_else([8], [1], [7], [2]))), addOneAll(div(if_then_else([11], [7], [4], [6]), concatenate([12], [7]))))), div(div(if_then_else(repeat(addOneAll([3])), repeat(concatenate([6], [12])), mul(mul([8], [1]), addOneAll([1])), subOneAll(sub([13], [12]))), sub(subOneAll(sub([9], [7])), div(add([8], [4]), div([7], [13])))), subOneAll(subOneAll(repeat(concatenate([3], [9]))))))","[4, 4, 1, 6, 8, 2, 2, 7, 1]"
0.30000000000000004,11.0375,54,"[7, 9, 9, 7, 9]",0.34627954953938644,"concatenate(sub(concatenate(mul(repeat(repeat([4])), repeat(if_then_else(add(mul([4], [12]), sub([3], [13])), [5], addOneAll(sub([4], [6])), mul(addOneAll([10]), div([10], [2]))))), repeat(add([9], [10]))), if_then_else(add(mul([9], [2]), div([11], [11])), div(repeat(sub(addOneAll([11]), addOneAll([9]))), mul([5], [6])), subOneAll(addOneAll([11])), add(mul([13], [7]), concatenate([4], [4])))), subOneAll(sub(sub(subOneAll(concatenate([9], [5])), addOneAll([12])), if_then_else(add([1], [7]), repeat([12]), div([12], [7]), mul([10], [13])))))","[4, 4, 4, 9, 7, 12, 7, 9]"
0.4,10.0,40,"[7, 7, 7, 7, 7, 7]",0.28157879189290036,"concatenate(if_then_else([3], [4], addOneAll(sub(mul([11], [6]), concatenate([6], [8]))), [7]), concatenate(subOneAll(subOneAll([6])), repeat(if_then_else([7], [9], if_then_else(div(concatenate([8], [12]), addOneAll([5])), sub(concatenate([13], [3]), add(subOneAll([2]), repeat([4]))), [7], [13]), [11]))))","[3, 11, 4, 7, 8, 3, 7, 7, 8, 3, 7]"
0.5,11.0,35,"[3, 4, 3, 4, 3, 4, 9, 3, 4, 3, 4, 3, 4]",0.3273587999884089,"concatenate(if_then_else(sub(addOneAll(mul(add([4], [4]), concatenate([4], [1]))), subOneAll(addOneAll(if_then_else([1], [5], [10], [7])))), sub(add(repeat(concatenate([12], [11])), sub(add([3], [8]), add([8], [3]))), if_then_else(mul(repeat([4]), if_then_else([12], [6], [11], [6])), mul(repeat([8]), if_then_else([5], [11], [11], [1])), concatenate(mul([3], [2]), addOneAll([10])), subOneAll(sub([10], [11])))), addOneAll(if_then_else(concatenate(sub([13], [5]), if_then_else([6], [4], [13], [4])), mul(repeat([1]), mul([10], [10])), sub(subOneAll([9]), mul([3], [1])), subOneAll(add([12], [12])))), concatenate(addOneAll(sub(add([10], [8]), concatenate([1], [3]))), repeat(if_then_else(repeat([9]), mul([2], [6]), if_then_else([4], [2], [11], [4]), mul([8], [13]))))), addOneAll(div(subOneAll(mul(mul([10], addOneAll(mul(add([4], [4]), concatenate([4], [1])))), repeat([6]))), repeat(mul(addOneAll([7]), concatenate([12], [6]))))))","[12, 7, 9, 9, 4, 4, 9, 9, 4, 4, 3]"
0.6000000000000001,9.0,47,"[7, 7, 7, 7, 6, 7]",0.22240681407904705,"concatenate(div(subOneAll(concatenate(add(div([10], [13]), addOneAll([1])), sub(mul([13], [8]), repeat([6])))), repeat(subOneAll(mul(div(mul(repeat([4]), add([3], [11])), [11]), mul(addOneAll(mul([7], [11])), sub([11], sub([1], [13]))))))), concatenate(mul(div(mul(repeat([4]), add([3], [11])), sub([11], sub([1], [13]))), div([12], [12])), concatenate(addOneAll(repeat(addOneAll(addOneAll([4])))), concatenate(div(if_then_else([6], [8], [13], [10]), add([12], [2])), if_then_else(addOneAll(repeat(addOneAll(addOneAll([4])))), subOneAll([3]), repeat(concatenate(div(subOneAll(repeat(if_then_else(if_then_else([7], [4], [11], [11]), add([11], [7]), add([1], [9]), concatenate([12], [1])))), mul(add(mul(mul([3], [11]), sub([12], [11])), if_then_else(add([13], [13]), if_then_else([10], [4], [3], [1]), addOneAll([8]), if_then_else([5], [1], [6], [7]))), concatenate(addOneAll(mul([3], [9])), addOneAll(concatenate([6], [4]))))), if_then_else(add(mul(concatenate(sub([1], [6]), addOneAll([9])), add(add([13], [12]), if_then_else([4], [7], [1], concatenate(mul(div(mul(repeat([4]), add([3], [11])), sub([11], sub([1], [13]))), mul(addOneAll(sub(add(addOneAll(mul(div(subOneAll([7]), sub([6], [13])), addOneAll(add([8], [12])))), concatenate(add(mul(subOneAll([7]), add([3], [7])), div(subOneAll([2]), sub([3], [1]))), addOneAll(if_then_else(mul([8], [11]), subOneAll([3]), repeat([5]), if_then_else([1], [9], [7], [3]))))), concatenate(mul(add(if_then_else(repeat([9]), addOneAll([8]), add([11], [9]), add([6], [9])), if_then_else(repeat([4]), repeat([10]), repeat([9]), concatenate([8], [8]))), repeat(if_then_else(div([9], [10]), mul([11], [6]), repeat([11]), repeat([10])))), mul(subOneAll(if_then_else(addOneAll([4]), add([13], [10]), sub([10], [6]), subOneAll([7]))), add(repeat(mul([8], [3])), sub(add([5], [7]), repeat([12]))))))), addOneAll(add([9], [4])))), concatenate(addOneAll(repeat(addOneAll(addOneAll([4])))), concatenate(div(if_then_else([7], [8], [13], [10]), add([12], [2])), if_then_else(concatenate([8], [8]), subOneAll([3]), repeat(concatenate(subOneAll(concatenate(add(div([10], [13]), addOneAll([1])), sub(mul([13], [8]), repeat([6])))), if_then_else(add(mul(concatenate(sub([1], [6]), addOneAll([9])), add(add([13], [12]), if_then_else([4], [7], [1], [4]))), add(repeat(concatenate(subOneAll(concatenate(add(div([10], [13]), addOneAll([1])), sub(concatenate(add(div([10], [13]), addOneAll([1])), sub(mul([13], [8]), repeat([6]))), repeat([6])))), if_then_else(add(mul(concatenate(sub([1], [6]), addOneAll([9])), add(add([13], [12]), if_then_else([4], [7], [1], [4]))), add(mul(repeat([5]), concatenate([13], [4])), sub(sub([2], [2]), add([4], [5])))), if_then_else(repeat(repeat(mul([6], mul([3], [6])))), add(div(add([11], [2]), mul([3], [6])), subOneAll(repeat([2]))), div(mul(addOneAll([7]), repeat([3])), add(if_then_else([6], [8], [3], [1]), subOneAll([8]))), add(addOneAll(if_then_else([3], [5], [4], [7])), subOneAll(add(subOneAll([5]), addOneAll([13]))))), div(concatenate(mul(mul(mul([6], [4]), mul([13], [8])), sub([3], [8])), sub(addOneAll([10]), if_then_else([11], mul(concatenate(sub([1], [6]), addOneAll([9])), add(add([13], [12]), if_then_else([4], [7], [1], [4]))), [4], [13]))), repeat(concatenate(div([5], [2]), div([11], [8])))), sub(div(mul(div([12], [12]), addOneAll([8])), add(mul([12], [13]), subOneAll([11]))), sub(sub(sub(if_then_else([6], [4], [7], [7]), [6]), div([2], [4])), subOneAll(concatenate([9], [10]))))))), sub(sub([2], [2]), add(mul(repeat(addOneAll(add(add(mul([3], [13]), mul([11], [12])), mul(subOneAll([11]), mul([6], [3]))))), repeat(sub(concatenate(add(add([11], [3]), div([12], [13])), addOneAll(addOneAll([9]))), concatenate(sub(concatenate([7], [11]), addOneAll([5])), sub(mul([4], [8]), concatenate([4], [11])))))), [5])))), if_then_else(repeat(repeat(mul([6], [4]))), add(div(add([11], [2]), mul([3], [6])), subOneAll(repeat([4]))), div(mul(addOneAll([7]), repeat([3])), add(if_then_else([6], [8], add([3], [11]), [1]), subOneAll([8]))), add(addOneAll(if_then_else([3], [5], [4], [7])), addOneAll(subOneAll([2])))), [2], sub(div(mul(mul(add(mul(mul([3], [12]), sub([12], [11])), if_then_else(add([13], [13]), if_then_else([10], [4], [3], [1]), addOneAll([8]), if_then_else([5], [1], [6], [7]))), concatenate(addOneAll(mul([3], [9])), addOneAll(concatenate([6], [4])))), addOneAll([8])), add(mul([12], [13]), subOneAll([11]))), sub(sub(sub([13], [6]), concatenate([13], [4])), subOneAll(concatenate([13], [10]))))))), sub([5], [13])))))))), add(mul(repeat([5]), concatenate([13], [4])), sub(sub([2], [2]), add([4], [5])))), if_then_else(repeat(repeat(mul([6], [4]))), concatenate(if_then_else(repeat(concatenate(repeat([8]), addOneAll([5]))), div(sub(add([3], [10]), div([6], [2])), div(sub(mul(concatenate(sub([7], [6]), mul([5], [8])), addOneAll(if_then_else([1], [7], [1], [3]))), concatenate(addOneAll(addOneAll([11])), repeat(div([10], [2])))), if_then_else(div(repeat(addOneAll([1])), add(div([5], [11]), repeat([13]))), add(add(repeat([8]), addOneAll([2])), concatenate(mul([10], [2]), repeat([10]))), addOneAll(if_then_else(add([7], [12]), mul([8], [2]), div([1], [12]), repeat([8]))), concatenate(add(addOneAll([6]), subOneAll([4])), add(div([10], [4]), add([6], [10])))))), mul(sub(if_then_else(concatenate(if_then_else(div([2], [7]), addOneAll([2]), add([10], [4]), addOneAll([9])), sub(repeat([2]), div([2], [13]))), add(repeat(repeat([12])), concatenate(div([5], [4]), add([4], [4]))), concatenate(mul(concatenate([10], [1]), mul([8], [7])), mul(div([10], concatenate([13], [4])), if_then_else([8], [1], [12], [6]))), add(repeat(subOneAll([1])), add(mul([2], [4]), div([6], [9])))), mul([8], [5])), concatenate(mul([8], [13]), subOneAll([6]))), if_then_else(subOneAll(subOneAll([9])), concatenate(mul([4], [2]), if_then_else([10], [11], [2], [13])), mul(div([11], concatenate(div(repeat(addOneAll(mul([4], [7]))), addOneAll(mul(sub([10], [5]), div([2], [2])))), mul(add(sub(mul([2], [8]), subOneAll([7])), subOneAll(mul([9], [12]))), addOneAll(addOneAll(mul([4], [12])))))), mul([4], [6])), div(if_then_else([7], [8], [3], [1]), subOneAll([4])))), addOneAll(add(subOneAll(if_then_else([1], [8], [9], [8])), [13]))), div(mul(addOneAll([7]), repeat([3])), add(if_then_else([6], [8], [3], [1]), subOneAll(mul(repeat([4]), add([3], [11]))))), add(addOneAll(if_then_else([3], [5], [4], [7])), addOneAll(subOneAll([2])))), div(concatenate(sub(sub(sub([13], [6]), div([2], [4])), subOneAll(concatenate([9], [10]))), sub(addOneAll([10]), if_then_else([11], [2], [4], [7]))), repeat(concatenate(div([5], [2]), div([11], [8])))), sub(div(mul(div([12], [12]), addOneAll([8])), div(add([11], div(if_then_else([7], [8], [13], [10]), add(mul([12], [13]), subOneAll([11])))), mul([3], [6]))), sub(sub(sub([13], [6]), div([2], [4])), subOneAll(concatenate([9], [10]))))))), [3])))))","[3, 3, 4, 3, 7, 7, 6, 7, 7, 7, 3]"
0.7000000000000001,11.025,43,"[3, 4, 3, 4, 3, 4, 9, 3, 4, 3, 4, 3, 4]",0.3956021147845006,"sub(if_then_else(div(repeat(addOneAll(div([11], [10]))), div(repeat(add([4], [8])), concatenate(mul([9], [13]), addOneAll([9])))), addOneAll(repeat(add(add([3], [6]), subOneAll([12])))), if_then_else(repeat(add(add([12], [1]), sub([6], [13]))), if_then_else(concatenate(subOneAll([9]), addOneAll([10])), div(mul([11], [7]), repeat([3])), concatenate(concatenate([6], [10]), if_then_else([4], [12], [7], [3])), if_then_else(add([5], [11]), concatenate([9], [13]), addOneAll([13]), div([3], [2]))), addOneAll(repeat(subOneAll([3]))), if_then_else(addOneAll(repeat([2])), addOneAll(mul([7], [1])), addOneAll(addOneAll([4])), mul(if_then_else([2], [10], [5], [13]), mul([13], [12])))), if_then_else(div(if_then_else(concatenate([3], [12]), div([6], [10]), if_then_else([6], [13], [8], [4]), concatenate([10], [6])), sub(div([5], [10]), concatenate([8], [10]))), mul(sub(repeat([5]), addOneAll([7])), sub(add([6], [2]), sub([8], [9]))), div(subOneAll(addOneAll([11])), add(if_then_else([9], [8], [11], [7]), sub([3], [5]))), div(add(repeat([2]), if_then_else([13], [12], [13], [7])), sub(concatenate([11], div([6], [10])), div([1], [12]))))), addOneAll(sub(mul(sub(repeat([12]), concatenate([11], [4])), addOneAll(subOneAll([7]))), add(div(mul([8], [3]), sub([6], [7])), subOneAll(sub([2], [6]))))))","[3, 1, 9, 9, 3, 3, 7]"
0.8,9.05,55,"[7, 6, 7, 7, 9]",0.24185749449656468,"sub(concatenate(if_then_else(add(sub(addOneAll([1]), div([9], [7])), concatenate(repeat([4]), div([5], [4]))), repeat(add(subOneAll([9]), addOneAll([7]))), add(sub(addOneAll([6]), concatenate(addOneAll([9]), [13])), mul(subOneAll([13]), div([9], concatenate([12], [9])))), if_then_else(repeat(concatenate(concatenate([4], [7]), [7])), add([2], concatenate([5], [13])), addOneAll(repeat([2])), [7])), add(addOneAll(repeat(addOneAll([7]))), add(mul(concatenate([2], [1]), subOneAll(add(add(addOneAll([1]), [8]), div([11], [5])))), concatenate([10], subOneAll([5]))))), add(addOneAll(div(if_then_else([9], mul(concatenate(concatenate([12], [9]), repeat([13])), [1]), addOneAll([9]), concatenate(sub(div([4], [2]), [5]), [11])), concatenate(div([5], add(mul(subOneAll([10]), div([5], [9])), concatenate([10], subOneAll([5])))), subOneAll([9])))), if_then_else(if_then_else(subOneAll([13]), repeat(concatenate([4], [7])), add([2], concatenate([5], [13])), add(sub(addOneAll(repeat([2])), repeat([10])), concatenate(repeat([4]), div([5], [4])))), div(addOneAll(subOneAll(subOneAll(concatenate(add(sub([8], [12]), mul([1], [5])), repeat(subOneAll([9])))))), subOneAll(addOneAll([2]))), mul(if_then_else(repeat([11]), subOneAll(addOneAll([13])), addOneAll([9]), concatenate([11], [3])), repeat(repeat([10]))), [13])))","[6, 4, 7, 7, 4, 7, 7, 3, 3, 9, 3]"
