rand,Avg_max_fit,Gen,Dataset,CosDist,Hof
0,11.022222222222222,55,"[3, 4, 3, 4, 3, 4, 9, 3, 4, 3, 4, 3, 4]",0.42582200904527556,"concatenate(add(addOneAll(if_then_else(repeat(concatenate([13], [5])), repeat(subOneAll([10])), div(if_then_else([8], [5], [3], [13]), sub([10], [13])), addOneAll(if_then_else([12], addOneAll([9]), [10], [3])))), addOneAll(sub(sub(subOneAll([8]), if_then_else([2], [6], [7], [6])), div(if_then_else([8], [8], [9], [5]), add([13], [9]))))), add(sub(concatenate(add(repeat(div(sub([12], [8]), repeat([2]))), div([12], [6])), sub(div([10], [4]), div([13], [3]))), if_then_else(repeat(sub([2], [6])), div([9], [6]), if_then_else(concatenate([2], [12]), if_then_else([10], [5], [8], [4]), concatenate([6], [10]), div([5], [3])), div(mul([1], [10]), addOneAll([8])))), sub(sub(mul(mul([1], [2]), if_then_else([11], [7], [12], [9])), addOneAll(if_then_else([13], [4], [4], [11]))), concatenate(addOneAll(repeat([8])), subOneAll(sub([6], [10]))))))","[1, 6, 1, 6, 9, 4, 3, 7, 4]"
182,10.0,50,"[7, 7, 7, 7, 7, 7, 7]",0.2928932188134524,"if_then_else(repeat(add(if_then_else(repeat([4]), div([12], [6]), div([10], [11]), mul([6], [5])), add(repeat([1]), subOneAll([7])))), if_then_else(div(addOneAll(mul([13], [5])), addOneAll(addOneAll([12]))), if_then_else(add(div([11], [5]), concatenate([7], [3])), addOneAll(mul([11], [4])), repeat(addOneAll([11])), repeat(if_then_else([2], [12], [8], [6]))), sub(repeat(repeat([2])), addOneAll(sub([11], [2]))), concatenate(sub(concatenate([12], [8]), div([6], [13])), subOneAll(div([5], [4])))), if_then_else(add(repeat(if_then_else([13], [13], [2], [7])), addOneAll(subOneAll([12]))), if_then_else(addOneAll(add([7], [10])), subOneAll(repeat([9])), subOneAll([6]), if_then_else(subOneAll([11]), subOneAll([4]), add([4], [2]), concatenate([13], [8]))), subOneAll(subOneAll(addOneAll(concatenate([3], [6])))), add(repeat(repeat([3])), addOneAll(mul([3], [4])))), mul(sub(repeat([7]), concatenate(div([5], [7]), repeat([13]))), add(repeat(addOneAll([11])), if_then_else(repeat([1]), if_then_else([7], [6], [9], [1]), concatenate([1], [11]), mul([5], [4])))))","[4, 4, 7, 4, 4, 7, 7, 7]"
326,10.066666666666666,57,"[7, 7, 7, 7, 7, 7]",0.18350341907227385,"mul(repeat(concatenate(if_then_else(subOneAll(concatenate([8], [4])), div(repeat([4]), mul([1], [11])), add([11], sub([1], [7])), repeat(if_then_else([6], [4], [9], [10]))), subOneAll(add(add([4], [9]), if_then_else([3], if_then_else(div([9], [7]), [13], [2], [5]), [4], concatenate(add([4], add([4], [1])), sub(subOneAll(subOneAll([10])), add([4], [5])))))))), if_then_else(div(subOneAll(subOneAll(sub([13], [5]))), concatenate(addOneAll([1]), sub(subOneAll([10]), add([4], [5])))), mul(sub(div([4], concatenate([3], [11])), repeat(sub([9], [13]))), repeat(if_then_else(div([6], [12]), repeat([8]), add([4], [13]), if_then_else([2], [7], subOneAll([10]), [9])))), addOneAll([13]), add(mul(if_then_else(repeat([6]), div([9], [7]), subOneAll([10]), [3]), mul([2], concatenate([7], [7]))), mul(addOneAll(addOneAll([1])), repeat(mul([3], repeat(div([4], [4]))))))))","[7, 3, 7, 4, 7, 3, 7, 4]"
449,9.066666666666666,51,"[7, 7, 7, 7, 7, 7]",0.18889289434618728,"concatenate(repeat(add(concatenate(div(if_then_else(addOneAll([6]), sub([10], [1]), sub([9], sub([9], [5])), mul([8], mul([1], add(subOneAll([6]), if_then_else([3], [2], [8], [4]))))), [2]), if_then_else(addOneAll([6]), sub([9], [3]), mul([1], [11]), mul([8], mul([1], [11])))), if_then_else(sub(subOneAll([12]), subOneAll([3])), subOneAll(addOneAll([5])), add(mul([1], [11]), concatenate(subOneAll(repeat(div(if_then_else(mul(concatenate(add(if_then_else([10], [3], [2], [5]), if_then_else(sub(subOneAll([12]), subOneAll([6])), subOneAll(addOneAll([5])), add([1], div(if_then_else(addOneAll([6]), sub([12], [1]), sub([9], subOneAll([12])), mul([8], mul([1], [11]))), [2])), [2])), if_then_else(addOneAll([6]), sub(concatenate(sub([9], [3]), [8]), [11]), concatenate([4], if_then_else([2], [2], [3], [13])), mul([8], [8]))), subOneAll([10])), mul(add([5], [10]), concatenate([8], [10])), repeat(if_then_else([5], [9], [5], [10])), div(div([2], [10]), mul([2], [5]))), div(concatenate(add([5], [8]), sub([10], [1])), subOneAll(repeat([3])))))), div(subOneAll(concatenate(add(if_then_else(addOneAll([9]), add([4], [1]), subOneAll([12]), if_then_else([4], [5], [11], [3])), repeat(addOneAll([3]))), mul(repeat(concatenate([12], [9])), add(if_then_else([6], [4], [13], [2]), mul([7], [5]))))), if_then_else(sub(concatenate(if_then_else(addOneAll([8]), mul([9], [4]), sub([13], sub([9], [11])), sub([2], [5])), div(sub([12], [13]), add([11], [11]))), repeat(concatenate(if_then_else([1], [2], [12], [3]), subOneAll([5])))), concatenate(repeat(div(sub([12], [11]), subOneAll([5]))), mul(div(concatenate(addOneAll([1]), div([8], [8])), subOneAll([13])), repeat(if_then_else([4], [10], [7], [5])))), add(mul(add(if_then_else([7], [4], [8], [12]), addOneAll([8])), if_then_else(if_then_else([11], [12], [2], [5]), if_then_else([1], [2], [12], [3]), if_then_else([7], [10], [1], [2]), div([13], [5]))), addOneAll(subOneAll(addOneAll([11])))), sub(subOneAll(concatenate(sub([1], [7]), concatenate([9], [13]))), sub(concatenate(if_then_else([4], [1], [10], [12]), repeat([9])), mul(repeat([6]), div([1], [3])))))))), concatenate(sub([9], [5]), if_then_else([2], [2], [3], [13]))))), concatenate([3], addOneAll([6])))","[7, 3, 7, 4, 7, 3, 7, 4, 3, 7]"
592,10.022222222222222,58,"[7, 7, 7, 7, 7, 7]",0.23019964108049895,"concatenate(subOneAll(concatenate(concatenate(addOneAll(concatenate([7], [7])), addOneAll(concatenate([7], [7]))), div(sub(addOneAll([5]), repeat(add(repeat(repeat([3])), addOneAll([10])))), [4]))), add(repeat(repeat([3])), addOneAll(add(concatenate(repeat(mul(if_then_else(add([1], [10]), addOneAll([5]), if_then_else([10], [2], [10], [1]), if_then_else([9], [2], [8], [11])), sub([4], [10]))), add(addOneAll(sub(sub([4], [10]), sub([11], [11]))), addOneAll(add(div([6], [5]), div([10], [7]))))), subOneAll(mul([2], repeat(repeat(subOneAll([4])))))))))","[7, 7, 7, 7, 1, 3, 3, 3, 4]"
