size,Avg_max_fit,Gen,Dataset,CosDist,Hof
80,56.088,48,"[6, 6, 6, 6]",0.33333333333333337,"concatenate(subOneAll(if_then_else(mul(addOneAll(sub([2], [12])), add(subOneAll([1]), addOneAll([4]))), add(addOneAll(mul([4], [4])), if_then_else([2], [11], [3], [6])), sub(concatenate([2], [6]), subOneAll([1])), addOneAll(mul(concatenate([11], [1]), [4])))), div(concatenate(addOneAll(add([1], [3])), div(subOneAll([4]), addOneAll([3]))), add(subOneAll(if_then_else([3], [6], [9], [10])), mul(subOneAll([7]), sub([8], [11])))))","[4, 1, 6, 6, 1]"
81,56.062,35,"[6, 6, 6, 6]",0.33333333333333337,"concatenate(if_then_else(addOneAll(if_then_else([9], [10], sub(div([1], [5]), concatenate([10], [7])), [13])), [12], subOneAll([11]), mul([5], [7])), addOneAll(if_then_else([1], [10], sub(div([1], [9]), concatenate([10], [7])), subOneAll(div([1], [9])))))","[10, 6, 10, 2, 6]"
82,56.079,34,"[6, 6, 6, 6]",0.33333333333333337,"add(addOneAll(concatenate(mul([1], [9]), repeat(addOneAll(concatenate([13], [4]))))), subOneAll([13]))","[11, 2, 6, 2, 6]"
83,56.03,22,"[6, 6, 6, 6]",0.33333333333333337,"sub(concatenate(if_then_else(repeat(add(mul(sub([12], [5]), addOneAll([5])), concatenate(if_then_else([8], [11], [13], [12]), if_then_else([4], [1], [9], [9])))), repeat(repeat(add(addOneAll([6]), add([6], [12])))), add(div(sub([12], subOneAll([13])), mul(addOneAll([4]), div([6], [11]))), subOneAll(sub(add([1], [7]), addOneAll([12])))), add(sub(div(add([10], [10]), add([3], [4])), subOneAll(subOneAll([9]))), if_then_else(repeat(addOneAll([7])), subOneAll(concatenate([6], [3])), div(concatenate([10], [5]), addOneAll([7])), mul(repeat([9]), concatenate([13], [1]))))), mul(subOneAll(add(sub(repeat([13]), add([11], [11])), concatenate(repeat([5]), if_then_else([3], [7], [9], [7])))), div(repeat(mul(addOneAll([7]), addOneAll([11]))), if_then_else(addOneAll(add([1], [12])), if_then_else(addOneAll([12]), if_then_else([12], [3], [5], [1]), addOneAll([4]), sub([2], [8])), repeat(div([1], [12])), sub(div([5], [9]), sub([2], [11])))))), div(sub(add(repeat([5]), div([12], [6])), subOneAll(concatenate([4], [12]))), concatenate(add(addOneAll([7]), if_then_else([7], [7], [6], [6])), concatenate(sub([9], [12]), mul([6], [12])))))","[6, 6, 5, 12, 12]"
84,56.06,49,"[6, 6, 6, 6]",0.2440710539815456,"concatenate(sub(repeat([6]), concatenate(add(if_then_else(subOneAll(repeat([2])), div(repeat([5]), add([8], [11])), div(repeat([10]), div([13], [5])), add(if_then_else([5], [6], [1], [13]), if_then_else([8], [10], [4], [12]))), concatenate(mul(div([1], [12]), subOneAll([6])), div(addOneAll([1]), mul([13], [1])))), sub(mul(addOneAll(sub([3], [6])), repeat(mul([4], [3]))), sub(subOneAll(if_then_else([11], [10], [8], [3])), if_then_else(if_then_else([12], [3], [5], [1]), sub([8], [10]), subOneAll([8]), concatenate([13], [1])))))), concatenate(concatenate([5], [4]), [11]))","[6, 6, 5, 4, 11]"
