gen,nevals,avg,std,min,max
0,70,[3.77142857],[0.51189922],[2.],[4.]
1,83,[3.47142857],[0.57870369],[2.],[4.]
2,93,[2.88571429],[0.31815796],[2.],[3.]
3,88,[2.58571429],[0.57303346],[1.],[3.]
4,97,[1.95714286],[0.31331017],[1.],[3.]
5,87,[1.55714286],[0.49672396],[1.],[2.]
6,91,[1.],[0.],[1.],[1.]
7,91,[0.98571429],[0.11866606],[0.],[1.]
8,91,[0.92857143],[0.25753938],[0.],[1.]
9,94,[0.81428571],[0.38887593],[0.],[1.]
10,88,[0.64285714],[0.47915742],[0.],[1.]
11,92,[0.24285714],[0.42880946],[0.],[1.]
12,94,[0.],[0.],[0.],[0.]
13,91,[0.],[0.],[0.],[0.]
14,88,[0.],[0.],[0.],[0.]
15,85,[0.],[0.],[0.],[0.]
16,88,[0.],[0.],[0.],[0.]
17,84,[0.],[0.],[0.],[0.]
18,95,[0.],[0.],[0.],[0.]
19,91,[0.],[0.],[0.],[0.]
20,90,[0.],[0.],[0.],[0.]
21,88,[0.],[0.],[0.],[0.]
22,83,[0.],[0.],[0.],[0.]
23,92,[0.],[0.],[0.],[0.]
24,94,[0.],[0.],[0.],[0.]
25,90,[0.],[0.],[0.],[0.]
26,87,[0.],[0.],[0.],[0.]
27,89,[0.],[0.],[0.],[0.]
28,91,[0.],[0.],[0.],[0.]
29,95,[0.],[0.],[0.],[0.]
30,95,[0.],[0.],[0.],[0.]
31,97,[0.],[0.],[0.],[0.]
32,88,[0.],[0.],[0.],[0.]
33,91,[0.],[0.],[0.],[0.]
34,90,[0.],[0.],[0.],[0.]
35,88,[0.],[0.],[0.],[0.]
36,91,[0.],[0.],[0.],[0.]
37,96,[0.],[0.],[0.],[0.]
38,85,[0.],[0.],[0.],[0.]
39,90,[0.],[0.],[0.],[0.]
40,91,[0.],[0.],[0.],[0.]
41,91,[0.],[0.],[0.],[0.]
42,92,[0.],[0.],[0.],[0.]
43,88,[0.],[0.],[0.],[0.]
44,93,[0.],[0.],[0.],[0.]
45,95,[0.],[0.],[0.],[0.]
46,90,[0.],[0.],[0.],[0.]
47,87,[0.],[0.],[0.],[0.]
48,89,[0.],[0.],[0.],[0.]
49,90,[0.],[0.],[0.],[0.]
50,92,[0.],[0.],[0.],[0.]
51,91,[0.],[0.],[0.],[0.]
52,88,[0.],[0.],[0.],[0.]
53,88,[0.],[0.],[0.],[0.]
54,92,[0.],[0.],[0.],[0.]
55,91,[0.],[0.],[0.],[0.]
56,93,[0.],[0.],[0.],[0.]
57,89,[0.],[0.],[0.],[0.]
58,94,[0.],[0.],[0.],[0.]
59,89,[0.],[0.],[0.],[0.]
60,86,[0.],[0.],[0.],[0.]
61,92,[0.],[0.],[0.],[0.]
