rand,Max_fit,Gen,Dataset,Dist,Hof
2338,0.0,7,"[6, 6, 6, 6]",0.0,"[6, 6, 6, 6]"
2342,0.0,7,"[6, 6, 6, 6]",0.0,"[6, 6, 6, 6]"
2346,0.0,5,"[6, 6, 6, 6]",0.0,"[6, 6, 6, 6]"
2350,0.0,6,"[6, 6, 6, 6]",0.0,"[6, 6, 6, 6]"
2354,0.0,7,"[6, 6, 6, 6]",0.0,"[6, 6, 6, 6]"
2358,0.0,5,"[6, 6, 6, 6]",0.0,"[6, 6, 6, 6]"
2362,0.0,5,"[6, 6, 6, 6]",0.0,"[6, 6, 6, 6]"
2366,0.0,4,"[6, 6, 6, 6]",0.0,"[6, 6, 6, 6]"
2370,0.0,7,"[6, 6, 6, 6]",0.0,"[6, 6, 6, 6]"
2374,0.0,6,"[6, 6, 6, 6]",0.0,"[6, 6, 6, 6]"
