gen,nevals,avg,std,min,max
0,22,[0.0543295],[0.00342037],[0.04996177],[0.06864208]
1,41,[0.05953601],[0.00634417],[0.05474736],[0.0736886]
2,36,[0.07122893],[0.00519377],[0.06864208],[0.09283414]
3,40,[0.08157611],[0.009379],[0.0736886],[0.09288341]
4,39,[0.09286954],[7.12943904e-05],[0.09283414],[0.09318305]
5,35,[0.0929707],[0.00012155],[0.09288341],[0.09318305]
6,35,[0.09314924],[6.41915425e-05],[0.09298711],[0.09318305]
7,32,[0.09318305],[2.77555756e-17],[0.09318305],[0.09318305]
8,30,[0.09329448],[0.00051065],[0.09318305],[0.09563457]
9,33,[0.09362878],[0.00094554],[0.09318305],[0.09563457]
10,36,[0.09484033],[0.00113397],[0.09318305],[0.09563457]
11,34,[0.09563457],[0.],[0.09563457],[0.09563457]
12,32,[0.09563457],[0.],[0.09563457],[0.09563457]
13,34,[0.09563457],[0.],[0.09563457],[0.09563457]
14,31,[0.09563542],[3.86046023e-06],[0.09563457],[0.09565311]
15,33,[0.09564649],[4.68182811e-05],[0.09563457],[0.09585965]
16,35,[0.09568238],[8.39687279e-05],[0.09563457],[0.09585965]
17,34,[0.0958221],[7.96627234e-05],[0.09565311],[0.09585965]
18,42,[0.09585965],[0.],[0.09585965],[0.09585965]
19,35,[0.09585965],[0.],[0.09585965],[0.09585965]
20,36,[0.09585965],[0.],[0.09585965],[0.09585965]
21,36,[0.09586188],[1.02227155e-05],[0.09585965],[0.09590873]
22,37,[0.09587334],[2.17145289e-05],[0.09585965],[0.09590873]
23,38,[0.09590903],[1.39706034e-06],[0.09590873],[0.09591543]
24,36,[0.09590934],[1.92812646e-06],[0.09590873],[0.09591543]
25,30,[0.09591178],[3.33961299e-06],[0.09590873],[0.09591543]
26,42,[0.0959158],[1.66124363e-06],[0.09591543],[0.09592341]
27,40,[0.09591688],[3.07602549e-06],[0.09591543],[0.09592341]
28,34,[0.09592333],[3.68365422e-07],[0.09592164],[0.09592341]
29,26,[0.09592341],[1.38777878e-17],[0.09592341],[0.09592341]
30,26,[0.09592341],[1.38777878e-17],[0.09592341],[0.09592341]
31,36,[0.09592431],[4.11343099e-06],[0.09592341],[0.09594316]
32,32,[0.0959279],[8.27568651e-06],[0.09592341],[0.09594316]
33,33,[0.09594218],[4.11202947e-06],[0.09592341],[0.09594316]
34,29,[0.09594316],[1.38777878e-17],[0.09594316],[0.09594316]
35,34,[0.09594316],[1.38777878e-17],[0.09594316],[0.09594316]
36,28,[0.09594316],[1.38777878e-17],[0.09594316],[0.09594316]
37,37,[0.09594316],[1.38777878e-17],[0.09594316],[0.09594316]
38,38,[0.09594316],[1.38777878e-17],[0.09594316],[0.09594316]
39,40,[0.09594316],[1.38777878e-17],[0.09594316],[0.09594316]
40,30,[0.09594331],[6.92541737e-07],[0.09594316],[0.09594648]
41,28,[0.09594346],[9.55798403e-07],[0.09594316],[0.09594648]
42,32,[0.09594406],[1.48071652e-06],[0.09594316],[0.09594648]
43,42,[0.09594641],[2.542617e-07],[0.09594529],[0.09594648]
44,31,[0.09594648],[1.38777878e-17],[0.09594648],[0.09594648]
45,34,[0.09594648],[1.38777878e-17],[0.09594648],[0.09594648]
46,35,[0.09594648],[1.38777878e-17],[0.09594648],[0.09594648]
47,40,[0.09594648],[1.38777878e-17],[0.09594648],[0.09594648]
48,37,[0.09594783],[6.17413103e-06],[0.09594648],[0.09597612]
49,40,[0.09595354],[1.23342702e-05],[0.09594648],[0.09597612]
50,26,[0.09597097],[9.50445637e-06],[0.09595344],[0.09597612]
51,30,[0.09597612],[1.38777878e-17],[0.09597612],[0.09597612]
52,36,[0.09597612],[1.38777878e-17],[0.09597612],[0.09597612]
53,27,[0.09597612],[1.38777878e-17],[0.09597612],[0.09597612]
54,39,[0.09597612],[1.38777878e-17],[0.09597612],[0.09597612]
55,33,[0.09597612],[1.38777878e-17],[0.09597612],[0.09597612]
56,43,[0.09597612],[1.38777878e-17],[0.09597612],[0.09597612]
57,32,[0.09597612],[1.38777878e-17],[0.09597612],[0.09597612]
58,33,[0.09597612],[1.38777878e-17],[0.09597612],[0.09597612]
59,31,[0.09597612],[1.38777878e-17],[0.09597612],[0.09597612]
60,39,[0.09597612],[1.38777878e-17],[0.09597612],[0.09597612]
61,32,[0.09597612],[1.38777878e-17],[0.09597612],[0.09597612]
62,39,[0.0959762],[3.33508649e-07],[0.09597612],[0.09597772]
63,34,[0.09597641],[6.17538022e-07],[0.09597612],[0.09597772]
64,33,[0.09597729],[7.13071487e-07],[0.09597612],[0.09597772]
65,38,[0.09597772],[2.77555756e-17],[0.09597772],[0.09597772]
