gen,nevals,avg,std,min,max
0,22,[0.05407389],[0.00087053],[0.05226499],[0.0553503]
1,30,[0.0565664],[0.00492316],[0.0548247],[0.07654417]
2,32,[0.06319752],[0.00846142],[0.0553503],[0.07654417]
3,33,[0.07289414],[0.0048713],[0.06601477],[0.07674012]
4,38,[0.076627],[0.00011876],[0.07654417],[0.07690679]
5,32,[0.07683763],[0.00010113],[0.07674012],[0.07708338]
6,36,[0.07714175],[0.00066189],[0.07690679],[0.08007023]
7,33,[0.07775867],[0.00109889],[0.07708338],[0.08007023]
8,37,[0.07955581],[0.00093931],[0.07768888],[0.08023986]
9,25,[0.08013962],[8.34005376e-05],[0.08007023],[0.08023986]
10,28,[0.08024473],[2.23180376e-05],[0.08023986],[0.080347]
11,34,[0.080253],[3.35487068e-05],[0.08023986],[0.080347]
12,27,[0.08028964],[5.69456466e-05],[0.08023986],[0.08044811]
13,33,[0.08036409],[3.66215526e-05],[0.080347],[0.08044811]
14,29,[0.08044],[4.59119877e-05],[0.080347],[0.08058857]
15,34,[0.0805217],[0.00010286],[0.08044811],[0.08090141]
16,37,[0.0806541],[0.0001434],[0.08058857],[0.08109182]
17,39,[0.0809021],[0.0001458],[0.08058857],[0.08109182]
18,36,[0.08102163],[7.88916388e-05],[0.08090141],[0.08109182]
19,29,[0.08109546],[1.66875149e-05],[0.08109182],[0.08117194]
20,28,[0.08111513],[5.37664336e-05],[0.08109182],[0.08128497]
21,36,[0.08116393],[6.09178772e-05],[0.08109182],[0.08128497]
22,35,[0.08126752],[3.46625742e-05],[0.08117194],[0.08137637]
23,34,[0.08129327],[2.62761428e-05],[0.08128497],[0.08137637]
24,30,[0.0813275],[4.48312302e-05],[0.08128497],[0.08137637]
25,30,[0.08137637],[1.38777878e-17],[0.08137637],[0.08137637]
26,27,[0.08137637],[1.38777878e-17],[0.08137637],[0.08137637]
27,37,[0.08137637],[1.38777878e-17],[0.08137637],[0.08137637]
28,39,[0.08137637],[1.38777878e-17],[0.08137637],[0.08137637]
29,35,[0.08137637],[1.38777878e-17],[0.08137637],[0.08137637]
30,29,[0.08138168],[1.71577596e-05],[0.08137637],[0.08144624]
31,38,[0.08141397],[7.69801056e-05],[0.08137637],[0.08174237]
32,32,[0.08148207],[0.00010281],[0.08142344],[0.08174237]
33,37,[0.08159386],[0.00014492],[0.08144624],[0.08174237]
34,32,[0.08174237],[1.38777878e-17],[0.08174237],[0.08174237]
35,30,[0.08174237],[1.38777878e-17],[0.08174237],[0.08174237]
36,29,[0.08174237],[1.38777878e-17],[0.08174237],[0.08174237]
37,30,[0.08174237],[1.38777878e-17],[0.08174237],[0.08174237]
38,35,[0.08174237],[1.38777878e-17],[0.08174237],[0.08174237]
39,34,[0.08174448],[9.67582148e-06],[0.08174237],[0.08178882]
40,37,[0.08174974],[1.89548323e-05],[0.08174237],[0.08181153]
41,35,[0.08176133],[2.57671099e-05],[0.08174237],[0.08181153]
42,40,[0.08179914],[1.13052133e-05],[0.08178882],[0.08181153]
43,32,[0.08181347],[8.89713467e-06],[0.08181153],[0.08185424]
44,35,[0.08184425],[0.00012285],[0.08181153],[0.08240324]
45,34,[0.08191952],[0.00019335],[0.08181153],[0.08240324]
46,30,[0.0822181],[0.00026607],[0.08185424],[0.08251163]
47,41,[0.08248858],[0.00011745],[0.08240324],[0.082878]
48,33,[0.0826333],[0.00015975],[0.08251163],[0.082878]
49,39,[0.08286853],[3.29191217e-05],[0.08282569],[0.08298577]
50,35,[0.0828878],[3.0981241e-05],[0.082878],[0.08298577]
51,37,[0.08290617],[4.63009131e-05],[0.082878],[0.08298577]
52,37,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
53,21,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
54,30,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
55,32,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
56,32,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
57,30,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
58,31,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
59,35,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
60,32,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
61,32,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
62,30,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
63,35,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
64,30,[0.08298577],[2.77555756e-17],[0.08298577],[0.08298577]
65,33,[0.08298624],[2.14123307e-06],[0.08298577],[0.08299605]
66,39,[0.08298764],[3.96479323e-06],[0.08298577],[0.08299605]
67,34,[0.08299231],[4.94496595e-06],[0.08298577],[0.08299605]
68,37,[0.08299605],[0.],[0.08299605],[0.08299605]
69,32,[0.08299605],[0.],[0.08299605],[0.08299605]
70,35,[0.08299605],[0.],[0.08299605],[0.08299605]
71,30,[0.08299605],[0.],[0.08299605],[0.08299605]
72,35,[0.08299605],[0.],[0.08299605],[0.08299605]
73,24,[0.08299605],[0.],[0.08299605],[0.08299605]
74,30,[0.08299605],[0.],[0.08299605],[0.08299605]
75,40,[0.08299605],[0.],[0.08299605],[0.08299605]
76,41,[0.08299605],[0.],[0.08299605],[0.08299605]
77,33,[0.08299605],[0.],[0.08299605],[0.08299605]
78,33,[0.08299605],[0.],[0.08299605],[0.08299605]
79,30,[0.08299605],[0.],[0.08299605],[0.08299605]
80,40,[0.08299605],[0.],[0.08299605],[0.08299605]
81,40,[0.08299605],[0.],[0.08299605],[0.08299605]
