gen,nevals,avg,min,max
17,58,[95.72619048 15.01190476],[-1000.     2.],[ 109. 1000.]
18,63,[108.98809524   3.        ],[108.   3.],[109.   3.]
19,56,[109.           3.02380952],[109.   3.],[109.   5.]
20,65,[95.77380952 14.91666667],[-1000.     3.],[ 109. 1000.]
21,62,[95.76190476 14.9047619 ],[-1000.     3.],[ 109. 1000.]
22,58,[108.97619048   3.        ],[108.   3.],[109.   3.]
23,64,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
24,61,[95.76190476 14.98809524],[-1000.     3.],[ 109. 1000.]
25,54,[108.98809524   3.        ],[108.   3.],[109.   3.]
26,54,[109.   3.],[109.   3.],[109.   3.]
27,56,[95.77380952 14.86904762],[-1000.     3.],[ 109. 1000.]
28,60,[109.   3.],[109.   3.],[109.   3.]
29,61,[109.   3.],[109.   3.],[109.   3.]
30,66,[108.92857143   3.05952381],[106.   2.],[109.   7.]
31,62,[108.98809524   2.98809524],[108.   2.],[109.   3.]
32,63,[109.           3.07142857],[109.   3.],[109.   6.]
33,62,[108.97619048   2.98809524],[108.   2.],[109.   3.]
34,66,[108.98809524   3.        ],[108.   3.],[109.   3.]
35,62,[108.94047619   3.1547619 ],[105.   3.],[109.  14.]
36,66,[108.97619048   2.98809524],[108.   2.],[109.   3.]
37,72,[108.91666667   3.13095238],[107.   3.],[109.  12.]
38,62,[108.97619048   3.        ],[108.   3.],[109.   3.]
39,58,[109.   3.],[109.   3.],[109.   3.]
40,64,[109.   3.],[109.   3.],[109.   3.]
41,65,[108.95238095   3.03571429],[106.   3.],[109.   5.]
42,60,[108.95238095   3.04761905],[107.   3.],[109.   6.]
43,67,[108.97619048   3.        ],[108.   3.],[109.   3.]
44,68,[108.98809524   3.0952381 ],[108.   3.],[109.  11.]
45,67,[108.95238095   3.13095238],[106.   3.],[109.  14.]
46,60,[108.98809524   3.01190476],[108.   3.],[109.   4.]
47,54,[108.98809524   3.        ],[108.   3.],[109.   3.]
48,55,[108.98809524   3.        ],[108.   3.],[109.   3.]
49,58,[108.97619048   3.0952381 ],[108.   3.],[109.  11.]
50,70,[108.94047619   3.0952381 ],[106.   3.],[109.   9.]
51,67,[109.   3.],[109.   3.],[109.   3.]
52,61,[108.98809524   3.07142857],[108.   3.],[109.   9.]
53,68,[109.   3.],[109.   3.],[109.   3.]
54,64,[109.   3.],[109.   3.],[109.   3.]
55,63,[108.94047619   3.10714286],[106.   3.],[109.  12.]
56,69,[108.98809524   3.03571429],[108.   3.],[109.   6.]
57,69,[108.97619048   3.02380952],[108.   3.],[109.   5.]
58,59,[109.   3.],[109.   3.],[109.   3.]
59,58,[108.97619048   3.04761905],[107.   3.],[109.   7.]
60,65,[108.98809524   3.0952381 ],[108.   3.],[109.  11.]
,,,,
gen,nevals,avg,min,max
0,84,[-657.27380952  692.57142857],[-1000.     2.],[ 109. 1000.]
1,62,[-24.22619048 125.96428571],[-1000.     2.],[ 109. 1000.]
2,63,[82.08333333 29.26190476],[-1000.     2.],[ 109. 1000.]
3,60,[95.52380952 17.73809524],[-1000.     2.],[ 109. 1000.]
4,61,[82.48809524 28.80952381],[-1000.     4.],[ 109. 1000.]
5,62,[82.46428571 28.48809524],[-1000.     3.],[ 109. 1000.]
6,63,[69.19047619 40.11904762],[-1000.     4.],[ 109. 1000.]
7,68,[82.42857143 27.92857143],[-1000.     3.],[ 109. 1000.]
8,66,[95.76190476 15.9047619 ],[-1000.     4.],[ 109. 1000.]
9,64,[108.86904762   4.25      ],[100.   4.],[109.  19.]
10,60,[108.92857143   4.14285714],[106.   4.],[109.   7.]
11,68,[108.98809524   4.07142857],[108.   4.],[109.   8.]
12,57,[95.76190476 16.02380952],[-1000.     4.],[ 109. 1000.]
13,65,[108.98809524   4.02380952],[108.   4.],[109.   5.]
14,64,[108.97619048   4.03571429],[108.   4.],[109.   5.]
15,55,[108.94047619   4.21428571],[107.   3.],[109.  17.]
16,74,[95.79761905 15.85714286],[-1000.     4.],[ 109. 1000.]
17,64,[82.57142857 27.80952381],[-1000.     4.],[ 109. 1000.]
18,60,[108.96428571   4.13095238],[107.   4.],[109.  11.]
19,64,[95.79761905 15.85714286],[-1000.     4.],[ 109. 1000.]
20,59,[109.           4.01190476],[109.   4.],[109.   5.]
21,58,[108.97619048   4.02380952],[108.   4.],[109.   5.]
22,59,[108.98809524   4.10714286],[108.   4.],[109.  12.]
23,61,[108.96428571   4.07142857],[106.   4.],[109.   8.]
24,67,[95.73809524 15.95238095],[-1000.     4.],[ 109. 1000.]
25,68,[108.97619048   4.        ],[108.   4.],[109.   4.]
26,63,[108.97619048   4.01190476],[107.   4.],[109.   5.]
27,59,[95.79761905 15.86904762],[-1000.     4.],[ 109. 1000.]
28,67,[109.   4.],[109.   4.],[109.   4.]
29,63,[108.98809524   4.19047619],[108.   4.],[109.  19.]
30,61,[108.98809524   4.        ],[108.   4.],[109.   4.]
31,55,[95.79761905 15.85714286],[-1000.     4.],[ 109. 1000.]
32,68,[109.           4.01190476],[109.   4.],[109.   5.]
33,64,[108.96428571   4.01190476],[107.   4.],[109.   5.]
34,59,[108.97619048   4.01190476],[107.   4.],[109.   5.]
35,62,[109.           4.11904762],[109.   4.],[109.  13.]
36,58,[109.   4.],[109.   4.],[109.   4.]
37,62,[109.   4.],[109.   4.],[109.   4.]
38,62,[109.           4.02380952],[109.   4.],[109.   5.]
39,67,[109.           4.02380952],[109.   4.],[109.   5.]
40,59,[108.95238095   4.02380952],[105.   4.],[109.   6.]
41,56,[109.   4.],[109.   4.],[109.   4.]
42,54,[109.   4.],[109.   4.],[109.   4.]
43,63,[108.95238095   4.03571429],[105.   4.],[109.   7.]
44,59,[95.79761905 15.85714286],[-1000.     4.],[ 109. 1000.]
45,53,[109.   4.],[109.   4.],[109.   4.]
46,63,[109.   4.],[109.   4.],[109.   4.]
47,62,[109.           4.01190476],[109.   4.],[109.   5.]
48,60,[109.   4.],[109.   4.],[109.   4.]
49,71,[109.   4.],[109.   4.],[109.   4.]
50,56,[109.   4.],[109.   4.],[109.   4.]
51,64,[109.   4.],[109.   4.],[109.   4.]
52,65,[109.   4.],[109.   4.],[109.   4.]
53,63,[109.   4.],[109.   4.],[109.   4.]
54,63,[109.   4.],[109.   4.],[109.   4.]
55,60,[109.   4.],[109.   4.],[109.   4.]
56,61,[108.97619048   4.03571429],[107.   4.],[109.   7.]
57,64,[109.   4.],[109.   4.],[109.   4.]
58,67,[109.   4.],[109.   4.],[109.   4.]
59,65,[109.   4.],[109.   4.],[109.   4.]
60,55,[108.97619048   4.08333333],[107.   4.],[109.  11.]
,,,,
gen,nevals,avg,min,max
0,84,[-696.91666667  728.04761905],[-1000.     5.],[ 109. 1000.]
1,67,[15.39285714 89.52380952],[-1000.     5.],[ 109. 1000.]
2,64,[95.58333333 17.72619048],[-1000.     4.],[ 109. 1000.]
3,67,[56.05952381 52.9047619 ],[-1000.     4.],[ 109. 1000.]
4,61,[95.75       16.51190476],[-1000.     4.],[ 109. 1000.]
5,67,[108.88095238   4.30952381],[105.   3.],[109.  14.]
6,61,[95.67857143 16.14285714],[-1000.     3.],[ 109. 1000.]
7,57,[95.78571429 15.42857143],[-1000.     3.],[ 109. 1000.]
8,57,[108.92857143   3.1547619 ],[106.   3.],[109.   7.]
9,67,[95.77380952 15.05952381],[-1000.     3.],[ 109. 1000.]
10,61,[108.96428571   3.08333333],[107.   3.],[109.   8.]
11,65,[95.78571429 14.95238095],[-1000.     3.],[ 109. 1000.]
12,58,[95.75 15.  ],[-1000.     3.],[ 109. 1000.]
13,65,[95.78571429 14.88095238],[-1000.     3.],[ 109. 1000.]
14,61,[95.78571429 14.88095238],[-1000.     3.],[ 109. 1000.]
15,65,[95.79761905 15.        ],[-1000.     3.],[ 109. 1000.]
16,58,[108.95238095   3.05952381],[106.   3.],[109.   6.]
17,65,[109.   3.],[109.   3.],[109.   3.]
18,71,[108.97619048   3.04761905],[108.   3.],[109.   6.]
19,64,[108.97619048   3.02380952],[108.   3.],[109.   4.]
20,61,[108.98809524   3.02380952],[108.   3.],[109.   4.]
21,62,[95.78571429 14.94047619],[-1000.     3.],[ 109. 1000.]
22,68,[108.96428571   3.02380952],[108.   3.],[109.   4.]
23,59,[108.98809524   3.01190476],[108.   3.],[109.   4.]
24,66,[108.83333333   3.32142857],[103.   3.],[109.  16.]
25,67,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
26,61,[95.79761905 14.88095238],[-1000.     3.],[ 109. 1000.]
27,61,[109.           3.02380952],[109.   3.],[109.   4.]
28,65,[108.98809524   3.01190476],[108.   3.],[109.   4.]
29,65,[109.           3.01190476],[109.   3.],[109.   4.]
30,62,[108.98809524   3.03571429],[108.   3.],[109.   4.]
31,67,[108.95238095   3.16666667],[105.   3.],[109.  10.]
32,60,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
33,52,[108.96428571   3.05952381],[107.   3.],[109.   7.]
34,62,[109.   3.],[109.   3.],[109.   3.]
35,63,[108.96428571   3.04761905],[107.   3.],[109.   6.]
36,56,[109.   3.],[109.   3.],[109.   3.]
37,67,[95.79761905 14.88095238],[-1000.     3.],[ 109. 1000.]
38,59,[95.75       14.96428571],[-1000.     3.],[ 109. 1000.]
39,69,[95.77380952 14.96428571],[-1000.     3.],[ 109. 1000.]
40,68,[95.79761905 14.88095238],[-1000.     3.],[ 109. 1000.]
41,58,[108.98809524   3.01190476],[108.   3.],[109.   4.]
42,66,[108.97619048   3.01190476],[108.   3.],[109.   4.]
43,67,[109.           3.03571429],[109.   3.],[109.   4.]
44,65,[109.           3.01190476],[109.   3.],[109.   4.]
45,63,[108.97619048   3.04761905],[108.   3.],[109.   6.]
46,59,[109.   3.],[109.   3.],[109.   3.]
47,62,[108.98809524   3.        ],[108.   3.],[109.   3.]
48,56,[109.           3.01190476],[109.   3.],[109.   4.]
49,72,[95.78571429 14.89285714],[-1000.     2.],[ 109. 1000.]
50,54,[109.           3.01190476],[109.   3.],[109.   4.]
51,66,[109.   3.],[109.   3.],[109.   3.]
52,55,[95.73809524 15.        ],[-1000.     3.],[ 109. 1000.]
53,63,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
54,48,[109.   3.],[109.   3.],[109.   3.]
55,57,[109.           3.02380952],[109.   3.],[109.   4.]
56,62,[95.78571429 14.88095238],[-1000.     3.],[ 109. 1000.]
57,63,[108.97619048   3.07142857],[107.   3.],[109.   7.]
58,61,[95.79761905 14.88095238],[-1000.     3.],[ 109. 1000.]
59,62,[95.79761905 14.88095238],[-1000.     3.],[ 109. 1000.]
60,58,[95.75       14.92857143],[-1000.     3.],[ 109. 1000.]
,,,,
gen,nevals,avg,min,max
0,84,[-775.92857143  799.16666667],[-1000.     4.],[ 109. 1000.]
1,65,[-182.47619048  267.45238095],[-1000.     4.],[ 109. 1000.]
2,70,[55.95238095 52.44047619],[-1000.     4.],[ 109. 1000.]
3,66,[69.28571429 40.05952381],[-1000.     2.],[ 109. 1000.]
4,64,[95.73809524 15.9047619 ],[-1000.     2.],[ 109. 1000.]
5,66,[95.61904762 16.20238095],[-1000.     2.],[ 109. 1000.]
6,73,[95.6547619 16.0952381],[-1000.     4.],[ 109. 1000.]
7,61,[95.67857143 16.23809524],[-1000.     4.],[ 109. 1000.]
8,61,[108.97619048   4.02380952],[108.   3.],[109.   6.]
9,70,[109.           3.92857143],[109.   3.],[109.   6.]
10,68,[108.94047619   3.67857143],[106.   3.],[109.   8.]
11,62,[82.5952381  26.78571429],[-1000.     3.],[ 109. 1000.]
12,59,[108.97619048   3.1547619 ],[108.   3.],[109.  12.]
13,57,[95.73809524 15.        ],[-1000.     3.],[ 109. 1000.]
14,66,[95.78571429 14.88095238],[-1000.     2.],[ 109. 1000.]
15,54,[108.96428571   3.10714286],[106.   3.],[109.   8.]
16,65,[95.79761905 14.96428571],[-1000.     3.],[ 109. 1000.]
17,60,[108.98809524   3.01190476],[108.   3.],[109.   4.]
18,64,[109.   3.],[109.   3.],[109.   3.]
19,59,[108.95238095   3.11904762],[106.   3.],[109.  11.]
20,61,[82.55952381 26.83333333],[-1000.     3.],[ 109. 1000.]
21,59,[82.58333333 26.76190476],[-1000.     3.],[ 109. 1000.]
22,58,[108.98809524   3.02380952],[108.   3.],[109.   5.]
23,55,[109.           3.04761905],[109.   3.],[109.   6.]
24,62,[108.9047619    3.19047619],[101.   3.],[109.  18.]
25,59,[95.78571429 14.95238095],[-1000.     3.],[ 109. 1000.]
26,66,[108.98809524   3.07142857],[108.   3.],[109.   6.]
27,62,[95.73809524 15.08333333],[-1000.     3.],[ 109. 1000.]
28,65,[95.76190476 15.01190476],[-1000.     3.],[ 109. 1000.]
29,63,[109.           3.02380952],[109.   3.],[109.   4.]
30,66,[109.           3.04761905],[109.   3.],[109.   5.]
31,64,[82.58333333 26.82142857],[-1000.     3.],[ 109. 1000.]
32,64,[109.           3.01190476],[109.   3.],[109.   4.]
33,63,[109.           3.02380952],[109.   3.],[109.   5.]
34,62,[95.79761905 14.88095238],[-1000.     3.],[ 109. 1000.]
35,68,[108.98809524   3.07142857],[108.   3.],[109.   6.]
36,61,[108.97619048   3.20238095],[107.   3.],[109.  18.]
37,70,[108.98809524   3.03571429],[108.   3.],[109.   5.]
38,59,[109.   3.],[109.   3.],[109.   3.]
39,65,[108.97619048   3.11904762],[107.   3.],[109.   9.]
40,71,[95.79761905 14.88095238],[-1000.     3.],[ 109. 1000.]
41,68,[109.           3.01190476],[109.   3.],[109.   4.]
42,60,[109.   3.],[109.   3.],[109.   3.]
43,68,[109.           3.04761905],[109.   3.],[109.   5.]
44,66,[109.   3.],[109.   3.],[109.   3.]
45,66,[95.77380952 14.86904762],[-1000.     2.],[ 109. 1000.]
46,62,[109.   3.],[109.   3.],[109.   3.]
47,62,[109.           3.03571429],[109.   3.],[109.   4.]
48,50,[109.   3.],[109.   3.],[109.   3.]
49,61,[108.98809524   3.03571429],[108.   3.],[109.   5.]
50,58,[95.79761905 14.88095238],[-1000.     3.],[ 109. 1000.]
51,61,[109.   3.],[109.   3.],[109.   3.]
52,68,[109.   3.],[109.   3.],[109.   3.]
53,61,[109.   3.],[109.   3.],[109.   3.]
54,64,[108.98809524   3.        ],[108.   3.],[109.   3.]
55,61,[108.98809524   3.02380952],[108.   3.],[109.   4.]
56,69,[109.           3.01190476],[109.   3.],[109.   4.]
57,65,[109.   3.],[109.   3.],[109.   3.]
58,56,[108.98809524   3.01190476],[108.   3.],[109.   4.]
59,70,[109.           3.01190476],[109.   3.],[109.   4.]
60,59,[109.           3.02380952],[109.   3.],[109.   4.]
,,,,
gen,nevals,avg,min,max
0,84,[-775.78571429  798.82142857],[-1000.     3.],[ 109. 1000.]
1,59,[-168.92857143  254.70238095],[-1000.     3.],[ 109. 1000.]
2,65,[95.52380952 17.76190476],[-1000.     3.],[ 109. 1000.]
3,67,[108.67857143   5.63095238],[101.   4.],[109.  30.]
4,64,[56.14285714 51.82142857],[-1000.     4.],[ 109. 1000.]
5,71,[69.29761905 39.71428571],[-1000.     3.],[ 109. 1000.]
6,63,[95.71428571 15.80952381],[-1000.     3.],[ 109. 1000.]
7,63,[82.5        27.07142857],[-1000.     3.],[ 109. 1000.]
8,64,[108.96428571   3.05952381],[107.   2.],[109.   8.]
9,64,[108.96428571   3.39285714],[107.   3.],[109.  25.]
10,65,[95.76190476 15.01190476],[-1000.     3.],[ 109. 1000.]
11,61,[108.97619048   3.08333333],[108.   3.],[109.   6.]
12,66,[82.48809524 27.19047619],[-1000.     3.],[ 109. 1000.]
13,71,[108.91666667   3.05952381],[107.   3.],[109.   7.]
14,65,[95.77380952 14.85714286],[-1000.     2.],[ 109. 1000.]
15,58,[108.97619048   3.02380952],[108.   3.],[109.   4.]
16,70,[109.   3.],[109.   3.],[109.   3.]
17,60,[95.78571429 14.95238095],[-1000.     3.],[ 109. 1000.]
18,58,[109.   3.],[109.   3.],[109.   3.]
19,60,[95.79761905 14.92857143],[-1000.     3.],[ 109. 1000.]
20,58,[109.           3.01190476],[109.   3.],[109.   4.]
21,67,[108.91666667   3.28571429],[103.   3.],[109.  15.]
22,68,[108.98809524   3.02380952],[108.   3.],[109.   4.]
23,64,[108.98809524   3.        ],[108.   3.],[109.   3.]
24,65,[109.   3.],[109.   3.],[109.   3.]
25,69,[82.5952381  26.73809524],[-1000.     3.],[ 109. 1000.]
26,62,[108.98809524   3.01190476],[108.   3.],[109.   4.]
27,72,[109.   3.],[109.   3.],[109.   3.]
28,55,[109.           3.04761905],[109.   3.],[109.   7.]
29,62,[108.92857143   3.16666667],[103.   3.],[109.  14.]
30,59,[109.   3.],[109.   3.],[109.   3.]
31,65,[108.98809524   3.01190476],[108.   3.],[109.   4.]
32,56,[108.95238095   3.05952381],[107.   3.],[109.   5.]
33,59,[82.58333333 26.82142857],[-1000.     3.],[ 109. 1000.]
34,64,[109.   3.],[109.   3.],[109.   3.]
35,70,[108.91666667   3.32142857],[105.   3.],[109.  25.]
36,52,[109.   3.],[109.   3.],[109.   3.]
37,65,[108.98809524   3.07142857],[108.   3.],[109.   7.]
38,67,[108.96428571   3.22619048],[107.   3.],[109.  13.]
39,60,[95.78571429 14.88095238],[-1000.     3.],[ 109. 1000.]
40,67,[95.76190476 14.91666667],[-1000.     3.],[ 109. 1000.]
41,68,[108.94047619   3.08333333],[106.   3.],[109.   8.]
42,70,[108.95238095   3.01190476],[107.   2.],[109.   5.]
43,64,[109.           3.04761905],[109.   3.],[109.   7.]
44,64,[109.          3.0952381],[109.   3.],[109.   7.]
45,63,[109.           3.05952381],[109.   3.],[109.   7.]
46,63,[108.97619048   3.        ],[107.   2.],[109.   4.]
47,69,[109.           3.05952381],[109.   3.],[109.   8.]
48,68,[109.           3.04761905],[109.   3.],[109.   7.]
49,57,[109.   3.],[109.   3.],[109.   3.]
50,63,[95.78571429 14.89285714],[-1000.     3.],[ 109. 1000.]
51,69,[109.           3.02380952],[109.   3.],[109.   5.]
52,60,[109.   3.],[109.   3.],[109.   3.]
53,64,[109.   3.],[109.   3.],[109.   3.]
54,59,[108.98809524   3.01190476],[108.   3.],[109.   4.]
55,68,[108.95238095   3.17857143],[105.   3.],[109.  18.]
56,67,[109.   3.],[109.   3.],[109.   3.]
57,64,[109.   3.],[109.   3.],[109.   3.]
58,63,[109.   3.],[109.   3.],[109.   3.]
59,67,[108.98809524   3.03571429],[108.   3.],[109.   6.]
60,68,[109.   3.],[109.   3.],[109.   3.]
,,,,
gen,nevals,avg,min,max
0,84,[-670.54761905  704.45238095],[-1000.     4.],[ 109. 1000.]
1,52,[-50.73809524 149.35714286],[-1000.     4.],[ 109. 1000.]
2,63,[  3.10714286 100.66666667],[-1000.     3.],[ 109. 1000.]
3,61,[108.8452381    4.35714286],[105.   3.],[109.  18.]
4,63,[69.19047619 39.53571429],[-1000.     2.],[ 109. 1000.]
5,59,[56.1547619  50.67857143],[-1000.     3.],[ 109. 1000.]
6,64,[108.9047619    3.29761905],[106.   3.],[109.  14.]
7,64,[95.58333333 15.16666667],[-1000.     3.],[ 109. 1000.]
8,64,[95.70238095 15.0952381 ],[-1000.     3.],[ 109. 1000.]
9,67,[95.70238095 14.97619048],[-1000.     3.],[ 109. 1000.]
10,62,[82.58333333 26.83333333],[-1000.     3.],[ 109. 1000.]
11,66,[95.78571429 15.03571429],[-1000.     3.],[ 109. 1000.]
12,59,[82.5952381 26.75     ],[-1000.     3.],[ 109. 1000.]
13,64,[108.98809524   3.04761905],[108.   3.],[109.   6.]
14,56,[109.   3.],[109.   3.],[109.   3.]
15,72,[109.           3.01190476],[109.   3.],[109.   4.]
16,62,[95.79761905 14.94047619],[-1000.     3.],[ 109. 1000.]
17,67,[95.75       14.96428571],[-1000.     3.],[ 109. 1000.]
18,66,[82.42857143 27.        ],[-1000.     3.],[ 109. 1000.]
19,67,[82.5952381  26.76190476],[-1000.     3.],[ 109. 1000.]
20,67,[95.73809524 14.95238095],[-1000.     3.],[ 109. 1000.]
21,53,[108.97619048   3.17857143],[107.   3.],[109.  11.]
22,60,[109.   3.],[109.   3.],[109.   3.]
23,67,[95.76190476 14.95238095],[-1000.     3.],[ 109. 1000.]
24,54,[108.86904762   3.4047619 ],[101.   3.],[109.  32.]
25,67,[109.   3.],[109.   3.],[109.   3.]
26,65,[109.   3.],[109.   3.],[109.   3.]
27,58,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
28,59,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
29,56,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
30,67,[95.78571429 14.94047619],[-1000.     3.],[ 109. 1000.]
31,54,[108.96428571   3.11904762],[107.   3.],[109.  10.]
32,67,[108.97619048   3.03571429],[108.   3.],[109.   5.]
33,69,[109.   3.],[109.   3.],[109.   3.]
34,58,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
35,60,[95.76190476 14.94047619],[-1000.     3.],[ 109. 1000.]
36,58,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
37,66,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
38,67,[108.97619048   3.0952381 ],[107.   3.],[109.  11.]
39,67,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
40,64,[95.79761905 14.88095238],[-1000.     3.],[ 109. 1000.]
41,50,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
42,68,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
43,58,[69.38095238 38.5952381 ],[-1000.     2.],[ 109. 1000.]
44,59,[82.58333333 26.77380952],[-1000.     3.],[ 109. 1000.]
45,71,[95.79761905 14.91666667],[-1000.     3.],[ 109. 1000.]
46,66,[108.95238095   3.19047619],[105.   3.],[109.  19.]
47,58,[82.5952381  26.73809524],[-1000.     3.],[ 109. 1000.]
48,61,[109.           3.01190476],[109.   3.],[109.   4.]
49,61,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
50,56,[82.5952381  26.76190476],[-1000.     3.],[ 109. 1000.]
51,63,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
52,50,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
53,64,[109.   3.],[109.   3.],[109.   3.]
54,58,[109.   3.],[109.   3.],[109.   3.]
55,58,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
