optimal,Avg_max_fit,Gen,Dataset,CosDist,Hof
71411,109.0,11,"[6, 6, 6, 6]",0.33333333333333337,"if_then_else(sub(sub(addOneAll(div([3], [2])), addOneAll(concatenate([1], [8]))), subOneAll(sub(concatenate([11], [3]), add([2], [2])))), add(add(div(add([6], [5]), concatenate([7], [7])), if_then_else(subOneAll([10]), div([11], [13]), [7], div([10], [13]))), sub([2], if_then_else(sub([7], [7]), add([4], [12]), subOneAll([1]), subOneAll([13])))), [13], concatenate(add(subOneAll(div([8], [13])), div(if_then_else([5], [4], [5], [4]), add([7], [11]))), concatenate(repeat(add([11], [4])), mul(sub([9], add(subOneAll(subOneAll(div(div(repeat(repeat([4])), subOneAll(concatenate([7], [11]))), concatenate(subOneAll(sub([4], mul(div(concatenate(if_then_else(repeat(addOneAll([8])), addOneAll(add([2], [12])), addOneAll(addOneAll([10])), sub(concatenate([2], [5]), addOneAll([1]))), div(add(add([5], [11]), subOneAll([11])), sub(mul([8], [11]), sub([10], [12])))), sub(if_then_else(mul(concatenate([12], [12]), concatenate([9], [12])), subOneAll(if_then_else([8], [2], [5], [3])), mul(div([6], [11]), sub([4], [5])), addOneAll(add([6], [1]))), addOneAll(concatenate(concatenate([6], [6]), addOneAll([13]))))), concatenate(addOneAll(mul(addOneAll(sub([3], [2])), mul(add([5], [11]), concatenate([9], [4])))), sub(subOneAll(concatenate(sub([3], [11]), div([13], [13]))), if_then_else(mul(add([12], [8]), repeat([5])), sub(div([4], [3]), add([12], [11])), subOneAll(concatenate([2], [3])), mul(addOneAll([7]), div([2], [12])))))))), add(div([5], [11]), sub(repeat(add(mul(subOneAll([10]), addOneAll([13])), div(div([1], [13]), div([1], [7])))), add(mul(div(addOneAll([4]), addOneAll([4])), div(concatenate([12], [8]), subOneAll([4]))), mul(repeat(subOneAll([2])), repeat(if_then_else([12], [2], [4], [6])))))))))), subOneAll(repeat(if_then_else(add(repeat(mul([3], [6])), concatenate(concatenate([7], [6]), add([10], subOneAll(if_then_else(concatenate(subOneAll(add(add([4], [5]), concatenate([5], [12]))), div(addOneAll(div([3], [11])), mul(addOneAll([3]), mul([3], [9])))), subOneAll(add(add(repeat([10]), concatenate([3], [6])), sub(add([10], [5]), add([11], [8])))), repeat(if_then_else(sub(div([1], [1]), add([7], [10])), add(add([12], [9]), repeat([13])), add(add([9], [6]), add([10], [10])), if_then_else(add([4], [2]), concatenate([9], [9]), if_then_else([7], [11], [8], [3]), subOneAll([8])))), mul(subOneAll(add(repeat([7]), concatenate([6], [7]))), addOneAll(sub(mul([4], [11]), sub([1], [2]))))))))), concatenate(repeat(add(addOneAll(addOneAll(concatenate(subOneAll(subOneAll(add([8], addOneAll(if_then_else(concatenate(div(addOneAll(div([3], [5])), add(if_then_else([10], [7], [1], [10]), div([1], [10]))), subOneAll(addOneAll(sub(add([11], [4]), sub([3], [7]))))), mul(sub(div(repeat(div([10], [3])), sub(mul([1], [3]), add([7], [8]))), mul(if_then_else(sub([4], [11]), addOneAll([1]), if_then_else([2], [6], [11], [7]), if_then_else([11], [8], [7], [1])), add(div([1], [4]), add([13], [11])))), add(addOneAll(div(div([13], [10]), repeat([9]))), div(div(concatenate([9], [7]), sub([8], [13])), div(div([12], [6]), addOneAll([8]))))), repeat(mul(if_then_else(sub([6], [10]), sub([5], [1]), subOneAll([4]), subOneAll([3])), repeat(div([13], [3])))), if_then_else(div(div(sub([12], [11]), repeat([8])), sub(concatenate([11], [13]), if_then_else([12], [10], [2], [12]))), mul(addOneAll(subOneAll([5])), addOneAll(add([13], [13]))), mul(sub(sub([5], [10]), concatenate([1], [8])), concatenate(concatenate([9], [10]), add([13], [9]))), sub(add(subOneAll([12]), subOneAll([7])), addOneAll(subOneAll([7]))))))))), addOneAll(sub(add([11], [4]), sub([3], [7])))))), add(div(subOneAll(subOneAll(sub(subOneAll([9]), add([4], [6])))), repeat(subOneAll(subOneAll(repeat([13]))))), concatenate(if_then_else(subOneAll(addOneAll(mul([3], [12]))), subOneAll(mul(addOneAll([7]), sub([2], [13]))), mul(div(mul([1], [7]), addOneAll([10])), addOneAll(addOneAll([2]))), sub(div(sub([12], [3]), sub([10], [1])), concatenate(if_then_else([3], [8], [8], [5]), mul([4], [11])))), add(subOneAll(div(add([12], [13]), repeat([8]))), concatenate(mul(mul([1], [5]), concatenate([1], [11])), sub(add([1], [13]), mul([9], [3])))))))), concatenate(concatenate([12], [8]), add([4], [3]))), add(addOneAll(addOneAll([3])), mul(if_then_else([2], [11], addOneAll([5]), [1]), subOneAll([7]))), concatenate(add(div([12], [2]), if_then_else([9], [13], [2], [12])), sub(sub([12], [8]), add([12], [7])))))))), subOneAll([7])))))","[6, 6, 3, 3, 10]"
72128,109.0,19,"[6, 6, 6, 6]",0.2440710539815456,"concatenate(div(concatenate(subOneAll([4]), div([2], [8])), subOneAll(subOneAll(mul(mul(div(div(div([4], [3]), mul([11], [12])), mul(subOneAll([10]), subOneAll([1]))), repeat(addOneAll(subOneAll([5])))), addOneAll(mul(add(mul([2], [12]), sub([4], [7])), concatenate(mul([4], [6]), concatenate([11], [9])))))))), concatenate([4], repeat(mul([1], [5]))))","[3, 1, 4, 6, 6]"
72817,109.0,20,"[6, 6, 6, 6]",0.5527864045000421,"if_then_else(add(concatenate(concatenate([5], [13]), add([10], [2])), concatenate(div([9], [12]), add(sub(concatenate(addOneAll(concatenate(sub([2], [4]), repeat([11]))), mul(addOneAll(if_then_else([2], [9], [4], [6])), add(sub([5], [12]), add([8], [6])))), div(div(subOneAll(add([12], [7])), concatenate(add([9], [1]), addOneAll([10]))), add(mul(if_then_else([11], [3], [1], [10]), add([8], [13])), if_then_else(addOneAll([2]), mul([12], [7]), if_then_else([3], [11], [10], [4]), addOneAll([7]))))), [4]))), mul(mul(mul([8], [12]), repeat([7])), mul(concatenate([7], [13]), concatenate([6], [13]))), concatenate(div(div([10], [1]), mul([3], [9])), [11]), div(if_then_else(add([1], [7]), concatenate([10], [7]), sub([9], [5]), subOneAll([9])), add(subOneAll([11]), add([5], [5]))))","[5, 13, 2, 6, 11]"
73556,109.0,17,"[6, 6, 6, 6]",0.2440710539815456,"if_then_else(sub(div(subOneAll([9]), sub([9], [2])), repeat(mul([12], sub([9], [1])))), sub(subOneAll(mul([13], [3])), concatenate(addOneAll([9]), subOneAll([7]))), if_then_else(sub(addOneAll([4]), addOneAll([9])), subOneAll(if_then_else(addOneAll(addOneAll(if_then_else(add(mul(sub([7], [9]), concatenate([4], [5])), div(div(if_then_else(add([6], [4]), subOneAll([6]), subOneAll([2]), sub([12], [13])), [8]), if_then_else([2], [4], [6], [9]))), sub(add(concatenate([12], [5]), repeat([3])), mul(div([7], [4]), concatenate([10], [3]))), if_then_else(subOneAll(subOneAll([11])), repeat(repeat([4])), subOneAll(repeat([13])), add(if_then_else([12], [3], [8], [9]), sub([13], [12]))), if_then_else(addOneAll(repeat([9])), repeat(sub([2], [3])), sub(addOneAll([5]), addOneAll([7])), sub(sub([1], [10]), repeat([1])))))), [8], [1], [1])), subOneAll(sub([10], [9])), subOneAll(subOneAll([12]))), if_then_else(concatenate(div([6], [2]), if_then_else(div(subOneAll([13]), addOneAll([10])), div(subOneAll(add(concatenate(if_then_else([13], [8], [12], [13]), mul([10], [12])), concatenate(concatenate([3], [10]), add([8], [1])))), repeat(mul(div(sub([4], [1]), subOneAll([1])), mul(if_then_else([13], [10], [9], [6]), div([12], [9]))))), [6], [11])), subOneAll(repeat([1])), add(subOneAll([1]), subOneAll(add(addOneAll(if_then_else(repeat(concatenate(add(add([9], [11]), add([9], [12])), div(subOneAll([13]), addOneAll([10])))), add(subOneAll(concatenate(repeat([11]), repeat(div(div(if_then_else(add(mul(addOneAll(repeat([6])), div(if_then_else([10], [4], [4], [13]), repeat([10]))), repeat(sub(if_then_else([10], [12], [5], [1]), add([2], [4])))), subOneAll(mul(sub(div([8], [13]), if_then_else(subOneAll(addOneAll(sub(subOneAll(sub([13], [1])), add(add([6], [2]), subOneAll([9]))))), subOneAll(add(div(add(addOneAll([1]), addOneAll([4])), subOneAll(subOneAll([11]))), concatenate(subOneAll(repeat([12])), sub(concatenate([6], [2]), repeat([2]))))), div(sub(addOneAll(addOneAll(div([3], [3]))), if_then_else(div(repeat([7]), div([5], [6])), mul(div([4], [5]), div([9], [2])), addOneAll(addOneAll([4])), addOneAll(add([3], [4])))), addOneAll(sub(if_then_else(sub([3], [13]), subOneAll([4]), sub([12], [2]), if_then_else([9], [4], [6], [4])), concatenate(div([5], [7]), div([7], [13]))))), repeat(repeat(subOneAll(repeat(div([2], [11]))))))), repeat(sub([8], [3])))), addOneAll(concatenate(div(concatenate([6], [7]), div([2], [7])), subOneAll(sub([1], [1])))), if_then_else(div(concatenate(add([1], [10]), if_then_else([4], [13], [13], [13])), sub(div([8], [4]), concatenate([3], [10]))), mul(if_then_else(add([7], [2]), addOneAll([13]), if_then_else([7], [4], [12], [6]), subOneAll([1])), add(concatenate([4], [2]), subOneAll([10]))), div(concatenate(add([5], [11]), div([11], [6])), if_then_else(if_then_else([7], [9], [10], [11]), repeat([12]), div([6], [1]), if_then_else([7], [11], [7], [3]))), subOneAll(concatenate(sub([8], [7]), add([4], [3]))))), subOneAll(if_then_else(concatenate(sub(repeat([12]), if_then_else([7], [2], [11], [10])), concatenate(repeat([8]), sub([4], [8]))), subOneAll(mul(add([1], [13]), sub([10], [11]))), concatenate(concatenate(mul([11], [13]), subOneAll([8])), div(sub([12], [6]), add([1], [8]))), subOneAll(div(repeat([7]), addOneAll([11])))))), div(add(concatenate(div(mul(mul([1], [10]), concatenate([13], [8])), concatenate(addOneAll([3]), sub([2], [9]))), addOneAll(add(sub([13], [2]), subOneAll([7])))), addOneAll(repeat(sub(mul([1], [4]), div([13], [4]))))), repeat(add(sub(mul(subOneAll([11]), if_then_else([12], [13], [11], [3])), div(div([6], [9]), repeat([5]))), addOneAll(div(concatenate([10], [9]), div([11], [11])))))))))), mul(subOneAll(if_then_else([5], [5], [11], [12])), subOneAll(if_then_else([9], [2], [1], [12])))), div(addOneAll(if_then_else(subOneAll([3]), addOneAll([10]), add([9], repeat(add(sub(mul(mul([13], [3]), if_then_else([5], [7], [8], [8])), mul(div([6], [11]), sub([8], [4]))), addOneAll(mul(concatenate([13], [10]), div([8], [13])))))), sub([12], [11]))), sub(concatenate(div([7], [12]), concatenate([5], [5])), repeat(sub([8], [8])))), div(concatenate(repeat(sub([13], [6])), addOneAll(repeat([8]))), subOneAll(sub(if_then_else([5], [6], [12], [4]), sub([1], [6])))))), repeat(addOneAll(subOneAll(add(mul(subOneAll([2]), if_then_else([6], [5], [2], [7])), sub(concatenate([6], [13]), addOneAll([8]))))))))), mul(subOneAll([6]), concatenate([2], [10]))))","[11, 4, 2, 6, 6]"
74278,109.0,9,"[6, 6, 6, 6]",0.2440710539815456,"add(addOneAll(concatenate(sub(concatenate(concatenate([9], [10]), add([4], [9])), div(repeat([10]), mul([2], [13]))), div(concatenate(sub([12], [2]), div([6], [1])), mul(sub([2], [2]), div([13], [1]))))), sub(if_then_else(subOneAll(if_then_else(div([2], [9]), mul(add(sub(add(repeat([1]), repeat([11])), addOneAll(concatenate([13], [1]))), sub(addOneAll(concatenate([5], [11])), addOneAll(div([8], [8])))), add(addOneAll(div(sub([1], [5]), add([5], [8]))), mul(concatenate(addOneAll([10]), subOneAll([6])), subOneAll(if_then_else([5], [13], [12], [6]))))), add([5], [5]), sub([2], concatenate(repeat(subOneAll(repeat(repeat([9])))), repeat(concatenate(subOneAll(subOneAll([5])), mul(addOneAll([6]), add([9], [3])))))))), div(div(mul([2], [1]), add([10], [7])), sub(repeat(sub(add(if_then_else([8], [7], [2], [10]), addOneAll([1])), if_then_else(add([8], [12]), div([12], [11]), add([8], [8]), add([2], [5])))), add(repeat(add(if_then_else([6], [2], [3], [3]), add([5], [2]))), if_then_else(sub(subOneAll([10]), repeat([11])), add(mul([6], [13]), add([13], [11])), concatenate(repeat([5]), concatenate([11], [9])), addOneAll(addOneAll([5])))))), addOneAll(concatenate(repeat([12]), addOneAll([13]))), add(add([3], if_then_else(add(addOneAll(div(subOneAll(repeat([11])), repeat(if_then_else([8], [4], [13], [12])))), mul(add(div(addOneAll([7]), subOneAll([9])), repeat(if_then_else([11], [8], [1], [13]))), repeat(repeat(addOneAll([1]))))), [10], [12], [13])), add(if_then_else([7], [12], [12], [10]), subOneAll([1])))), subOneAll(concatenate(if_then_else(sub([12], [4]), add([2], [7]), mul([8], [1]), addOneAll([6])), repeat(if_then_else(addOneAll(addOneAll(if_then_else(div(if_then_else(add([1], [8]), subOneAll([7]), div([1], [8]), sub([10], [3])), subOneAll(subOneAll([13]))), subOneAll(repeat(div([2], [2]))), repeat(div(mul([11], [11]), if_then_else([4], [13], [12], [5]))), subOneAll(sub(concatenate([6], [9]), subOneAll([5])))))), repeat(add(if_then_else(div(add(sub([4], [5]), repeat([10])), if_then_else(add([13], [12]), div([10], [13]), mul([3], [3]), div([11], [2]))), add(add(if_then_else([8], [8], [1], [5]), concatenate([8], [1])), concatenate(add([10], [6]), add([2], [10]))), addOneAll(concatenate(if_then_else([11], [13], [12], [9]), mul([10], [5]))), concatenate(sub(div([1], [1]), add([1], [6])), subOneAll(subOneAll([9])))), addOneAll(add(concatenate(addOneAll([2]), subOneAll([7])), if_then_else(addOneAll([11]), if_then_else([12], [10], [10], [4]), concatenate([2], [4]), addOneAll([6])))))), subOneAll(div(mul(if_then_else(if_then_else(repeat([3]), repeat([6]), subOneAll([8]), if_then_else([4], [10], [4], [13])), subOneAll(repeat([3])), mul(subOneAll([2]), repeat([1])), mul(add([1], [9]), mul([2], [5]))), mul(subOneAll(sub([4], [3])), if_then_else(concatenate([3], [13]), subOneAll([5]), div([7], [9]), mul([8], [2])))), subOneAll(add(concatenate(addOneAll([1]), addOneAll([8])), mul(subOneAll([9]), sub([12], [11])))))), sub(concatenate(mul(if_then_else(div(concatenate([12], [7]), mul([2], [9])), add(mul([2], [12]), concatenate([13], [2])), mul(subOneAll([5]), div([13], [11])), repeat(subOneAll([1]))), repeat(subOneAll(div([10], [11])))), subOneAll(div(mul(concatenate([10], [9]), add([2], [10])), if_then_else(concatenate([13], [8]), repeat([9]), if_then_else([5], [4], [8], [9]), addOneAll([8]))))), addOneAll(add(sub(div(repeat([9]), if_then_else([6], [11], [9], [12])), mul(repeat([10]), concatenate([3], [6]))), subOneAll(sub(sub([6], [6]), sub([13], [9]))))))))))))","[10, 11, 6, 12, 6]"
74974,109.0,16,"[6, 6, 6, 6]",0.2440710539815456,"concatenate(addOneAll(sub(repeat(div(subOneAll([5]), if_then_else([4], [8], [10], [3]))), repeat(subOneAll(mul([4], [7]))))), mul(if_then_else(sub(div(if_then_else([6], [12], [7], [9]), sub([11], [3])), mul(div([6], [8]), subOneAll([4]))), repeat(mul(concatenate([9], [10]), if_then_else([12], [6], [2], [12]))), div(repeat(if_then_else([11], [6], [11], [13])), [8]), [9]), repeat(addOneAll(add(concatenate(if_then_else(mul(mul(div(concatenate(div([12], [13]), add([12], sub(repeat(div(subOneAll([5]), if_then_else([4], [8], [10], [3]))), repeat(subOneAll(mul([4], [7])))))), concatenate(repeat([7]), addOneAll([5]))), mul(addOneAll(repeat([7])), repeat(div([10], [8])))), add(if_then_else(concatenate(add([1], [7]), mul([1], [2])), add(concatenate([1], [7]), mul([12], [2])), subOneAll(div([7], [2])), addOneAll(concatenate([2], [2]))), repeat(addOneAll(concatenate([10], [7]))))), repeat(repeat(if_then_else(addOneAll(if_then_else([9], [6], [4], [10])), subOneAll(div([7], [3])), div(sub([7], [11]), concatenate([12], [7])), mul(add([7], [3]), mul([7], [5]))))), mul(subOneAll(addOneAll(concatenate(if_then_else([1], [12], [12], [6]), div([3], [3])))), add(concatenate(subOneAll(if_then_else([6], [13], [4], [9])), concatenate(repeat([10]), if_then_else([1], [9], [3], [9]))), addOneAll(concatenate(mul([1], [12]), sub([9], [8]))))), subOneAll(repeat(addOneAll(repeat(div([11], [7])))))), subOneAll(if_then_else(add(add(div(subOneAll([5]), div([3], [12])), subOneAll(mul([13], [10]))), mul(concatenate(add([7], [7]), sub([8], [2])), sub(if_then_else([9], [10], [2], [10]), concatenate([8], [12])))), add(if_then_else(sub(sub([7], [9]), add([13], [9])), mul(add([2], [1]), sub([5], [5])), addOneAll(sub([7], [10])), concatenate(div([5], [11]), sub([8], [9]))), div(addOneAll(subOneAll([10])), repeat(addOneAll([8])))), div(repeat(concatenate(addOneAll([13]), repeat([12]))), concatenate(add(div([2], [7]), if_then_else([3], [2], [4], [4])), repeat(sub([7], [10])))), div(add(sub(sub([6], [13]), div([9], [3])), repeat(mul([8], [5]))), sub(add(if_then_else([5], [7], [9], [8]), sub([12], [12])), subOneAll(mul([5], [7]))))))), if_then_else([9], [4], div(div(concatenate(add(mul([1], [9]), repeat([2])), mul(sub([12], [8]), concatenate([1], [11]))), sub(if_then_else(addOneAll([10]), if_then_else([3], [9], [8], [10]), mul([12], [5]), concatenate([8], [11])), addOneAll(sub([9], sub(repeat(div(subOneAll([5]), if_then_else([4], [8], [10], [3]))), repeat(subOneAll(mul([4], [7])))))))), mul(subOneAll(concatenate(repeat(repeat(if_then_else(mul(repeat(subOneAll([5])), if_then_else(repeat([3]), div([10], [1]), repeat([6]), if_then_else([3], [8], [11], [13]))), addOneAll(repeat(sub([2], [10]))), repeat(sub(add([6], [2]), mul([5], [5]))), add(if_then_else(mul([6], [10]), if_then_else([8], [13], [9], [8]), subOneAll([4]), if_then_else([13], [11], [6], [3])), repeat(concatenate([9], [10])))))), add([8], [3]))), div(if_then_else(concatenate([10], [1]), add([8], [7]), sub([3], [13]), sub([10], [12])), repeat(if_then_else([8], [12], [11], [12]))))), [10]))))))","[3, 2, 6, 11, 6]"
75722,109.0,14,"[6, 6, 6, 6]",0.2440710539815456,"if_then_else(if_then_else(add([4], [1]), concatenate([13], [6]), subOneAll([7]), mul([6], [5])), subOneAll(sub([6], [11])), if_then_else(concatenate([4], [12]), div([5], [3]), if_then_else([1], [5], [11], [3]), div([1], [10])), add(div([1], [6]), repeat(addOneAll(repeat(if_then_else(sub([5], [7]), add([9], [8]), sub([2], [8]), repeat([6])))))))","[6, 6, 4, 12, 1]"
76368,109.0,6,"[6, 6, 6, 6]",0.6666666666666667,"if_then_else(addOneAll(add(div(mul([1], [7]), if_then_else([5], addOneAll(repeat(subOneAll(concatenate(repeat(concatenate(sub([12], [9]), subOneAll([10]))), repeat(repeat(mul([13], [5]))))))), [1], [1])), div(concatenate([6], [4]), concatenate([13], [3])))), div(repeat(concatenate(concatenate([10], [4]), sub([9], [12]))), mul(sub(mul([10], [13]), if_then_else([11], [3], [7], [5])), subOneAll(repeat([7])))), add(if_then_else(mul(add([3], [11]), subOneAll([10])), if_then_else(div(add(addOneAll(sub(sub(addOneAll([1]), concatenate([10], [4])), add(subOneAll([8]), div([6], [13])))), mul(add(sub(mul([10], [11]), addOneAll([8])), div(addOneAll([4]), repeat([9]))), concatenate(sub(add([8], [6]), concatenate([10], [2])), mul(subOneAll([5]), div([10], [12]))))), div(addOneAll(sub(addOneAll(if_then_else([5], [13], [13], [1])), repeat(subOneAll(sub(addOneAll(subOneAll([1])), add(sub([7], [11]), div([12], [12]))))))), concatenate(addOneAll(div(concatenate([9], [2]), add([6], [8]))), subOneAll(addOneAll(mul([4], [12])))))), if_then_else([10], [3], [8], addOneAll([1])), concatenate([13], [3]), if_then_else([7], [13], [8], [6])), concatenate(concatenate([9], [12]), addOneAll([12])), if_then_else(div([3], [13]), sub([5], [6]), div([13], [13]), repeat(concatenate(concatenate([10], [4]), sub([9], [12]))))), repeat(mul(repeat([2]), repeat([11])))), mul(sub(repeat(concatenate([13], [10])), concatenate(addOneAll([3]), div([10], [12]))), sub(subOneAll(concatenate([11], [8])), mul(mul([5], [13]), add([11], [2])))))","[10, 13, 10, 13, 6]"
