gen,nevals,avg,std,min,max
0,22,[0.05357496],[0.00077755],[0.05183027],[0.05498051]
1,34,[0.05479045],[0.00029812],[0.05408145],[0.05561231]
2,44,[0.0552638],[0.00024116],[0.05498051],[0.05561231]
3,30,[0.05626027],[0.00293877],[0.05560675],[0.06972666]
4,35,[0.05954618],[0.00623377],[0.05561231],[0.06978271]
5,36,[0.07000622],[0.0011575],[0.06964595],[0.07525799]
6,38,[0.07179227],[0.00240104],[0.06978292],[0.0754379]
7,34,[0.07530154],[8.02163027e-05],[0.07525799],[0.07546741]
8,32,[0.07547581],[8.02275276e-05],[0.0754379],[0.07578729]
9,38,[0.07560119],[0.00019309],[0.07546741],[0.0762632]
10,34,[0.0758775],[0.00016797],[0.07578729],[0.07626414]
11,30,[0.07614609],[0.00011508],[0.07602315],[0.07626862]
12,35,[0.0762774],[3.60996315e-05],[0.0762632],[0.0764062]
13,32,[0.07633173],[6.98249314e-05],[0.07626862],[0.07653762]
14,26,[0.07642389],[4.56251786e-05],[0.07640346],[0.0765408]
15,31,[0.07648204],[6.39193371e-05],[0.0764062],[0.0765408]
16,36,[0.07656604],[5.35505595e-05],[0.0765408],[0.07668011]
17,29,[0.07662929],[6.65261775e-05],[0.0765408],[0.07668011]
18,37,[0.07668011],[1.38777878e-17],[0.07668011],[0.07668011]
19,31,[0.07668011],[1.38777878e-17],[0.07668011],[0.07668011]
20,32,[0.07668022],[3.96821209e-07],[0.07668011],[0.07668185]
21,38,[0.07668078],[6.89945189e-07],[0.07668011],[0.07668185]
22,37,[0.07668699],[1.93112139e-05],[0.07668185],[0.07677371]
23,35,[0.07670518],[3.76021022e-05],[0.07668185],[0.07677458]
24,29,[0.07676049],[2.83914039e-05],[0.07670027],[0.07677458]
25,29,[0.0767743],[4.07559626e-07],[0.07677371],[0.07677458]
26,36,[0.07690024],[0.00057503],[0.07677458],[0.07953534]
27,30,[0.07723588],[0.00099147],[0.07677458],[0.07953534]
28,31,[0.0791207],[0.00070262],[0.07677852],[0.07953534]
29,35,[0.07956251],[8.0577748e-05],[0.07953534],[0.0798878]
30,34,[0.07968243],[0.00014222],[0.07953534],[0.07993301]
31,30,[0.07991539],[4.10313849e-05],[0.0798878],[0.08006828]
32,31,[0.07998544],[8.00925809e-05],[0.07993301],[0.08028373]
33,29,[0.08018235],[0.00011563],[0.08006828],[0.08037609]
34,32,[0.0803042],[2.66968886e-05],[0.08028373],[0.08037609]
35,31,[0.08034351],[2.93522912e-05],[0.08030735],[0.08037609]
36,28,[0.0803874],[3.70437531e-05],[0.08037609],[0.08054825]
37,33,[0.08045396],[7.36797091e-05],[0.08037609],[0.08054825]
38,26,[0.08054825],[1.38777878e-17],[0.08054825],[0.08054825]
39,35,[0.0805485],[8.96971706e-07],[0.08054825],[0.08055243]
40,33,[0.08054913],[1.43167352e-06],[0.08054825],[0.08055243]
41,36,[0.08055316],[9.91509121e-06],[0.08054949],[0.08059817]
42,34,[0.08056464],[2.3056547e-05],[0.08055243],[0.08062446]
43,37,[0.08062178],[7.61232255e-05],[0.08055243],[0.08096371]
