gen,nevals,avg,std,min,max
0,60,[9.65],[0.4769696],[9.],[10.]
1,90,[9.03333333],[0.40688519],[8.],[10.]
2,94,[8.8],[0.4],[8.],[9.]
3,93,[8.46666667],[0.49888765],[8.],[9.]
4,91,[7.96666667],[0.17950549],[7.],[8.]
5,88,[7.76666667],[0.42295258],[7.],[8.]
6,87,[7.41666667],[0.49300665],[7.],[8.]
7,90,[6.98333333],[0.1280191],[6.],[7.]
8,85,[6.93333333],[0.24944383],[6.],[7.]
9,88,[6.81666667],[0.38693956],[6.],[7.]
10,84,[6.61666667],[0.4861984],[6.],[7.]
11,88,[6.15],[0.40104031],[5.],[7.]
12,89,[5.95],[0.21794495],[5.],[6.]
13,94,[5.85],[0.35707142],[5.],[6.]
14,87,[5.63333333],[0.48189441],[5.],[6.]
15,92,[5.33333333],[0.47140452],[5.],[6.]
16,92,[5.],[0.],[5.],[5.]
17,88,[5.],[0.],[5.],[5.]
18,89,[5.],[0.],[5.],[5.]
19,91,[5.],[0.],[5.],[5.]
20,94,[5.],[0.],[5.],[5.]
21,92,[5.],[0.],[5.],[5.]
22,85,[5.],[0.],[5.],[5.]
23,93,[5.],[0.],[5.],[5.]
24,94,[5.],[0.],[5.],[5.]
25,88,[5.],[0.],[5.],[5.]
26,89,[5.],[0.],[5.],[5.]
27,93,[5.],[0.],[5.],[5.]
28,88,[5.],[0.],[5.],[5.]
29,97,[5.],[0.],[5.],[5.]
30,92,[5.],[0.],[5.],[5.]
31,85,[5.],[0.],[5.],[5.]
32,89,[5.],[0.],[5.],[5.]
33,91,[5.],[0.],[5.],[5.]
34,93,[5.],[0.],[5.],[5.]
35,89,[5.],[0.],[5.],[5.]
36,86,[5.],[0.],[5.],[5.]
37,89,[5.],[0.],[5.],[5.]
38,85,[5.],[0.],[5.],[5.]
39,88,[5.],[0.],[5.],[5.]
40,90,[5.],[0.],[5.],[5.]
41,87,[5.],[0.],[5.],[5.]
42,91,[5.],[0.],[5.],[5.]
43,91,[5.],[0.],[5.],[5.]
44,91,[5.],[0.],[5.],[5.]
45,92,[5.],[0.],[5.],[5.]
46,93,[5.],[0.],[5.],[5.]
47,88,[5.],[0.],[5.],[5.]
48,94,[5.],[0.],[5.],[5.]
