gen,nevals,avg,std,min,max
0,70,[9.51428571],[0.52760529],[8.],[10.]
1,89,[8.95714286],[0.20253496],[8.],[9.]
2,91,[8.72857143],[0.44469664],[8.],[9.]
3,90,[8.38571429],[0.51527682],[7.],[9.]
4,87,[7.94285714],[0.23211538],[7.],[8.]
5,88,[7.88571429],[0.31815796],[7.],[8.]
6,88,[7.77142857],[0.41991253],[7.],[8.]
7,87,[7.44285714],[0.52469622],[6.],[8.]
8,86,[6.95714286],[0.20253496],[6.],[7.]
9,92,[6.81428571],[0.38887593],[6.],[7.]
10,88,[6.48571429],[0.49979588],[6.],[7.]
11,92,[6.],[0.],[6.],[6.]
12,88,[5.97142857],[0.16659863],[5.],[6.]
13,88,[5.92857143],[0.25753938],[5.],[6.]
14,94,[5.87142857],[0.33472499],[5.],[6.]
15,93,[5.78571429],[0.4103259],[5.],[6.]
16,90,[5.57142857],[0.49487166],[5.],[6.]
17,83,[5.2],[0.4],[5.],[6.]
18,88,[5.],[0.],[5.],[5.]
19,91,[5.],[0.],[5.],[5.]
20,92,[5.],[0.],[5.],[5.]
21,86,[5.],[0.],[5.],[5.]
22,90,[5.],[0.],[5.],[5.]
23,84,[5.],[0.],[5.],[5.]
24,94,[5.],[0.],[5.],[5.]
25,92,[5.],[0.],[5.],[5.]
26,90,[5.],[0.],[5.],[5.]
27,93,[5.],[0.],[5.],[5.]
28,87,[5.],[0.],[5.],[5.]
29,90,[5.],[0.],[5.],[5.]
30,93,[5.],[0.],[5.],[5.]
31,88,[5.],[0.],[5.],[5.]
32,88,[5.],[0.],[5.],[5.]
33,93,[5.],[0.],[5.],[5.]
34,89,[5.],[0.],[5.],[5.]
35,91,[5.],[0.],[5.],[5.]
36,94,[5.],[0.],[5.],[5.]
37,90,[5.],[0.],[5.],[5.]
38,89,[5.],[0.],[5.],[5.]
39,90,[5.],[0.],[5.],[5.]
40,94,[5.],[0.],[5.],[5.]
41,88,[5.],[0.],[5.],[5.]
42,90,[5.],[0.],[5.],[5.]
43,81,[5.],[0.],[5.],[5.]
44,91,[5.],[0.],[5.],[5.]
45,95,[5.],[0.],[5.],[5.]
46,86,[5.],[0.],[5.],[5.]
47,91,[5.],[0.],[5.],[5.]
