gen,nevals,avg,min,max
0,84,-746.8690476190476,-1000.0,121.0
1,56,-40.38095238095238,-1000.0,121.0
2,59,93.92857142857143,-1000.0,121.0
3,67,120.91666666666667,119.0,121.0
4,54,107.5952380952381,-1000.0,121.0
5,56,107.60714285714286,-1000.0,121.0
6,63,107.61904761904762,-1000.0,121.0
7,49,80.8452380952381,-1000.0,121.0
8,66,120.97619047619048,120.0,121.0
9,60,94.27380952380952,-1000.0,121.0
10,69,121.0,121.0,121.0
11,69,121.0,121.0,121.0
12,67,120.85714285714286,118.0,121.0
13,60,120.98809523809524,120.0,121.0
14,67,107.64285714285714,-1000.0,121.0
15,65,120.94047619047619,120.0,121.0
16,66,120.97619047619048,120.0,121.0
17,57,120.94047619047619,118.0,121.0
18,56,107.6547619047619,-1000.0,121.0
19,66,121.0,121.0,121.0
20,62,107.64285714285714,-1000.0,121.0
21,59,107.63095238095238,-1000.0,121.0
22,70,120.95238095238095,119.0,121.0
23,64,107.6547619047619,-1000.0,121.0
24,68,121.0,121.0,121.0
25,57,120.96428571428571,119.0,121.0
26,67,121.0,121.0,121.0
27,69,120.96428571428571,120.0,121.0
28,65,120.98809523809524,120.0,121.0
29,69,121.0,121.0,121.0
30,62,121.0,121.0,121.0
31,64,120.95238095238095,117.0,121.0
32,56,121.0,121.0,121.0
33,65,121.0,121.0,121.0
34,70,120.98809523809524,120.0,121.0
35,63,120.98809523809524,120.0,121.0
36,73,120.98809523809524,120.0,121.0
37,57,121.0,121.0,121.0
38,68,120.98809523809524,120.0,121.0
39,66,120.97619047619048,119.0,121.0
40,65,121.0,121.0,121.0
41,64,121.0,121.0,121.0
42,59,120.98809523809524,120.0,121.0
43,58,120.98809523809524,120.0,121.0
44,62,107.6547619047619,-1000.0,121.0
45,63,121.0,121.0,121.0
46,61,121.0,121.0,121.0
47,60,121.0,121.0,121.0
48,65,121.0,121.0,121.0
49,64,120.98809523809524,120.0,121.0
50,62,120.96428571428571,118.0,121.0
51,63,120.97619047619048,120.0,121.0
52,63,121.0,121.0,121.0
