gen,nevals,avg,min,max
0,90,725.1444444444444,7.0,1000.0
1,61,163.73333333333332,7.0,1000.0
2,78,40.922222222222224,7.0,1000.0
3,75,51.544444444444444,6.0,1000.0
4,71,18.133333333333333,6.0,1000.0
5,81,73.78888888888889,5.0,1000.0
6,71,61.93333333333333,5.0,1000.0
7,61,39.18888888888889,5.0,1000.0
8,77,94.13333333333334,5.0,1000.0
9,73,49.68888888888889,5.0,1000.0
10,67,60.766666666666666,5.0,1000.0
11,77,27.4,5.0,1000.0
12,72,38.644444444444446,5.0,1000.0
13,74,27.511111111111113,5.0,1000.0
14,72,60.8,5.0,1000.0
15,84,27.444444444444443,5.0,1000.0
16,82,49.65555555555556,5.0,1000.0
17,83,49.58888888888889,5.0,1000.0
18,71,93.68888888888888,5.0,1000.0
19,74,27.355555555555554,5.0,1000.0
20,71,49.53333333333333,5.0,1000.0
21,73,38.333333333333336,5.0,1000.0
22,78,60.644444444444446,5.0,1000.0
23,75,38.37777777777778,5.0,1000.0
24,73,60.355555555555554,5.0,1000.0
25,71,16.244444444444444,5.0,1000.0
26,85,49.43333333333333,5.0,1000.0
27,73,38.266666666666666,5.0,1000.0
28,72,38.21111111111111,5.0,1000.0
29,65,27.144444444444446,5.0,1000.0
30,75,27.522222222222222,5.0,1000.0
31,75,16.2,5.0,1000.0
32,76,16.18888888888889,5.0,1000.0
33,70,27.2,5.0,1000.0
34,76,38.233333333333334,5.0,1000.0
35,72,49.28888888888889,5.0,1000.0
36,66,5.022222222222222,5.0,6.0
37,69,16.122222222222224,5.0,1000.0
38,76,16.055555555555557,5.0,1000.0
39,78,49.32222222222222,5.0,1000.0
40,64,5.111111111111111,5.0,11.0
41,63,27.3,5.0,1000.0
42,77,16.211111111111112,5.0,1000.0
43,85,27.18888888888889,5.0,1000.0
44,78,38.25555555555555,5.0,1000.0
45,76,16.08888888888889,5.0,1000.0
46,73,38.333333333333336,5.0,1000.0
47,76,27.166666666666668,5.0,1000.0
48,82,16.177777777777777,5.0,1000.0
49,76,5.044444444444444,5.0,6.0
50,78,60.37777777777778,5.0,1000.0
51,63,16.211111111111112,5.0,1000.0
52,70,27.18888888888889,5.0,1000.0
53,67,16.22222222222222,5.0,1000.0
54,74,27.244444444444444,5.0,1000.0
55,61,16.08888888888889,5.0,1000.0
56,69,16.1,5.0,1000.0
57,70,27.27777777777778,5.0,1000.0
58,80,38.25555555555555,5.0,1000.0
59,74,5.055555555555555,5.0,6.0
60,76,5.055555555555555,5.0,6.0
,,,,
gen,nevals,avg,min,max
0,90,769.0444444444445,8.0,1000.0
1,78,185.43333333333334,8.0,1000.0
2,70,63.4,7.0,1000.0
3,67,63.266666666666666,7.0,1000.0
4,68,85.04444444444445,6.0,1000.0
5,65,51.24444444444445,6.0,1000.0
6,68,17.644444444444446,6.0,1000.0
7,69,6.155555555555556,6.0,8.0
