gen,nevals,avg,std,min,max
0,70,[26.07142857],[0.85057004],[24.],[27.]
1,92,[25.4],[0.61875451],[24.],[26.]
2,94,[24.72857143],[0.47573788],[23.],[25.]
3,88,[24.07142857],[0.48760138],[23.],[25.]
4,90,[23.55714286],[0.5512509],[22.],[24.]
5,86,[22.72857143],[0.47573788],[21.],[23.]
6,89,[22.12857143],[0.53241843],[21.],[23.]
7,93,[21.7],[0.48843774],[20.],[22.]
8,84,[21.07142857],[0.45736602],[20.],[22.]
9,87,[20.62857143],[0.56496343],[19.],[21.]
10,83,[19.87142857],[0.5048742],[19.],[21.]
11,88,[19.54285714],[0.49815988],[19.],[20.]
12,89,[18.97142857],[0.23733211],[18.],[20.]
13,96,[18.88571429],[0.31815796],[18.],[19.]
14,92,[18.67142857],[0.46969378],[18.],[19.]
15,92,[18.15714286],[0.36393541],[18.],[19.]
16,95,[17.92857143],[0.25753938],[17.],[18.]
17,92,[17.78571429],[0.4103259],[17.],[18.]
18,90,[17.5],[0.52779866],[16.],[18.]
19,92,[16.94285714],[0.23211538],[16.],[17.]
20,88,[16.78571429],[0.44377784],[15.],[17.]
21,92,[16.52857143],[0.55346773],[15.],[17.]
22,88,[15.95714286],[0.20253496],[15.],[16.]
23,86,[15.81428571],[0.38887593],[15.],[16.]
24,89,[15.51428571],[0.52760529],[14.],[16.]
25,94,[14.95714286],[0.20253496],[14.],[15.]
26,92,[14.85714286],[0.34992711],[14.],[15.]
27,91,[14.74285714],[0.43705882],[14.],[15.]
28,94,[14.44285714],[0.49672396],[14.],[15.]
29,93,[14.],[0.],[14.],[14.]
30,93,[14.],[0.],[14.],[14.]
31,86,[13.97142857],[0.16659863],[13.],[14.]
32,87,[13.94285714],[0.23211538],[13.],[14.]
33,93,[13.82857143],[0.37688303],[13.],[14.]
34,94,[13.47142857],[0.55346773],[12.],[14.]
35,86,[12.91428571],[0.27994168],[12.],[13.]
36,87,[12.75714286],[0.42880946],[12.],[13.]
37,90,[12.5],[0.5],[12.],[13.]
38,84,[12.05714286],[0.23211538],[12.],[13.]
39,89,[12.],[0.],[12.],[12.]
40,94,[11.98571429],[0.11866606],[11.],[12.]
41,91,[11.97142857],[0.16659863],[11.],[12.]
42,85,[11.94285714],[0.23211538],[11.],[12.]
