gen,nevals,avg,min,max
0,90,735.9555555555555,6.0,1000.0
1,76,218.38888888888889,6.0,1000.0
2,69,40.74444444444445,6.0,1000.0
3,70,116.74444444444444,6.0,1000.0
4,80,39.4,6.0,1000.0
5,62,39.46666666666667,6.0,1000.0
6,79,61.44444444444444,6.0,1000.0
7,74,39.4,6.0,1000.0
8,77,50.62222222222222,6.0,1000.0
9,78,39.36666666666667,6.0,1000.0
10,67,61.44444444444444,6.0,1000.0
11,71,61.41111111111111,6.0,1000.0
12,76,39.422222222222224,6.0,1000.0
13,78,39.333333333333336,6.0,1000.0
14,72,28.344444444444445,6.0,1000.0
15,72,17.155555555555555,6.0,1000.0
16,77,17.255555555555556,6.0,1000.0
17,73,50.388888888888886,6.0,1000.0
18,78,39.31111111111111,6.0,1000.0
19,76,17.144444444444446,6.0,1000.0
20,77,28.166666666666668,6.0,1000.0
21,71,17.22222222222222,6.0,1000.0
22,74,17.07777777777778,6.0,1000.0
23,74,17.08888888888889,6.0,1000.0
24,73,17.07777777777778,6.0,1000.0
25,70,6.066666666666666,6.0,8.0
26,74,17.122222222222224,6.0,1000.0
27,70,6.0777777777777775,6.0,9.0
28,74,28.31111111111111,6.0,1000.0
29,84,17.08888888888889,6.0,1000.0
30,74,6.122222222222222,6.0,10.0
31,74,17.1,6.0,1000.0
32,68,6.011111111111111,6.0,7.0
33,66,28.144444444444446,6.0,1000.0
34,73,39.22222222222222,6.0,1000.0
35,78,50.25555555555555,6.0,1000.0
36,65,17.07777777777778,6.0,1000.0
37,75,50.22222222222222,6.0,1000.0
38,71,6.166666666666667,6.0,10.0
39,82,6.066666666666666,6.0,9.0
40,77,17.18888888888889,6.0,1000.0
41,63,6.055555555555555,6.0,10.0
42,82,28.18888888888889,6.0,1000.0
43,70,17.1,6.0,1000.0
44,76,17.08888888888889,6.0,1000.0
45,75,6.233333333333333,6.0,16.0
46,87,17.08888888888889,6.0,1000.0
47,74,28.22222222222222,6.0,1000.0
48,78,6.033333333333333,6.0,8.0
49,60,6.0,6.0,6.0
50,79,6.4222222222222225,6.0,39.0
51,67,17.122222222222224,6.0,1000.0
52,70,6.022222222222222,6.0,7.0
53,72,6.233333333333333,6.0,23.0
54,79,6.088888888888889,6.0,8.0
55,72,28.122222222222224,6.0,1000.0
56,66,6.044444444444444,6.0,8.0
57,72,28.122222222222224,6.0,1000.0
58,75,6.022222222222222,6.0,7.0
59,78,28.22222222222222,6.0,1000.0
60,77,28.18888888888889,6.0,1000.0
,,,,
gen,nevals,avg,min,max
0,90,725.1444444444444,7.0,1000.0
1,68,119.64444444444445,7.0,1000.0
2,74,51.77777777777778,7.0,1000.0
3,73,73.43333333333334,7.0,1000.0
4,76,84.36666666666666,6.0,1000.0
5,71,73.25555555555556,6.0,1000.0
6,76,95.16666666666667,6.0,1000.0
7,72,50.71111111111111,6.0,1000.0
8,77,50.6,6.0,1000.0
