gen,nevals,avg,min,max
0,90,-622.0111111111111,-1000.0,175.0
1,81,43.01111111111111,-1000.0,175.0
2,71,135.56666666666666,-1000.0,175.0
3,83,135.64444444444445,-1000.0,175.0
4,59,174.92222222222222,173.0,175.0
5,78,109.55555555555556,-1000.0,175.0
6,65,161.84444444444443,-1000.0,175.0
7,78,135.73333333333332,-1000.0,175.0
8,66,161.87777777777777,-1000.0,175.0
9,73,174.9111111111111,172.0,175.0
10,72,161.88888888888889,-1000.0,175.0
11,74,161.83333333333334,-1000.0,175.0
12,60,161.88888888888889,-1000.0,175.0
13,68,161.83333333333334,-1000.0,175.0
14,74,148.72222222222223,-1000.0,175.0
15,74,122.74444444444444,-1000.0,175.0
16,60,161.7888888888889,-1000.0,175.0
17,78,135.66666666666666,-1000.0,175.0
18,76,161.8,-1000.0,175.0
19,72,174.96666666666667,174.0,175.0
20,75,148.84444444444443,-1000.0,175.0
21,70,174.93333333333334,172.0,175.0
22,74,135.74444444444444,-1000.0,175.0
23,73,135.7111111111111,-1000.0,175.0
24,74,161.85555555555555,-1000.0,175.0
25,74,174.95555555555555,173.0,175.0
26,70,174.95555555555555,174.0,175.0
27,75,161.87777777777777,-1000.0,175.0
28,72,161.9,-1000.0,175.0
29,66,135.76666666666668,-1000.0,175.0
30,74,161.9,-1000.0,175.0
31,81,135.82222222222222,-1000.0,175.0
32,75,174.9111111111111,172.0,175.0
33,76,161.9,-1000.0,175.0
34,70,161.9111111111111,-1000.0,175.0
35,83,161.88888888888889,-1000.0,175.0
36,81,161.92222222222222,-1000.0,175.0
37,69,174.9,172.0,175.0
38,67,174.95555555555555,174.0,175.0
39,72,174.9777777777778,174.0,175.0
40,69,161.86666666666667,-1000.0,175.0
41,65,174.88888888888889,172.0,175.0
42,72,174.76666666666668,165.0,175.0
43,78,161.9,-1000.0,175.0
44,78,174.9111111111111,173.0,175.0
45,74,174.9777777777778,173.0,175.0
46,76,148.85555555555555,-1000.0,175.0
47,57,174.98888888888888,174.0,175.0
48,64,161.9111111111111,-1000.0,175.0
49,74,174.9777777777778,174.0,175.0
50,68,174.95555555555555,173.0,175.0
51,76,174.96666666666667,173.0,175.0
52,72,174.95555555555555,174.0,175.0
53,74,174.95555555555555,174.0,175.0
54,78,174.98888888888888,174.0,175.0
55,75,174.96666666666667,173.0,175.0
56,70,161.94444444444446,-1000.0,175.0
57,74,174.96666666666667,174.0,175.0
58,72,161.88888888888889,-1000.0,175.0
59,65,174.98888888888888,174.0,175.0
60,72,148.87777777777777,-1000.0,175.0
,,,,
gen,nevals,avg,min,max
0,90,-661.1666666666666,-1000.0,175.0
1,75,-35.022222222222226,-1000.0,175.0
2,78,70.23333333333333,-1000.0,175.0
3,57,122.6,-1000.0,175.0
4,75,122.5,-1000.0,175.0
5,74,70.27777777777777,-1000.0,175.0
6,79,109.5111111111111,-1000.0,175.0
7,64,109.44444444444444,-1000.0,175.0
8,78,122.58888888888889,-1000.0,175.0
9,78,109.61111111111111,-1000.0,175.0
10,79,148.75555555555556,-1000.0,175.0
11,65,161.61111111111111,-1000.0,175.0
12,67,135.5888888888889,-1000.0,175.0
13,75,148.63333333333333,-1000.0,175.0
14,75,174.82222222222222,172.0,175.0
15,68,174.75555555555556,162.0,175.0
16,77,161.65555555555557,-1000.0,175.0
17,67,161.74444444444444,-1000.0,175.0
18,77,174.7888888888889,171.0,175.0
19,64,174.9111111111111,173.0,175.0
20,78,161.83333333333334,-1000.0,175.0
21,76,135.66666666666666,-1000.0,175.0
22,73,174.88888888888889,172.0,175.0
23,68,161.87777777777777,-1000.0,175.0
24,62,135.72222222222223,-1000.0,175.0
25,78,122.73333333333333,-1000.0,175.0
26,73,135.6888888888889,-1000.0,175.0
27,78,161.94444444444446,-1000.0,175.0
28,79,174.9111111111111,173.0,175.0
29,73,148.82222222222222,-1000.0,175.0
30,76,174.9,171.0,175.0
31,76,174.93333333333334,173.0,175.0
32,73,174.93333333333334,173.0,175.0
33,68,174.93333333333334,172.0,175.0
34,82,174.95555555555555,173.0,175.0
35,66,174.9111111111111,173.0,175.0
36,75,161.88888888888889,-1000.0,175.0
37,76,161.9111111111111,-1000.0,175.0
38,77,161.9,-1000.0,175.0
39,71,161.92222222222222,-1000.0,175.0
40,73,174.92222222222222,171.0,175.0
41,61,161.82222222222222,-1000.0,175.0
42,70,174.84444444444443,173.0,175.0
43,70,148.82222222222222,-1000.0,175.0
44,74,161.84444444444443,-1000.0,175.0
45,66,161.93333333333334,-1000.0,175.0
46,82,161.87777777777777,-1000.0,175.0
47,72,174.9777777777778,174.0,175.0
48,65,174.95555555555555,173.0,175.0
49,71,174.7888888888889,166.0,175.0
50,69,174.94444444444446,171.0,175.0
51,68,174.9111111111111,173.0,175.0
52,66,174.96666666666667,174.0,175.0
53,69,174.95555555555555,173.0,175.0
54,74,174.94444444444446,173.0,175.0
55,73,174.95555555555555,173.0,175.0
56,71,174.98888888888888,174.0,175.0
57,78,161.87777777777777,-1000.0,175.0
58,66,174.88888888888889,173.0,175.0
59,69,161.9,-1000.0,175.0
60,71,174.9,173.0,175.0
,,,,
gen,nevals,avg,min,max
0,90,-596.1888888888889,-1000.0,175.0
1,79,68.78888888888889,-1000.0,175.0
2,75,30.58888888888889,-1000.0,175.0
3,66,30.91111111111111,-1000.0,175.0
4,70,-7.988888888888889,-1000.0,175.0
5,72,70.28888888888889,-1000.0,175.0
6,72,70.26666666666667,-1000.0,175.0
7,73,122.47777777777777,-1000.0,175.0
8,77,122.57777777777778,-1000.0,175.0
9,77,148.63333333333333,-1000.0,175.0
10,75,109.62222222222222,-1000.0,175.0
11,71,161.8111111111111,-1000.0,175.0
12,75,135.74444444444444,-1000.0,175.0
13,76,161.86666666666667,-1000.0,175.0
14,76,161.8,-1000.0,175.0
15,72,148.77777777777777,-1000.0,175.0
16,70,161.86666666666667,-1000.0,175.0
17,72,161.85555555555555,-1000.0,175.0
18,67,161.86666666666667,-1000.0,175.0
19,74,174.95555555555555,174.0,175.0
20,72,161.84444444444443,-1000.0,175.0
21,78,174.93333333333334,174.0,175.0
22,69,174.86666666666667,170.0,175.0
23,77,161.86666666666667,-1000.0,175.0
24,76,174.93333333333334,173.0,175.0
25,78,161.82222222222222,-1000.0,175.0
26,70,174.88888888888889,173.0,175.0
27,64,174.95555555555555,173.0,175.0
28,74,148.85555555555555,-1000.0,175.0
29,77,174.9,172.0,175.0
30,76,174.9,170.0,175.0
31,79,174.96666666666667,173.0,175.0
32,75,174.94444444444446,173.0,175.0
33,76,135.72222222222223,-1000.0,175.0
34,70,161.85555555555555,-1000.0,175.0
35,81,161.87777777777777,-1000.0,175.0
36,72,174.9777777777778,174.0,175.0
