rand,Avg_max_fit,Gen,Dataset,CosDist,Hof
83428,174.98888888888888,47,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.2243684650074712,"if_then_else(if_then_else(add(concatenate(addOneAll(addOneAll([8])), concatenate(sub([9], [13]), sub([6], [6]))), repeat(div(subOneAll([13]), mul([7], [3])))), if_then_else(subOneAll(if_then_else(subOneAll([1]), if_then_else([6], [12], [9], [3]), sub([4], [1]), sub([3], [6]))), if_then_else(addOneAll(sub([8], [11])), if_then_else(concatenate([6], [2]), concatenate([4], [13]), if_then_else([12], [11], [5], [6]), addOneAll([7])), sub(sub([9], [10]), if_then_else([13], [7], [10], [13])), concatenate(if_then_else([13], [11], [3], [12]), div([13], [12]))), mul(if_then_else(mul([9], [3]), div([13], [3]), div([8], [2]), if_then_else([5], [8], [3], [8])), repeat(mul([3], [7]))), addOneAll(concatenate(concatenate([9], [8]), mul([11], [13])))), subOneAll(repeat(add(div([13], [8]), addOneAll([12])))), if_then_else(concatenate(add(add([7], [13]), add([13], [8])), div(addOneAll([5]), div([11], [7]))), if_then_else(add(subOneAll([13]), sub([10], [7])), if_then_else(if_then_else([6], [6], [4], [11]), add([9], [8]), div([1], [7]), div([5], [12])), repeat(subOneAll([10])), div(div([6], [1]), repeat([5]))), if_then_else(subOneAll(concatenate([12], [10])), div(add([11], [6]), addOneAll([8])), div(add([10], [2]), concatenate([13], [4])), add(addOneAll([7]), mul([10], [8]))), add(addOneAll(if_then_else([12], [4], [4], [11])), if_then_else(sub([2], [2]), if_then_else([3], [1], [3], [3]), repeat([1]), div([6], [10]))))), concatenate(subOneAll(subOneAll(mul(concatenate([2], [6]), repeat([11])))), mul(concatenate(concatenate(div([2], [7]), addOneAll([11])), repeat(add([7], [11]))), concatenate(mul(concatenate([2], [12]), concatenate([11], [7])), sub(add([1], [8]), concatenate([5], [4]))))), sub(div(add(repeat(mul([8], [11])), subOneAll(if_then_else([7], [9], [6], [9]))), mul(addOneAll(sub([7], [6])), addOneAll(sub([9], [7])))), mul(mul(sub(div([5], [6]), repeat([4])), if_then_else(div([2], [1]), addOneAll([12]), subOneAll([8]), mul([5], [11]))), addOneAll(repeat(subOneAll([1]))))), sub(subOneAll(subOneAll(sub(repeat([6]), concatenate([2], [8])))), repeat(if_then_else(sub(sub([11], [12]), mul([6], [6])), addOneAll(sub([7], [13])), repeat(div([9], [13])), sub(repeat([2]), repeat([6]))))))","[10, 10, 4, 2, 2, 11, 6]"
84520,174.98888888888888,56,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.3603978509331687,"addOneAll(concatenate(div(repeat(if_then_else([2], [12], [1], [4])), sub(repeat([2]), mul([6], [13]))), concatenate(subOneAll(concatenate([10], sub([10], [1]))), addOneAll(repeat([2])))))","[3, 2, 3, 2, 10, 10, 4, 4]"
86372,174.98888888888888,55,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.39697731084447285,"repeat(repeat(subOneAll(concatenate([11], [4]))))","[10, 3, 10, 3, 10, 3, 10, 3]"
87529,175.0,22,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.2456634908586427,"subOneAll(if_then_else(subOneAll(sub(add(if_then_else([12], [3], [6], [4]), repeat([7])), subOneAll(repeat([6])))), add(addOneAll(repeat(sub([4], [8]))), concatenate(addOneAll(addOneAll([3])), div(div([6], [11]), if_then_else([4], [13], [2], [8])))), if_then_else(repeat(sub(add([6], [10]), sub([6], [6]))), concatenate(addOneAll(mul([5], [2])), add(div([1], [13]), subOneAll([12]))), repeat(if_then_else(addOneAll([6]), repeat([11]), repeat([7]), add([3], [13]))), if_then_else(sub(div([7], [7]), concatenate([1], [7])), subOneAll(concatenate([13], [8])), if_then_else(if_then_else([4], [1], [10], [2]), if_then_else([4], [13], [9], [6]), sub([12], [11]), subOneAll([5])), subOneAll(div([4], [6])))), if_then_else(concatenate(add(subOneAll([3]), mul([13], [13])), if_then_else(addOneAll([3]), concatenate([8], [9]), if_then_else([6], [11], [10], [4]), add([4], [11]))), if_then_else(add(div([11], [3]), div([2], [3])), sub(repeat([9]), if_then_else([13], [2], [7], [8])), add(if_then_else([10], [4], [10], [9]), div([6], [5])), add(concatenate([2], [11]), div([13], [4]))), sub(add(div([9], [10]), div([2], [5])), addOneAll(concatenate([3], [7]))), concatenate(repeat(concatenate([6], [8])), concatenate(subOneAll([1]), subOneAll([11]))))))","[10, 6, 3, 3, 6, 6, 6, 6, 6, 6]"
88478,175.0,44,"[1, 3]",0.4654775161751513,"concatenate(mul(repeat(mul(if_then_else([3], [3], [5], [8]), add([5], [9]))), mul(if_then_else(mul([11], [1]), div([13], [13]), if_then_else([6], [7], [5], [4]), subOneAll([11])), sub(sub([5], [7]), sub([3], [10])))), [12])","[3, 4, 3, 10, 12]"
