gen,nevals,avg,min,max
5,62,[79.51190476 46.44047619],[-1000.    23.],[ 106. 1000.]
6,66,[79.64285714 46.42857143],[-1000.    23.],[ 106. 1000.]
7,60,[92.77380952 34.71428571],[-1000.    23.],[ 106. 1000.]
8,66,[105.98809524  23.17857143],[105.  23.],[106.  26.]
9,58,[106.          23.07142857],[106.  23.],[106.  25.]
10,68,[105.95238095  23.11904762],[104.  23.],[106.  25.]
11,60,[106.          23.14285714],[106.  23.],[106.  27.]
12,62,[105.9047619   23.11904762],[100.  21.],[106.  25.]
13,59,[105.98809524  23.05952381],[105.  23.],[106.  27.]
14,53,[92.76190476 34.79761905],[-1000.    23.],[ 106. 1000.]
15,66,[106.  23.],[106.  23.],[106.  23.]
16,66,[105.97619048  23.02380952],[104.  23.],[106.  25.]
17,61,[105.95238095  23.        ],[102.  21.],[106.  25.]
18,69,[105.88095238  23.11904762],[102.  23.],[106.  27.]
19,72,[106.          23.04761905],[106.  23.],[106.  27.]
20,69,[106.          23.02380952],[106.  23.],[106.  25.]
21,68,[106.          23.02380952],[106.  23.],[106.  25.]
22,58,[105.97619048  23.02380952],[104.  23.],[106.  25.]
23,59,[105.95238095  23.02380952],[104.  23.],[106.  25.]
24,63,[106.          23.04761905],[106.  23.],[106.  27.]
25,64,[106.          23.02380952],[106.  23.],[106.  25.]
26,58,[106.          23.02380952],[106.  23.],[106.  25.]
27,63,[106.          23.04761905],[106.  23.],[106.  25.]
28,65,[106.          23.04761905],[106.  23.],[106.  25.]
29,66,[105.89285714  23.08333333],[97. 23.],[106.  30.]
30,70,[106.          23.04761905],[106.  23.],[106.  25.]
31,53,[106.          23.04761905],[106.  23.],[106.  25.]
32,66,[105.95238095  23.07142857],[104.  23.],[106.  25.]
33,59,[105.98809524  23.01190476],[105.  23.],[106.  24.]
34,64,[106.          23.02380952],[106.  23.],[106.  25.]
35,73,[106.  23.],[106.  23.],[106.  23.]
36,68,[106.          23.02380952],[106.  23.],[106.  25.]
37,55,[106.  23.],[106.  23.],[106.  23.]
38,63,[106.          23.02380952],[106.  23.],[106.  25.]
39,63,[106.  23.],[106.  23.],[106.  23.]
40,60,[106.          23.02380952],[106.  23.],[106.  25.]
41,71,[105.97619048  23.07142857],[104.  23.],[106.  25.]
42,64,[106.          23.02380952],[106.  23.],[106.  25.]
43,61,[105.95238095  23.        ],[102.  23.],[106.  23.]
44,67,[105.97619048  23.02380952],[104.  23.],[106.  25.]
45,60,[106.  23.],[106.  23.],[106.  23.]
46,55,[92.83333333 34.67857143],[-1000.    23.],[ 106. 1000.]
47,65,[106.  23.],[106.  23.],[106.  23.]
48,63,[105.96428571  23.03571429],[104.  23.],[106.  25.]
49,63,[105.97619048  23.04761905],[104.  23.],[106.  25.]
50,63,[105.98809524  23.03571429],[105.  23.],[106.  25.]
51,69,[105.97619048  23.04761905],[104.  23.],[106.  25.]
52,67,[105.97619048  23.02380952],[104.  23.],[106.  25.]
53,62,[106.          23.02380952],[106.  23.],[106.  25.]
54,62,[106.  23.],[106.  23.],[106.  23.]
55,67,[106.          23.02380952],[106.  23.],[106.  25.]
56,68,[105.95238095  23.        ],[102.  23.],[106.  23.]
57,64,[106.  23.],[106.  23.],[106.  23.]
58,75,[106.          23.04761905],[106.  23.],[106.  25.]
59,61,[105.92857143  23.07142857],[102.  23.],[106.  27.]
60,67,[106.  23.],[106.  23.],[106.  23.]
,,,,
gen,nevals,avg,min,max
0,84,[-697.77380952  733.16666667],[-1000.    20.],[ 106. 1000.]
1,59,[-53.36904762 164.95238095],[-1000.    21.],[ 106. 1000.]
2,66,[53.05952381 71.66666667],[-1000.    22.],[ 106. 1000.]
3,65,[79.57142857 47.35714286],[-1000.    22.],[ 106. 1000.]
4,55,[79.63095238 45.85714286],[-1000.    22.],[ 106. 1000.]
5,59,[105.9047619   22.11904762],[100.  20.],[106.  27.]
6,70,[79.61904762 45.32142857],[-1000.    21.],[ 106. 1000.]
7,57,[92.55952381 34.54761905],[-1000.    21.],[ 106. 1000.]
8,70,[105.89285714  22.21428571],[102.  21.],[106.  27.]
9,69,[105.95238095  22.03571429],[102.  22.],[106.  25.]
10,56,[79.47619048 45.53571429],[-1000.    21.],[ 106. 1000.]
11,61,[106.   22.5],[106.  22.],[106.  59.]
12,60,[92.83333333 33.70238095],[-1000.    22.],[ 106. 1000.]
13,68,[106.          22.51190476],[106.  22.],[106.  65.]
14,59,[79.6547619  45.28571429],[-1000.    21.],[ 106. 1000.]
15,58,[79.66666667 45.3452381 ],[-1000.    22.],[ 106. 1000.]
16,70,[105.92857143  22.11904762],[100.  22.],[106.  27.]
17,57,[105.94047619  22.23809524],[101.  22.],[106.  41.]
18,63,[105.86904762  22.38095238],[100.  22.],[106.  42.]
19,63,[92.83333333 33.6547619 ],[-1000.    22.],[ 106. 1000.]
20,63,[105.94047619  22.53571429],[102.  22.],[106.  58.]
21,71,[105.9047619   22.07142857],[99. 22.],[106.  27.]
22,60,[105.95238095  22.44047619],[102.  22.],[106.  57.]
23,64,[105.96428571  22.05952381],[104.  22.],[106.  26.]
24,69,[105.88095238  22.11904762],[102.  22.],[106.  26.]
25,59,[105.98809524  22.04761905],[105.  22.],[106.  26.]
26,69,[105.98809524  22.08333333],[105.  22.],[106.  29.]
27,64,[106.  22.],[106.  22.],[106.  22.]
28,65,[106.  22.],[106.  22.],[106.  22.]
29,66,[106.          22.13095238],[106.  22.],[106.  27.]
30,61,[106.  22.],[106.  22.],[106.  22.]
31,67,[92.76190476 33.80952381],[-1000.    22.],[ 106. 1000.]
32,62,[92.83333333 33.73809524],[-1000.    22.],[ 106. 1000.]
33,53,[106.          22.13095238],[106.  22.],[106.  29.]
34,53,[105.98809524  22.        ],[105.  22.],[106.  22.]
35,62,[105.94047619  22.23809524],[101.  22.],[106.  42.]
36,66,[105.97619048  22.01190476],[104.  22.],[106.  23.]
37,57,[92.83333333 33.70238095],[-1000.    22.],[ 106. 1000.]
38,74,[106.  22.],[106.  22.],[106.  22.]
39,63,[106.          22.01190476],[106.  22.],[106.  23.]
40,53,[106.  22.],[106.  22.],[106.  22.]
41,65,[105.91666667  22.05952381],[99. 22.],[106.  27.]
42,60,[106.  22.],[106.  22.],[106.  22.]
43,65,[106.  22.],[106.  22.],[106.  22.]
44,56,[106.  22.],[106.  22.],[106.  22.]
45,61,[106.  22.],[106.  22.],[106.  22.]
46,69,[105.98809524  22.04761905],[105.  22.],[106.  26.]
47,65,[106.          22.02380952],[106.  22.],[106.  24.]
48,64,[105.97619048  22.36904762],[104.  22.],[106.  52.]
49,66,[106.  22.],[106.  22.],[106.  22.]
50,65,[105.97619048  22.        ],[104.  22.],[106.  22.]
51,59,[106.  22.],[106.  22.],[106.  22.]
52,61,[106.          22.01190476],[106.  22.],[106.  23.]
53,60,[105.98809524  22.        ],[105.  22.],[106.  22.]
54,69,[105.95238095  22.04761905],[103.  22.],[106.  26.]
55,59,[106.  22.],[106.  22.],[106.  22.]
56,63,[105.88095238  22.08333333],[98. 22.],[106.  26.]
57,58,[92.80952381 33.64285714],[-1000.    22.],[ 106. 1000.]
58,58,[106.          22.60714286],[106.  22.],[106.  73.]
59,63,[106.  22.],[106.  22.],[106.  22.]
60,67,[106.  22.],[106.  22.],[106.  22.]
,,,,
gen,nevals,avg,min,max
0,84,[-723.80952381  756.58333333],[-1000.    24.],[ 106. 1000.]
1,64,[-131.95238095  235.21428571],[-1000.    23.],[ 106. 1000.]
2,60,[66.35714286 60.51190476],[-1000.    23.],[ 106. 1000.]
3,64,[92.70238095 36.58333333],[-1000.    23.],[ 106. 1000.]
4,64,[105.9047619   23.13095238],[98. 23.],[106.  27.]
5,63,[105.97619048  23.0952381 ],[104.  23.],[106.  31.]
6,69,[105.8452381   24.60714286],[101.  23.],[106.  76.]
7,70,[92.58333333 35.21428571],[-1000.    23.],[ 106. 1000.]
8,65,[105.95238095  23.        ],[102.  23.],[106.  23.]
9,66,[105.83333333  23.01190476],[99. 19.],[106.  27.]
10,59,[79.61904762 46.39285714],[-1000.    23.],[ 106. 1000.]
11,59,[92.77380952 34.66666667],[-1000.    23.],[ 106. 1000.]
12,52,[105.89285714  23.03571429],[102.  23.],[106.  26.]
13,60,[105.9047619   23.10714286],[102.  23.],[106.  28.]
14,67,[105.95238095  23.17857143],[102.  23.],[106.  30.]
15,61,[106.          23.04761905],[106.  23.],[106.  27.]
16,64,[105.77380952  23.51190476],[90. 23.],[106.  59.]
17,58,[106.          23.04761905],[106.  23.],[106.  27.]
18,70,[105.95238095  23.04761905],[102.  23.],[106.  27.]
19,53,[105.71428571  23.22619048],[90. 23.],[106.  38.]
20,66,[106.         23.0952381],[106.  23.],[106.  27.]
21,62,[105.9047619   23.04761905],[102.  23.],[106.  27.]
22,73,[92.77380952 35.72619048],[-1000.    23.],[ 106. 1000.]
23,59,[106.          23.04761905],[106.  23.],[106.  27.]
24,62,[105.9047619   23.22619048],[98. 23.],[106.  34.]
25,62,[92.76190476 34.66666667],[-1000.    22.],[ 106. 1000.]
26,59,[106.  23.],[106.  23.],[106.  23.]
27,65,[105.9047619   22.94047619],[98. 18.],[106.  23.]
28,52,[106.  23.],[106.  23.],[106.  23.]
29,61,[106.          23.02380952],[106.  21.],[106.  27.]
30,65,[106.          22.85714286],[106.  21.],[106.  23.]
31,62,[106.   22.5],[106.  21.],[106.  23.]
32,62,[106.          21.26190476],[106.  21.],[106.  23.]
33,63,[105.98809524  21.10714286],[105.  21.],[106.  27.]
34,67,[105.85714286  21.14285714],[98. 19.],[106.  27.]
35,61,[92.78571429 32.63095238],[-1000.    19.],[ 106. 1000.]
36,62,[106.          21.02380952],[106.  21.],[106.  23.]
37,63,[105.83333333  21.75      ],[100.  18.],[106.  87.]
38,67,[105.85714286  21.10714286],[98. 18.],[106.  33.]
39,67,[105.85714286  21.5952381 ],[98. 21.],[106.  49.]
40,67,[105.95238095  21.07142857],[102.  21.],[106.  23.]
41,59,[106.          21.02380952],[106.  21.],[106.  23.]
42,56,[105.9047619   21.14285714],[98. 21.],[106.  27.]
43,64,[105.95238095  21.04761905],[102.  21.],[106.  23.]
44,62,[105.95238095  20.98809524],[102.  20.],[106.  21.]
45,49,[106.  21.],[106.  21.],[106.  21.]
46,68,[105.94047619  21.08333333],[102.  21.],[106.  23.]
47,66,[106.  21.],[106.  21.],[106.  21.]
48,58,[105.95238095  21.20238095],[102.  21.],[106.  36.]
49,68,[106.          21.07142857],[106.  21.],[106.  27.]
50,61,[92.83333333 32.67857143],[-1000.    21.],[ 106. 1000.]
51,67,[106.          21.02380952],[106.  21.],[106.  23.]
52,64,[105.94047619  21.77380952],[101.  21.],[106.  86.]
53,61,[92.83333333 32.71428571],[-1000.    21.],[ 106. 1000.]
54,61,[106.          20.98809524],[106.  20.],[106.  21.]
55,61,[106.          20.86904762],[106.  20.],[106.  21.]
56,62,[106.          20.44047619],[106.  20.],[106.  21.]
57,65,[105.95238095  20.03571429],[102.  20.],[106.  23.]
58,57,[105.95238095  20.03571429],[102.  20.],[106.  23.]
59,65,[92.83333333 31.77380952],[-1000.    20.],[ 106. 1000.]
60,61,[106.  20.],[106.  20.],[106.  20.]
,,,,
