gen,nevals,avg,std,min,max
0,70,[3.78571429],[0.44377784],[2.],[4.]
1,89,[3.58571429],[0.54753623],[2.],[4.]
2,95,[3.02857143],[0.37688303],[2.],[4.]
3,89,[2.77142857],[0.41991253],[2.],[3.]
4,89,[2.34285714],[0.53145929],[1.],[3.]
5,91,[1.85714286],[0.34992711],[1.],[2.]
6,90,[1.55714286],[0.52469622],[0.],[2.]
7,89,[1.02857143],[0.29137254],[0.],[2.]
8,87,[0.9],[0.3],[0.],[1.]
9,94,[0.77142857],[0.41991253],[0.],[1.]
10,93,[0.51428571],[0.49979588],[0.],[1.]
11,89,[0.],[0.],[0.],[0.]
12,90,[0.],[0.],[0.],[0.]
13,94,[0.],[0.],[0.],[0.]
14,92,[0.],[0.],[0.],[0.]
15,91,[0.],[0.],[0.],[0.]
16,91,[0.],[0.],[0.],[0.]
17,89,[0.],[0.],[0.],[0.]
18,92,[0.],[0.],[0.],[0.]
19,92,[0.],[0.],[0.],[0.]
20,90,[0.],[0.],[0.],[0.]
21,92,[0.],[0.],[0.],[0.]
22,96,[0.],[0.],[0.],[0.]
23,89,[0.],[0.],[0.],[0.]
24,86,[0.],[0.],[0.],[0.]
25,90,[0.],[0.],[0.],[0.]
26,91,[0.],[0.],[0.],[0.]
27,92,[0.],[0.],[0.],[0.]
28,88,[0.],[0.],[0.],[0.]
29,88,[0.],[0.],[0.],[0.]
30,91,[0.],[0.],[0.],[0.]
31,94,[0.],[0.],[0.],[0.]
32,94,[0.],[0.],[0.],[0.]
33,93,[0.],[0.],[0.],[0.]
34,91,[0.],[0.],[0.],[0.]
35,90,[0.],[0.],[0.],[0.]
36,90,[0.],[0.],[0.],[0.]
37,84,[0.],[0.],[0.],[0.]
38,88,[0.],[0.],[0.],[0.]
39,83,[0.],[0.],[0.],[0.]
40,91,[0.],[0.],[0.],[0.]
41,92,[0.],[0.],[0.],[0.]
42,93,[0.],[0.],[0.],[0.]
43,93,[0.],[0.],[0.],[0.]
44,87,[0.],[0.],[0.],[0.]
45,84,[0.],[0.],[0.],[0.]
46,87,[0.],[0.],[0.],[0.]
47,93,[0.],[0.],[0.],[0.]
48,92,[0.],[0.],[0.],[0.]
49,89,[0.],[0.],[0.],[0.]
50,90,[0.],[0.],[0.],[0.]
51,92,[0.],[0.],[0.],[0.]
52,94,[0.],[0.],[0.],[0.]
53,89,[0.],[0.],[0.],[0.]
54,94,[0.],[0.],[0.],[0.]
55,88,[0.],[0.],[0.],[0.]
56,91,[0.],[0.],[0.],[0.]
57,88,[0.],[0.],[0.],[0.]
58,91,[0.],[0.],[0.],[0.]
59,82,[0.],[0.],[0.],[0.]
60,89,[0.],[0.],[0.],[0.]
61,90,[0.],[0.],[0.],[0.]
62,92,[0.],[0.],[0.],[0.]
63,84,[0.],[0.],[0.],[0.]
64,86,[0.],[0.],[0.],[0.]
65,91,[0.],[0.],[0.],[0.]
66,90,[0.],[0.],[0.],[0.]
67,83,[0.],[0.],[0.],[0.]
68,94,[0.],[0.],[0.],[0.]
69,92,[0.],[0.],[0.],[0.]
70,88,[0.],[0.],[0.],[0.]
,,,,,
