size,Avg_max_fit,Gen,Dataset,CosDist,Hof
80,74.494,31,"[9, 9, 9, 9, 9, 9, 9, 9, 7, 7, 7, 3, 5, 11, 4, 1, 3, 12, 4, 2]",0.8169714604490765,"if_then_else(addOneAll(repeat(if_then_else(repeat(mul([11], [5])), add(div([2], [4]), concatenate([2], [3])), add(add([8], [10]), sub([12], [2])), add(subOneAll([6]), repeat([10]))))), div(if_then_else(add(concatenate(addOneAll([2]), subOneAll([6])), mul(sub([9], [12]), addOneAll([7]))), mul(subOneAll(concatenate([12], [3])), if_then_else(mul([5], [3]), if_then_else([1], [8], [5], [6]), mul([4], [12]), sub([6], [1]))), sub(sub(add([10], [3]), sub([5], [12])), repeat(div([3], [7]))), addOneAll(addOneAll(addOneAll([8])))), div(repeat(subOneAll(subOneAll([11]))), if_then_else(add(concatenate([7], [10]), concatenate([5], [8])), mul(if_then_else([13], [9], [6], [8]), add([4], [12])), add(concatenate([7], [4]), mul([10], [10])), concatenate(div([5], [3]), repeat([7]))))), div(mul(if_then_else(sub(repeat([4]), add([3], [4])), mul(div([8], [2]), addOneAll([8])), mul(div([11], [12]), add([9], [1])), mul(subOneAll([12]), concatenate([7], [11]))), if_then_else(subOneAll(div([11], [12])), concatenate(concatenate([5], [6]), subOneAll([1])), mul(repeat([6]), addOneAll([7])), if_then_else(sub([5], [7]), sub([10], [12]), div([7], [4]), subOneAll([9])))), div(addOneAll(add(mul([4], [12]), addOneAll([11]))), sub(subOneAll(mul([11], [6])), add(repeat([7]), repeat([11]))))), mul(repeat(add(concatenate(repeat([8]), sub([12], [5])), repeat(div([9], [4])))), mul(concatenate(mul(mul([7], [7]), repeat([2])), mul([10], concatenate([7], [2]))), mul(addOneAll(repeat([2])), mul(addOneAll([1]), repeat([1]))))))","[5, 5, 4, 5, 5, 4, 8, 8, 12, 8, 8, 4]"
81,74.494,52,"[9, 9, 9, 9, 9, 9, 9, 9, 7, 7, 7, 3, 5, 11, 4, 1, 3, 12, 4, 2]",0.771252144501093,"repeat(repeat(if_then_else([11], [6], [2], [3])))","[11, 3, 11, 3, 11, 3, 11, 3]"
82,74.5,29,"[9, 9, 9, 9, 9, 9, 9, 9, 7, 7, 7, 3, 5, 11, 4, 1, 3, 12, 4, 2]",0.7554582562182333,"add(concatenate(addOneAll(subOneAll(add([6], [11]))), repeat(sub(repeat([3]), repeat([6])))), subOneAll(concatenate(addOneAll(add([10], [11])), if_then_else(mul([13], [5]), subOneAll([1]), concatenate([7], [11]), addOneAll([7])))))","[5, 3, 11, 3, 8]"
83,74.5,33,"[1, 2, 1, 9, 2]",0.5885244001010883,"subOneAll(concatenate(mul(if_then_else(add(subOneAll([2]), addOneAll([11])), sub(concatenate([13], [10]), subOneAll([13])), sub(sub([13], [5]), if_then_else([10], [3], [6], [6])), addOneAll(div([12], [9]))), mul(subOneAll(subOneAll([2])), add(subOneAll([2]), addOneAll([9])))), sub(repeat(repeat(if_then_else([3], [4], [1], [4]))), sub(mul(concatenate([3], [5]), mul([3], [13])), addOneAll(addOneAll([11]))))))","[13, 13, 2, 13, 2, 13, 2, 13, 2, 11]"
84,74.5,32,"[9, 9, 9, 9, 9, 9, 9, 9, 7, 7, 7, 3, 5, 11, 4, 1, 3, 12, 4, 2]",0.8295014151323816,"if_then_else(sub(if_then_else([11], [2], [8], [4]), repeat([2])), [4], repeat(if_then_else([6], [4], [9], [5])), div(subOneAll([4]), add([10], [13])))","[11, 3, 6, 5, 6, 5]"
