gen,nevals,avg,min,max
52,52,[175.           6.01190476],[175.   6.],[175.   7.]
53,70,[174.88095238   6.32142857],[165.   6.],[175.  33.]
54,68,[175.   6.],[175.   6.],[175.   6.]
55,58,[175.           6.03571429],[175.   6.],[175.   7.]
56,75,[175.   6.],[175.   6.],[175.   6.]
57,68,[175.           6.01190476],[175.   6.],[175.   7.]
58,65,[174.97619048   6.        ],[174.   6.],[175.   6.]
59,53,[174.98809524   6.03571429],[174.   6.],[175.   9.]
60,64,[174.97619048   6.03571429],[174.   6.],[175.   7.]
,,,,
gen,nevals,avg,min,max
0,84,[-692.76190476  740.44047619],[-1000.     7.],[ 175. 1000.]
1,65,[ 19.80952381 139.05952381],[-1000.     7.],[ 175. 1000.]
2,71,[104.77380952  67.89285714],[-1000.     7.],[ 175. 1000.]
3,55,[132.82142857  43.78571429],[-1000.     7.],[ 175. 1000.]
4,65,[174.89285714   7.83333333],[173.   7.],[175.  11.]
5,65,[160.79761905  19.55952381],[-1000.     7.],[ 175. 1000.]
6,61,[174.9047619    7.23809524],[172.   7.],[175.  13.]
7,61,[174.94047619   7.41666667],[174.   7.],[175.  23.]
8,64,[160.96428571  18.85714286],[-1000.     7.],[ 175. 1000.]
9,56,[174.88095238   7.26190476],[171.   7.],[175.  19.]
10,57,[175.   7.],[175.   7.],[175.   7.]
11,60,[174.97619048   7.03571429],[174.   7.],[175.   9.]
12,68,[174.96428571   7.04761905],[173.   7.],[175.   9.]
13,69,[174.9047619    7.07142857],[173.   7.],[175.   9.]
14,64,[174.96428571   7.03571429],[173.   7.],[175.  10.]
15,57,[174.97619048   7.03571429],[174.   7.],[175.  10.]
16,69,[174.98809524   7.01190476],[174.   7.],[175.   8.]
17,71,[174.88095238   7.23809524],[171.   7.],[175.  21.]
18,67,[175.   7.],[175.   7.],[175.   7.]
19,62,[160.92857143  19.04761905],[-1000.     7.],[ 175. 1000.]
20,62,[174.94047619   7.04761905],[172.   7.],[175.   9.]
21,50,[174.98809524   7.02380952],[174.   7.],[175.   8.]
22,59,[174.98809524   7.02380952],[174.   7.],[175.   9.]
23,65,[174.97619048   7.1547619 ],[174.   7.],[175.  19.]
24,66,[174.96428571   7.03571429],[173.   7.],[175.   9.]
25,66,[174.95238095   7.03571429],[172.   7.],[175.   9.]
26,70,[174.96428571   7.05952381],[174.   7.],[175.   9.]
27,67,[174.88095238   7.58333333],[168.   7.],[175.  24.]
28,52,[175.           7.01190476],[175.   7.],[175.   8.]
29,63,[146.98809524  30.67857143],[-1000.     7.],[ 175. 1000.]
30,69,[174.98809524   7.01190476],[174.   7.],[175.   8.]
31,64,[174.98809524   7.        ],[174.   7.],[175.   7.]
32,64,[175.   7.],[175.   7.],[175.   7.]
33,64,[174.96428571   7.        ],[174.   7.],[175.   7.]
34,72,[161.01190476  18.88095238],[-1000.     7.],[ 175. 1000.]
35,61,[174.97619048   7.21428571],[174.   6.],[175.  24.]
36,61,[174.98809524   6.95238095],[174.   6.],[175.   7.]
37,56,[175.           6.78571429],[175.   6.],[175.   8.]
38,63,[174.98809524   6.1547619 ],[174.   5.],[175.   7.]
39,66,[174.95238095   6.07142857],[174.   5.],[175.   9.]
40,56,[175.           6.01190476],[175.   6.],[175.   7.]
41,58,[174.88095238   6.52380952],[168.   6.],[175.  42.]
42,56,[174.94047619   6.08333333],[173.   6.],[175.  10.]
43,65,[174.96428571   6.22619048],[173.   6.],[175.  16.]
44,61,[175.   6.],[175.   6.],[175.   6.]
45,63,[174.94047619   6.02380952],[173.   5.],[175.   8.]
46,65,[174.97619048   6.02380952],[173.   6.],[175.   8.]
47,50,[174.96428571   6.04761905],[173.   6.],[175.  10.]
48,59,[174.92857143   6.16666667],[173.   6.],[175.  16.]
49,61,[175.   6.],[175.   6.],[175.   6.]
50,58,[174.96428571   6.13095238],[172.   6.],[175.  15.]
51,60,[174.76190476   6.5       ],[164.   6.],[175.  35.]
52,63,[174.9047619    6.11904762],[167.   6.],[175.  15.]
53,71,[175.           6.01190476],[175.   6.],[175.   7.]
54,70,[174.94047619   6.21428571],[172.   6.],[175.  17.]
55,62,[174.98809524   6.        ],[174.   6.],[175.   6.]
56,64,[174.97619048   6.01190476],[173.   6.],[175.   7.]
57,66,[174.98809524   6.        ],[174.   5.],[175.   7.]
58,62,[174.98809524   6.07142857],[174.   6.],[175.  12.]
59,69,[175.           6.04761905],[175.   6.],[175.   8.]
60,66,[174.94047619   6.04761905],[173.   5.],[175.   8.]
,,,,
gen,nevals,avg,min,max
0,84,[-664.77380952  716.89285714],[-1000.     7.],[ 175. 1000.]
1,64,[-63.79761905 209.72619048],[-1000.     7.],[ 175. 1000.]
2,62,[132.53571429  44.82142857],[-1000.     7.],[ 175. 1000.]
3,58,[146.6547619   31.86904762],[-1000.     7.],[ 175. 1000.]
4,57,[146.76190476  31.05952381],[-1000.     7.],[ 175. 1000.]
5,60,[174.83333333   7.22619048],[170.   7.],[175.  12.]
6,57,[174.83333333   7.22619048],[170.   7.],[175.  13.]
7,61,[174.94047619   7.07142857],[172.   7.],[175.  10.]
8,61,[160.89285714  19.51190476],[-1000.     7.],[ 175. 1000.]
9,60,[174.83333333   7.32142857],[171.   7.],[175.  17.]
10,67,[160.80952381  19.38095238],[-1000.     7.],[ 175. 1000.]
11,54,[174.88095238   7.72619048],[172.   7.],[175.  41.]
12,63,[160.95238095  18.9047619 ],[-1000.     7.],[ 175. 1000.]
13,52,[174.97619048   7.03571429],[174.   7.],[175.  10.]
14,66,[160.97619048  18.88095238],[-1000.     7.],[ 175. 1000.]
15,59,[174.94047619   7.29761905],[172.   6.],[175.  32.]
16,62,[174.97619048   6.95238095],[173.   6.],[175.   8.]
17,56,[174.95238095   6.77380952],[174.   6.],[175.  13.]
18,57,[146.96428571  29.76190476],[-1000.     6.],[ 175. 1000.]
19,58,[174.96428571   6.04761905],[172.   6.],[175.  10.]
20,61,[174.98809524   6.05952381],[174.   6.],[175.   9.]
21,62,[160.94047619  17.86904762],[-1000.     6.],[ 175. 1000.]
22,59,[174.82142857   6.28571429],[171.   6.],[175.  16.]
23,61,[174.95238095   6.02380952],[173.   6.],[175.   8.]
24,67,[174.92857143   6.10714286],[171.   6.],[175.  11.]
25,61,[147.02380952  29.66666667],[-1000.     6.],[ 175. 1000.]
26,62,[174.96428571   6.02380952],[173.   6.],[175.   8.]
27,59,[160.98809524  17.9047619 ],[-1000.     6.],[ 175. 1000.]
28,67,[174.97619048   6.        ],[174.   6.],[175.   6.]
29,71,[174.98809524   6.        ],[174.   6.],[175.   6.]
30,70,[174.95238095   6.04761905],[172.   6.],[175.   9.]
31,66,[174.98809524   6.        ],[174.   6.],[175.   6.]
32,69,[174.91666667   6.27380952],[172.   6.],[175.  17.]
33,54,[174.97619048   6.02380952],[174.   6.],[175.   8.]
34,68,[174.89285714   6.05952381],[171.   6.],[175.   9.]
35,60,[174.95238095   6.14285714],[172.   6.],[175.  18.]
36,66,[174.96428571   6.10714286],[173.   6.],[175.   9.]
37,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
38,63,[174.97619048   6.02380952],[173.   6.],[175.   8.]
39,68,[174.98809524   6.        ],[174.   6.],[175.   6.]
40,56,[175.   6.],[175.   6.],[175.   6.]
41,66,[175.   6.],[175.   6.],[175.   6.]
42,61,[175.   6.],[175.   6.],[175.   6.]
43,65,[174.98809524   6.03571429],[174.   6.],[175.   9.]
44,58,[161.          17.88095238],[-1000.     6.],[ 175. 1000.]
45,62,[175.   6.],[175.   6.],[175.   6.]
46,66,[174.98809524   6.        ],[174.   6.],[175.   6.]
47,65,[174.95238095   6.0952381 ],[171.   6.],[175.  14.]
48,65,[175.   6.],[175.   6.],[175.   6.]
49,62,[175.   6.],[175.   6.],[175.   6.]
50,62,[175.   6.],[175.   6.],[175.   6.]
51,62,[160.98809524  17.85714286],[-1000.     6.],[ 175. 1000.]
52,66,[175.           6.01190476],[175.   6.],[175.   7.]
53,74,[175.           6.07142857],[175.   6.],[175.  12.]
54,65,[174.98809524   6.02380952],[174.   6.],[175.   8.]
55,59,[175.           6.04761905],[175.   6.],[175.  10.]
56,64,[174.97619048   6.02380952],[173.   6.],[175.   8.]
57,60,[174.92857143   6.29761905],[169.   6.],[175.  28.]
58,58,[175.   6.],[175.   6.],[175.   6.]
59,64,[175.   6.],[175.   6.],[175.   6.]
60,69,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-720.78571429  764.25      ],[-1000.     8.],[ 175. 1000.]
1,68,[  5.77380952 151.91666667],[-1000.     8.],[ 175. 1000.]
2,68,[132.47619048  45.78571429],[-1000.     8.],[ 175. 1000.]
3,58,[132.9047619   44.14285714],[-1000.     7.],[ 175. 1000.]
4,60,[146.82142857  32.01190476],[-1000.     7.],[ 175. 1000.]
5,62,[118.96428571  54.82142857],[-1000.     6.],[ 175. 1000.]
6,64,[174.83333333   7.10714286],[169.   7.],[175.   9.]
7,60,[146.97619048  30.70238095],[-1000.     7.],[ 175. 1000.]
8,59,[174.98809524   7.04761905],[174.   7.],[175.  10.]
9,71,[174.98809524   7.01190476],[174.   7.],[175.   8.]
10,59,[132.92857143  42.76190476],[-1000.     7.],[ 175. 1000.]
11,61,[174.94047619   7.08333333],[170.   7.],[175.  10.]
12,63,[174.97619048   7.05952381],[174.   7.],[175.   9.]
13,68,[174.98809524   7.03571429],[174.   7.],[175.   9.]
14,63,[161.         18.8452381],[-1000.     7.],[ 175. 1000.]
15,52,[174.95238095   7.10714286],[171.   7.],[175.  15.]
16,64,[175.           7.01190476],[175.   7.],[175.   8.]
17,71,[161.01190476  18.8452381 ],[-1000.     7.],[ 175. 1000.]
18,54,[161.01190476  18.8452381 ],[-1000.     7.],[ 175. 1000.]
19,58,[174.97619048   7.02380952],[174.   7.],[175.   8.]
20,69,[174.96428571   7.07142857],[173.   7.],[175.  11.]
21,60,[174.97619048   7.13095238],[173.   7.],[175.  17.]
22,61,[175.   7.],[175.   7.],[175.   7.]
23,58,[175.           7.03571429],[175.   7.],[175.   8.]
24,73,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
25,64,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
26,67,[175.   7.],[175.   7.],[175.   7.]
27,55,[175.           7.01190476],[175.   7.],[175.   8.]
28,60,[161.          18.85714286],[-1000.     7.],[ 175. 1000.]
29,62,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
30,59,[175.   7.],[175.   7.],[175.   7.]
31,66,[175.           7.01190476],[175.   7.],[175.   8.]
32,65,[174.98809524   7.03571429],[174.   7.],[175.   8.]
33,57,[175.   7.],[175.   7.],[175.   7.]
34,66,[174.95238095   7.03571429],[171.   7.],[175.  10.]
35,67,[175.   7.],[175.   7.],[175.   7.]
36,61,[175.   7.],[175.   7.],[175.   7.]
37,65,[174.95238095   7.02380952],[171.   7.],[175.   9.]
38,65,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
39,61,[174.97619048   7.01190476],[173.   7.],[175.   8.]
40,58,[174.94047619   7.17857143],[170.   7.],[175.  22.]
41,61,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
42,61,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
43,67,[175.   7.],[175.   7.],[175.   7.]
44,63,[175.   7.],[175.   7.],[175.   7.]
45,63,[175.   7.],[175.   7.],[175.   7.]
46,58,[175.   7.],[175.   7.],[175.   7.]
47,61,[174.98809524   7.02380952],[174.   7.],[175.   8.]
48,70,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
49,63,[175.           7.01190476],[175.   7.],[175.   8.]
50,60,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
51,61,[175.   7.],[175.   7.],[175.   7.]
52,57,[174.96428571   7.04761905],[172.   7.],[175.  10.]
53,64,[175.   7.],[175.   7.],[175.   7.]
54,64,[175.   7.],[175.   7.],[175.   7.]
55,61,[175.   7.],[175.   7.],[175.   7.]
56,71,[174.98809524   7.02380952],[174.   7.],[175.   8.]
57,56,[175.   7.],[175.   7.],[175.   7.]
58,63,[174.98809524   7.01190476],[174.   7.],[175.   8.]
59,63,[175.   7.],[175.   7.],[175.   7.]
60,69,[175.   7.],[175.   7.],[175.   7.]
,,,,
gen,nevals,avg,min,max
0,84,[-748.66666667  787.69047619],[-1000.     6.],[ 174. 1000.]
1,63,[ -8.41666667 162.60714286],[-1000.     6.],[ 175. 1000.]
2,63,[132.19047619  43.78571429],[-1000.     6.],[ 175. 1000.]
3,59,[118.53571429  55.82142857],[-1000.     5.],[ 175. 1000.]
4,64,[132.79761905  43.82142857],[-1000.     5.],[ 175. 1000.]
5,68,[174.83333333   6.30952381],[171.   5.],[175.  13.]
6,61,[132.86904762  40.8452381 ],[-1000.     5.],[ 175. 1000.]
7,66,[174.85714286   5.53571429],[169.   5.],[175.  20.]
8,63,[146.9047619   28.98809524],[-1000.     5.],[ 175. 1000.]
9,57,[174.96428571   5.10714286],[173.   5.],[175.  11.]
10,59,[174.9047619    5.19047619],[173.   5.],[175.   8.]
11,61,[174.92857143   5.1547619 ],[172.   5.],[175.   8.]
12,61,[174.97619048   5.02380952],[173.   5.],[175.   7.]
13,64,[174.98809524   5.03571429],[174.   5.],[175.   7.]
14,67,[174.96428571   5.10714286],[173.   5.],[175.  10.]
15,66,[174.95238095   5.14285714],[173.   5.],[175.   9.]
16,67,[174.94047619   5.20238095],[173.   5.],[175.  13.]
17,65,[160.86904762  17.46428571],[-1000.     5.],[ 175. 1000.]
18,62,[174.91666667   5.19047619],[173.   5.],[175.  12.]
19,65,[175.           5.01190476],[175.   5.],[175.   6.]
20,61,[175.           5.01190476],[175.   5.],[175.   6.]
21,57,[174.96428571   5.11904762],[174.   5.],[175.  10.]
22,72,[175.           5.04761905],[175.   5.],[175.   8.]
23,69,[174.97619048   5.0952381 ],[173.   5.],[175.   8.]
24,61,[174.96428571   5.16666667],[173.   5.],[175.  15.]
25,63,[175.           5.01190476],[175.   5.],[175.   6.]
26,58,[174.94047619   5.3452381 ],[173.   5.],[175.  26.]
27,66,[161.          16.86904762],[-1000.     5.],[ 175. 1000.]
28,71,[174.98809524   5.02380952],[174.   5.],[175.   7.]
29,73,[161.         16.9047619],[-1000.     5.],[ 175. 1000.]
30,55,[175.   5.],[175.   5.],[175.   5.]
31,58,[174.98809524   5.02380952],[174.   5.],[175.   7.]
32,61,[175.   5.],[175.   5.],[175.   5.]
33,60,[174.98809524   5.02380952],[174.   5.],[175.   6.]
34,60,[175.   5.],[175.   5.],[175.   5.]
35,70,[174.96428571   5.14285714],[174.   5.],[175.   8.]
36,58,[174.95238095   5.20238095],[171.   5.],[175.  21.]
37,72,[175.   5.],[175.   5.],[175.   5.]
38,57,[175.   5.],[175.   5.],[175.   5.]
39,62,[175.   5.],[175.   5.],[175.   5.]
40,60,[175.   5.],[175.   5.],[175.   5.]
41,61,[174.97619048   5.03571429],[174.   5.],[175.   7.]
42,63,[175.   5.],[175.   5.],[175.   5.]
43,61,[175.   5.],[175.   5.],[175.   5.]
44,62,[174.98809524   5.02380952],[174.   5.],[175.   7.]
45,60,[174.96428571   5.02380952],[172.   5.],[175.   7.]
46,63,[174.98809524   5.02380952],[174.   5.],[175.   7.]
47,59,[174.92857143   5.10714286],[173.   5.],[175.  10.]
48,61,[175.   5.],[175.   5.],[175.   5.]
49,65,[175.   5.],[175.   5.],[175.   5.]
50,63,[175.   5.],[175.   5.],[175.   5.]
51,68,[174.98809524   5.01190476],[174.   5.],[175.   6.]
52,66,[175.   5.],[175.   5.],[175.   5.]
53,58,[175.   5.],[175.   5.],[175.   5.]
54,66,[174.98809524   5.03571429],[174.   5.],[175.   8.]
55,59,[175.   5.],[175.   5.],[175.   5.]
56,56,[174.92857143   5.1547619 ],[171.   5.],[175.  13.]
57,69,[175.           5.03571429],[175.   5.],[175.   7.]
58,61,[175.   5.],[175.   5.],[175.   5.]
59,56,[175.   5.],[175.   5.],[175.   5.]
60,66,[175.   5.],[175.   5.],[175.   5.]
,,,,
gen,nevals,avg,min,max
0,84,[-678.86904762  728.73809524],[-1000.     7.],[ 175. 1000.]
1,68,[-64.20238095 210.5       ],[-1000.     7.],[ 175. 1000.]
2,59,[146.55952381  33.80952381],[-1000.     7.],[ 175. 1000.]
3,68,[118.66666667  56.64285714],[-1000.     7.],[ 175. 1000.]
4,67,[ 48.70238095 114.89285714],[-1000.     7.],[ 175. 1000.]
5,65,[ 62.89285714 102.48809524],[-1000.     7.],[ 175. 1000.]
6,67,[ 63.01190476 102.0952381 ],[-1000.     7.],[ 175. 1000.]
7,67,[174.79761905   7.30952381],[171.   6.],[175.  19.]
8,63,[160.94047619  18.9047619 ],[-1000.     6.],[ 175. 1000.]
9,66,[132.78571429  42.97619048],[-1000.     6.],[ 175. 1000.]
10,68,[90.76190476 78.39285714],[-1000.     6.],[ 175. 1000.]
11,59,[104.21428571  68.04761905],[-1000.     6.],[ 175. 1000.]
12,64,[76.54761905 90.67857143],[-1000.     6.],[ 175. 1000.]
13,69,[90.78571429 78.63095238],[-1000.     6.],[ 175. 1000.]
14,62,[146.80952381  29.97619048],[-1000.     6.],[ 175. 1000.]
15,65,[146.97619048  29.95238095],[-1000.     6.],[ 175. 1000.]
16,63,[132.98809524  41.58333333],[-1000.     6.],[ 175. 1000.]
17,59,[132.96428571  41.9047619 ],[-1000.     6.],[ 175. 1000.]
18,58,[146.98809524  29.69047619],[-1000.     6.],[ 175. 1000.]
19,60,[160.97619048  17.89285714],[-1000.     6.],[ 175. 1000.]
20,63,[160.8452381  18.       ],[-1000.     6.],[ 175. 1000.]
21,54,[174.97619048   6.02380952],[174.   6.],[175.   8.]
22,67,[174.98809524   6.        ],[174.   6.],[175.   6.]
23,62,[175.           6.02380952],[175.   6.],[175.   8.]
24,67,[161.01190476  17.85714286],[-1000.     6.],[ 175. 1000.]
25,63,[160.96428571  17.88095238],[-1000.     6.],[ 175. 1000.]
26,66,[160.98809524  17.85714286],[-1000.     6.],[ 175. 1000.]
27,58,[174.94047619   6.13095238],[171.   6.],[175.  16.]
28,56,[175.           6.01190476],[175.   6.],[175.   7.]
29,62,[175.   6.],[175.   6.],[175.   6.]
30,65,[174.95238095   6.02380952],[171.   6.],[175.   8.]
31,58,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
32,61,[161.          17.83333333],[-1000.     6.],[ 175. 1000.]
33,67,[175.   6.],[175.   6.],[175.   6.]
34,72,[175.   6.],[175.   6.],[175.   6.]
35,62,[174.98809524   6.10714286],[174.   6.],[175.  15.]
36,73,[175.   6.],[175.   6.],[175.   6.]
37,62,[175.   6.],[175.   6.],[175.   6.]
38,72,[175.           6.01190476],[175.   6.],[175.   7.]
39,59,[174.94047619   6.05952381],[172.   6.],[175.   9.]
40,61,[175.   6.],[175.   6.],[175.   6.]
41,59,[175.   6.],[175.   6.],[175.   6.]
42,65,[175.   6.],[175.   6.],[175.   6.]
43,54,[175.   6.],[175.   6.],[175.   6.]
44,63,[174.98809524   6.01190476],[174.   6.],[175.   7.]
45,63,[175.   6.],[175.   6.],[175.   6.]
46,60,[175.   6.],[175.   6.],[175.   6.]
47,71,[175.   6.],[175.   6.],[175.   6.]
48,62,[175.   6.],[175.   6.],[175.   6.]
49,55,[174.96428571   6.14285714],[172.   6.],[175.  18.]
50,59,[174.98809524   6.01190476],[174.   6.],[175.   7.]
51,59,[160.98809524  17.8452381 ],[-1000.     6.],[ 175. 1000.]
52,63,[175.   6.],[175.   6.],[175.   6.]
53,71,[175.   6.],[175.   6.],[175.   6.]
54,64,[175.   6.],[175.   6.],[175.   6.]
55,58,[161.         17.8452381],[-1000.     6.],[ 175. 1000.]
56,63,[175.   6.],[175.   6.],[175.   6.]
57,56,[175.   6.],[175.   6.],[175.   6.]
58,63,[175.   6.],[175.   6.],[175.   6.]
59,64,[175.   6.],[175.   6.],[175.   6.]
60,61,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-636.96428571  693.38095238],[-1000.     7.],[ 175. 1000.]
1,62,[ 47.45238095 116.17857143],[-1000.     7.],[ 175. 1000.]
2,63,[132.55952381  44.30952381],[-1000.     7.],[ 175. 1000.]
3,66,[160.52380952  20.67857143],[-1000.     6.],[ 175. 1000.]
4,61,[174.78571429   7.73809524],[167.   7.],[175.  56.]
5,67,[160.96428571  18.82142857],[-1000.     6.],[ 175. 1000.]
6,62,[174.94047619   7.03571429],[173.   7.],[175.   9.]
7,54,[174.98809524   7.01190476],[174.   7.],[175.   8.]
8,62,[174.95238095   7.02380952],[174.   7.],[175.   9.]
9,65,[174.98809524   7.01190476],[174.   7.],[175.   8.]
10,67,[174.97619048   7.4047619 ],[174.   7.],[175.  39.]
11,59,[174.98809524   6.98809524],[174.   6.],[175.   7.]
12,69,[174.97619048   7.02380952],[173.   7.],[175.   9.]
13,61,[174.95238095   7.03571429],[173.   6.],[175.   9.]
14,59,[160.95238095  18.95238095],[-1000.     6.],[ 175. 1000.]
15,65,[160.98809524  18.82142857],[-1000.     5.],[ 175. 1000.]
16,67,[160.9047619  18.8452381],[-1000.     5.],[ 175. 1000.]
17,67,[160.96428571  18.08333333],[-1000.     5.],[ 175. 1000.]
18,65,[174.96428571   5.17857143],[174.   5.],[175.  10.]
19,69,[174.97619048   5.01190476],[174.   5.],[175.   6.]
20,55,[174.94047619   5.22619048],[172.   5.],[175.  19.]
21,65,[160.96428571  16.88095238],[-1000.     5.],[ 175. 1000.]
22,59,[160.97619048  16.88095238],[-1000.     5.],[ 175. 1000.]
23,66,[175.   5.],[175.   5.],[175.   5.]
24,73,[174.98809524   5.03571429],[174.   5.],[175.   6.]
25,61,[160.92857143  16.91666667],[-1000.     5.],[ 175. 1000.]
26,57,[175.           5.02380952],[175.   5.],[175.   6.]
27,60,[174.96428571   5.03571429],[173.   5.],[175.   7.]
28,53,[161.          16.86904762],[-1000.     5.],[ 175. 1000.]
29,53,[174.98809524   5.05952381],[174.   5.],[175.   7.]
30,51,[174.98809524   5.05952381],[174.   5.],[175.   9.]
31,70,[174.96428571   5.13095238],[174.   5.],[175.   9.]
32,54,[174.98809524   5.01190476],[174.   5.],[175.   6.]
33,62,[147.01190476  28.69047619],[-1000.     5.],[ 175. 1000.]
34,58,[174.95238095   5.11904762],[173.   5.],[175.  11.]
35,65,[174.98809524   5.02380952],[174.   5.],[175.   6.]
36,61,[175.   5.],[175.   5.],[175.   5.]
37,67,[174.97619048   5.04761905],[174.   5.],[175.   8.]
38,62,[174.98809524   5.        ],[174.   5.],[175.   5.]
39,68,[174.98809524   5.01190476],[174.   5.],[175.   6.]
40,57,[175.           5.01190476],[175.   5.],[175.   6.]
41,61,[175.   5.],[175.   5.],[175.   5.]
42,56,[174.97619048   5.14285714],[174.   5.],[175.  17.]
43,66,[175.   5.],[175.   5.],[175.   5.]
44,65,[175.           5.05952381],[175.   5.],[175.  10.]
45,65,[175.   5.],[175.   5.],[175.   5.]
46,64,[175.   5.],[175.   5.],[175.   5.]
47,65,[174.98809524   5.02380952],[174.   5.],[175.   6.]
48,65,[174.97619048   5.01190476],[174.   5.],[175.   6.]
49,70,[175.   5.],[175.   5.],[175.   5.]
50,67,[174.96428571   5.27380952],[173.   5.],[175.  27.]
51,67,[174.96428571   5.08333333],[173.   5.],[175.  11.]
52,68,[175.   5.],[175.   5.],[175.   5.]
53,63,[174.98809524   5.03571429],[174.   5.],[175.   7.]
54,63,[174.9047619    5.17857143],[168.   5.],[175.  17.]
55,61,[174.98809524   5.04761905],[174.   5.],[175.   8.]
56,63,[174.98809524   5.03571429],[174.   5.],[175.   6.]
57,56,[175.   5.],[175.   5.],[175.   5.]
58,61,[175.   5.],[175.   5.],[175.   5.]
59,55,[175.           5.01190476],[175.   5.],[175.   6.]
60,63,[175.           5.01190476],[175.   5.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-748.57142857  787.77380952],[-1000.     6.],[ 175. 1000.]
1,64,[-63.97619048 210.47619048],[-1000.     6.],[ 175. 1000.]
2,66,[104.58333333  68.33333333],[-1000.     6.],[ 175. 1000.]
3,64,[118.76190476  54.25      ],[-1000.     6.],[ 175. 1000.]
4,61,[77.03571429 88.98809524],[-1000.     6.],[ 175. 1000.]
5,67,[146.8452381   29.89285714],[-1000.     6.],[ 175. 1000.]
