gen,nevals,avg,min,max
21,41,25.175,12.0,1000.0
22,30,12.0,12.0,12.0
23,30,12.0,12.0,12.0
24,27,12.8,12.0,76.0
25,34,12.0,12.0,12.0
26,32,12.1125,12.0,21.0
27,36,12.0,12.0,12.0
28,28,12.0,12.0,12.0
29,33,12.0,12.0,12.0
30,25,12.05,12.0,16.0
31,31,12.0,12.0,12.0
32,32,12.0,12.0,12.0
33,31,12.125,12.0,22.0
34,34,12.0,12.0,12.0
35,29,12.0,12.0,12.0
36,36,12.0,12.0,12.0
37,30,12.1,12.0,20.0
38,31,12.1,12.0,17.0
39,23,12.0,12.0,12.0
40,33,12.0,12.0,12.0
41,31,12.0125,12.0,13.0
42,34,12.0,12.0,12.0
43,42,12.0,12.0,12.0
44,32,12.0,12.0,12.0
45,35,12.025,12.0,14.0
46,26,12.0,12.0,12.0
47,31,12.0,12.0,12.0
48,26,12.0,12.0,12.0
49,37,12.0,12.0,12.0
50,34,12.0,12.0,12.0
51,26,12.0,12.0,12.0
52,25,12.0,12.0,12.0
53,33,12.0,12.0,12.0
54,31,12.0,12.0,12.0
55,35,12.0,12.0,12.0
56,36,12.0,12.0,12.0
57,36,12.0,12.0,12.0
58,29,12.0,12.0,12.0
59,27,12.0,12.0,12.0
60,35,12.0,12.0,12.0
,,,,
gen,nevals,avg,min,max
0,80,741.0875,12.0,1000.0
1,43,112.15,12.0,1000.0
2,46,13.375,12.0,47.0
3,34,24.7625,12.0,1000.0
4,45,12.925,12.0,42.0
5,51,12.55,12.0,26.0
6,36,12.275,12.0,23.0
7,48,12.4,12.0,29.0
8,39,12.4375,12.0,31.0
9,46,12.325,12.0,29.0
10,38,12.4125,12.0,28.0
11,44,12.025,12.0,14.0
12,40,12.025,12.0,14.0
13,42,12.2375,12.0,23.0
14,42,12.075,12.0,14.0
15,38,12.025,12.0,14.0
16,39,12.125,12.0,19.0
17,39,12.025,12.0,14.0
18,38,12.3,12.0,31.0
19,42,12.0125,12.0,13.0
20,37,12.0,12.0,12.0
21,42,12.025,12.0,14.0
22,38,12.05,12.0,15.0
23,34,12.0125,12.0,13.0
24,46,12.0125,12.0,13.0
25,41,12.0,12.0,12.0
26,39,12.0125,12.0,13.0
27,45,12.0625,12.0,16.0
28,36,12.025,12.0,14.0
29,45,12.1,12.0,20.0
30,38,12.0625,12.0,17.0
31,41,12.0,12.0,12.0
32,45,12.025,12.0,14.0
33,46,12.025,12.0,14.0
34,42,12.05,12.0,16.0
35,45,12.0125,12.0,13.0
36,40,12.0875,12.0,17.0
37,34,12.025,12.0,14.0
38,46,12.0125,12.0,13.0
39,41,12.0,12.0,12.0
40,43,12.0,12.0,12.0
41,39,12.0,12.0,12.0
42,47,11.9875,11.0,12.0
43,46,12.1375,11.0,25.0
44,39,11.8,11.0,22.0
45,44,11.2625,10.0,24.0
46,26,10.9875,10.0,14.0
47,42,10.8,10.0,15.0
48,35,10.125,10.0,12.0
49,37,10.0375,10.0,12.0
50,47,10.025,10.0,12.0
51,37,10.175,10.0,19.0
52,37,10.025,10.0,12.0
53,51,10.2,10.0,21.0
54,36,10.0125,10.0,11.0
55,34,10.0625,10.0,12.0
56,42,10.25,10.0,27.0
57,41,10.05,10.0,12.0
58,33,10.0125,10.0,11.0
59,44,10.05,10.0,13.0
60,38,10.0125,10.0,11.0
,,,,
gen,nevals,avg,min,max
0,80,728.8375,12.0,1000.0
1,48,63.675,12.0,1000.0
2,48,12.9625,12.0,26.0
3,56,12.4,12.0,42.0
4,54,24.8,12.0,1000.0
5,49,12.3625,12.0,28.0
6,42,36.95,12.0,1000.0
7,46,12.375,12.0,24.0
8,54,12.15,12.0,23.0
9,48,12.2,12.0,27.0
10,51,24.65,12.0,1000.0
11,49,12.2375,12.0,26.0
12,50,12.2,12.0,23.0
13,57,12.1,12.0,20.0
14,46,12.1875,12.0,20.0
15,38,12.0,12.0,12.0
16,45,11.9875,11.0,12.0
17,49,11.925,11.0,12.0
18,56,11.7875,11.0,24.0
19,39,11.2125,11.0,25.0
20,43,11.0375,11.0,14.0
21,53,11.0,11.0,11.0
22,44,11.2375,11.0,25.0
23,59,11.15,11.0,21.0
24,53,11.1375,11.0,19.0
25,47,11.525,11.0,46.0
26,49,11.0,11.0,11.0
27,40,11.0,11.0,11.0
28,46,11.7125,11.0,65.0
29,43,11.0625,11.0,14.0
30,54,11.0625,11.0,14.0
31,47,11.025,11.0,12.0
32,49,11.2125,11.0,20.0
33,40,11.4,11.0,43.0
34,49,11.15,11.0,20.0
35,51,11.025,11.0,12.0
36,50,11.0125,11.0,12.0
37,49,11.0625,11.0,14.0
38,48,11.025,11.0,12.0
39,35,11.025,11.0,12.0
40,45,11.225,11.0,27.0
41,53,11.0,11.0,11.0
42,52,11.0875,11.0,15.0
43,43,11.025,11.0,13.0
44,50,11.0125,11.0,12.0
45,47,11.0125,11.0,12.0
46,44,11.075,11.0,17.0
47,58,11.0375,11.0,13.0
48,54,11.0,11.0,11.0
49,54,11.0375,11.0,14.0
50,44,11.1,11.0,19.0
51,45,11.0,11.0,11.0
52,52,11.05,11.0,14.0
53,49,11.0,11.0,11.0
54,50,11.0,11.0,11.0
55,44,11.025,11.0,13.0
56,46,11.0125,11.0,12.0
57,55,11.0125,11.0,12.0
58,59,11.0,11.0,11.0
59,44,11.0875,11.0,18.0
60,49,11.0,11.0,11.0
,,,,
gen,nevals,avg,min,max
0,80,679.5625,10.0,1000.0
1,58,87.2625,10.0,1000.0
2,63,12.5625,10.0,27.0
3,63,23.575,10.0,1000.0
4,56,22.6125,10.0,1000.0
5,61,10.75,10.0,48.0
6,59,10.2,10.0,14.0
7,59,10.175,10.0,24.0
8,55,10.275,10.0,24.0
9,51,10.6,10.0,54.0
10,59,10.1,10.0,14.0
11,57,10.1,10.0,14.0
12,52,10.05,10.0,14.0
13,52,10.05,10.0,14.0
14,52,10.05,10.0,14.0
15,54,10.05,10.0,14.0
16,54,10.325,10.0,32.0
17,56,10.0,10.0,10.0
18,57,10.0,10.0,10.0
19,56,10.05,10.0,14.0
20,50,10.0,10.0,10.0
21,60,10.0,10.0,10.0
22,58,22.375,10.0,1000.0
23,55,10.0,10.0,10.0
24,51,10.0,10.0,10.0
25,50,10.05,10.0,14.0
26,54,10.2,10.0,14.0
27,61,10.0,10.0,10.0
28,56,10.05,10.0,14.0
29,54,10.05,10.0,14.0
30,58,10.05,10.0,14.0
31,54,10.0,10.0,10.0
32,57,10.0,10.0,10.0
33,55,22.375,10.0,1000.0
34,55,10.05,10.0,14.0
35,50,22.5,10.0,1000.0
36,52,10.0,10.0,10.0
37,54,10.0,10.0,10.0
38,60,10.0,10.0,10.0
39,59,10.175,10.0,24.0
40,60,10.05,10.0,14.0
41,54,10.0,10.0,10.0
42,62,10.0,10.0,10.0
43,53,10.0,10.0,10.0
44,60,10.0,10.0,10.0
45,50,10.0,10.0,10.0
46,66,10.05,10.0,14.0
47,53,10.0,10.0,10.0
48,59,10.05,10.0,14.0
49,51,10.0,10.0,10.0
50,55,10.0,10.0,10.0
51,53,10.05,10.0,14.0
52,53,10.0,10.0,10.0
53,59,10.0,10.0,10.0
54,50,10.0875,10.0,14.0
55,52,10.05,10.0,14.0
56,64,10.0,10.0,10.0
57,60,10.0,10.0,10.0
58,53,10.0,10.0,10.0
59,62,10.0,10.0,10.0
60,57,10.0,10.0,10.0
,,,,
gen,nevals,avg,min,max
0,80,728.7375,12.0,1000.0
1,64,100.1875,12.0,1000.0
2,61,25.1875,10.0,1000.0
3,62,49.4375,10.0,1000.0
4,68,23.5875,10.0,1000.0
