gen,nevals,avg,min,max
10,74,12.066666666666666,11.0,14.0
11,70,22.977777777777778,11.0,1000.0
12,81,22.72222222222222,11.0,1000.0
13,64,11.28888888888889,11.0,14.0
14,79,33.32222222222222,11.0,1000.0
15,67,22.22222222222222,11.0,1000.0
16,79,33.266666666666666,11.0,1000.0
17,69,11.255555555555556,11.0,14.0
18,82,33.21111111111111,11.0,1000.0
19,78,11.122222222222222,11.0,13.0
20,82,22.433333333333334,11.0,1000.0
21,76,11.266666666666667,11.0,16.0
22,76,22.122222222222224,11.0,1000.0
23,73,22.377777777777776,11.0,1000.0
24,63,33.21111111111111,11.0,1000.0
25,84,44.166666666666664,11.0,1000.0
26,78,11.188888888888888,11.0,14.0
27,82,33.2,11.0,1000.0
28,69,11.1,11.0,13.0
29,70,22.122222222222224,11.0,1000.0
30,70,33.15555555555556,11.0,1000.0
31,75,11.2,11.0,14.0
32,72,11.2,11.0,17.0
33,69,11.244444444444444,11.0,25.0
34,70,11.033333333333333,10.0,13.0
35,75,11.033333333333333,10.0,14.0
36,79,10.655555555555555,10.0,13.0
37,72,21.055555555555557,10.0,1000.0
38,68,21.133333333333333,10.0,1000.0
39,78,10.11111111111111,10.0,19.0
40,78,10.088888888888889,10.0,13.0
41,78,10.066666666666666,10.0,13.0
42,82,10.033333333333333,10.0,11.0
43,79,10.033333333333333,10.0,11.0
44,66,10.122222222222222,10.0,13.0
45,72,10.033333333333333,10.0,11.0
46,78,21.177777777777777,10.0,1000.0
47,76,10.033333333333333,10.0,12.0
48,66,10.044444444444444,10.0,11.0
49,84,21.11111111111111,10.0,1000.0
50,75,10.088888888888889,10.0,13.0
51,78,10.055555555555555,10.0,13.0
52,69,10.088888888888889,10.0,13.0
53,82,10.066666666666666,10.0,13.0
54,67,10.0,10.0,10.0
55,77,10.133333333333333,10.0,13.0
56,74,21.1,10.0,1000.0
57,79,10.144444444444444,10.0,14.0
58,73,10.044444444444444,10.0,11.0
59,72,32.044444444444444,10.0,1000.0
60,70,10.066666666666666,10.0,13.0
,,,,
gen,nevals,avg,min,max
0,90,660.2666666666667,12.0,1000.0
1,68,79.31111111111112,12.0,1000.0
2,80,34.65555555555556,11.0,1000.0
3,61,34.2,11.0,1000.0
4,68,34.1,11.0,1000.0
5,77,55.422222222222224,11.0,1000.0
6,80,44.666666666666664,11.0,1000.0
7,71,110.22222222222223,10.0,1000.0
8,76,55.22222222222222,10.0,1000.0
9,68,54.87777777777778,10.0,1000.0
10,72,54.888888888888886,10.0,1000.0
11,72,21.511111111111113,10.0,1000.0
12,66,21.166666666666668,10.0,1000.0
13,74,43.51111111111111,10.0,1000.0
14,75,32.32222222222222,10.0,1000.0
15,72,43.611111111111114,10.0,1000.0
16,72,43.13333333333333,10.0,1000.0
17,81,32.32222222222222,10.0,1000.0
18,74,54.355555555555554,10.0,1000.0
19,78,54.41111111111111,10.0,1000.0
20,77,43.333333333333336,10.0,1000.0
21,71,32.06666666666667,10.0,1000.0
22,72,54.166666666666664,10.0,1000.0
23,82,32.21111111111111,10.0,1000.0
24,66,21.177777777777777,10.0,1000.0
25,77,21.166666666666668,10.0,1000.0
26,73,32.46666666666667,9.0,1000.0
27,79,32.03333333333333,9.0,1000.0
28,72,9.955555555555556,9.0,16.0
29,73,9.911111111111111,9.0,34.0
30,71,53.477777777777774,9.0,1000.0
31,74,42.544444444444444,9.0,1000.0
32,70,64.61111111111111,9.0,1000.0
33,67,97.47777777777777,9.0,1000.0
34,64,53.977777777777774,9.0,1000.0
35,69,42.65555555555556,9.0,1000.0
36,86,53.46666666666667,9.0,1000.0
37,80,42.53333333333333,9.0,1000.0
38,75,42.24444444444445,9.0,1000.0
39,74,42.34444444444444,9.0,1000.0
40,76,31.533333333333335,9.0,1000.0
41,73,20.133333333333333,9.0,1000.0
42,75,31.255555555555556,9.0,1000.0
43,76,31.122222222222224,9.0,1000.0
44,74,20.133333333333333,9.0,1000.0
45,67,31.38888888888889,9.0,1000.0
46,73,31.07777777777778,9.0,1000.0
47,76,9.055555555555555,9.0,11.0
48,78,20.1,9.0,1000.0
49,73,20.044444444444444,9.0,1000.0
50,70,31.11111111111111,9.0,1000.0
51,70,20.155555555555555,9.0,1000.0
52,75,9.011111111111111,9.0,10.0
53,74,9.011111111111111,9.0,10.0
54,67,31.166666666666668,9.0,1000.0
55,73,9.022222222222222,9.0,10.0
56,69,9.077777777777778,9.0,12.0
57,72,31.033333333333335,9.0,1000.0
58,64,20.055555555555557,9.0,1000.0
59,65,9.077777777777778,9.0,11.0
60,79,9.133333333333333,9.0,13.0
,,,,
