rand,Avg_max_fit,Gen,Dataset,CosDist,Hof
0,108.99,53,"[6, 6, 6, 6]",0.7226499018873854,"concatenate(concatenate(mul(add(add(sub(sub([8], [10]), sub([2], [4])), concatenate(subOneAll([5]), add([13], [10]))), if_then_else(repeat(if_then_else([9], [12], [13], [11])), subOneAll(sub([11], [6])), addOneAll(add([5], [1])), add(concatenate([6], [1]), repeat([10])))), subOneAll(mul(div(mul([9], [10]), mul([5], [11])), repeat(repeat([3]))))), div(addOneAll(mul(sub(div([3], [2]), addOneAll([8])), repeat(subOneAll([11])))), add(mul(div(subOneAll([12]), div([1], [1])), addOneAll(mul([10], [1]))), repeat(addOneAll(subOneAll([10])))))), sub(concatenate(addOneAll(subOneAll(concatenate(subOneAll([7]), subOneAll([6])))), div(if_then_else(addOneAll(repeat([12])), div(add([1], [5]), subOneAll([3])), repeat(addOneAll([7])), div(add([13], [3]), if_then_else([5], [3], [7], [5]))), addOneAll(add(subOneAll([2]), subOneAll([11]))))), subOneAll(if_then_else(subOneAll(div(if_then_else([4], [5], [1], [9]), mul([6], [12]))), if_then_else(div(addOneAll([6]), div([13], [7])), subOneAll(if_then_else([7], [6], [6], [11])), concatenate(concatenate([5], [4]), if_then_else([12], [2], [5], [2])), subOneAll(repeat([3]))), if_then_else(repeat(if_then_else([2], [5], [4], [3])), sub(addOneAll([6]), if_then_else([1], [6], [9], [1])), mul(subOneAll([8]), sub([10], [4])), concatenate(div([5], [1]), add([10], [6]))), if_then_else(addOneAll(subOneAll([1])), if_then_else(add([10], [7]), div([8], [11]), repeat([5]), mul([7], [1])), div(div([7], [13]), sub([13], [2])), addOneAll(sub([6], [13])))))))","[11, 2, 6, 5, 13, 13, 13]"
1270,108.99,29,"[6, 6, 6, 6]",0.75,"add(if_then_else(add(repeat(mul(if_then_else(subOneAll([3]), concatenate([9], [13]), sub([9], [7]), div([11], [8])), sub(if_then_else([6], [6], [12], [10]), if_then_else([7], [3], [3], [13])))), concatenate(mul(concatenate(concatenate([8], [10]), sub([1], [10])), div(sub([6], [4]), concatenate([5], [5]))), addOneAll(concatenate(sub([9], [12]), concatenate([10], [10]))))), concatenate(add(add(repeat(repeat([6])), repeat(mul([11], [2]))), addOneAll(add(sub([7], [8]), mul([10], [2])))), repeat(if_then_else(sub(addOneAll([13]), if_then_else([7], [11], [9], [7])), subOneAll(subOneAll([12])), sub(sub([11], [5]), mul([2], [7])), repeat(repeat([13]))))), repeat(subOneAll(if_then_else(sub(add([3], [5]), addOneAll([10])), if_then_else(mul([4], [12]), div([12], [9]), add([9], [1]), concatenate([5], [12])), add(div([1], [7]), add([8], [11])), div(subOneAll([13]), mul([13], [6]))))), mul(addOneAll(addOneAll(subOneAll(div([7], [7])))), repeat(subOneAll(sub(mul([4], [11]), repeat([1])))))), sub(div(addOneAll(sub(add(addOneAll([7]), concatenate([1], [11])), subOneAll(div([4], [9])))), addOneAll(concatenate(concatenate(mul([11], [5]), repeat([6])), concatenate(add([12], [8]), sub([4], [8]))))), div(addOneAll(mul(concatenate(subOneAll([13]), repeat([10])), concatenate(if_then_else([3], [7], [9], [6]), repeat([8])))), mul(subOneAll(sub(repeat([5]), if_then_else([4], [1], [2], [2]))), mul(concatenate(subOneAll([5]), addOneAll([10])), div(if_then_else([12], [11], [7], [10]), add([4], [8])))))))","[2, 6, 2, 2, 11, 12, 11, 4]"
2342,109.0,50,"[6, 6, 6, 6]",1.0,"div(div(addOneAll(concatenate(subOneAll(concatenate(addOneAll([10]), div([1], [2]))), concatenate(sub(subOneAll([8]), if_then_else([10], [3], [11], [11])), concatenate(concatenate([1], [11]), repeat([13]))))), concatenate(mul(sub(repeat(div([9], [6])), mul(if_then_else([6], [10], [11], [5]), if_then_else([10], [10], [4], [9]))), repeat(div(if_then_else([6], [4], [9], [8]), addOneAll([13])))), div(if_then_else(addOneAll(if_then_else([12], [12], [1], [9])), div(mul([2], [8]), div([8], [11])), concatenate(mul([9], [1]), add([10], [3])), div(concatenate([11], [11]), mul([11], [3]))), add(add(if_then_else([3], [13], [10], [10]), if_then_else([2], [8], [3], [1])), addOneAll(addOneAll([5])))))), addOneAll(addOneAll(div(repeat(div(repeat([13]), if_then_else([13], [13], [1], [4]))), if_then_else(mul(add([8], [11]), if_then_else([7], [4], [2], [3])), concatenate(div([11], [1]), addOneAll([6])), sub(add([1], [11]), add([12], [12])), mul(mul([4], [4]), mul([9], [4])))))))","[11, 1, 12, 2, 12, 1, 1]"
3802,109.0,67,"[6, 6, 6, 6]",0.5,"repeat(div(div(if_then_else(add(add(add([10], [10]), subOneAll([4])), addOneAll(div([11], [1]))), mul(addOneAll(repeat([11])), if_then_else(repeat([8]), concatenate([6], [7]), subOneAll([7]), subOneAll([9]))), add(if_then_else(addOneAll([3]), mul([13], [9]), mul([1], [4]), div([13], [12])), add(mul([13], [8]), concatenate([8], [12]))), concatenate(addOneAll(div([10], [7])), mul(if_then_else([6], [4], [12], [9]), repeat([11])))), mul(if_then_else(addOneAll(div([13], [12])), repeat(subOneAll([11])), add(concatenate([2], [3]), mul([12], [8])), div(mul([13], [12]), add([9], [10]))), add(subOneAll(add([12], [4])), if_then_else(subOneAll([9]), if_then_else([1], [1], [11], [6]), [5], concatenate([6], [11]))))), add(mul(add(mul(subOneAll([4]), concatenate([9], [7])), addOneAll(subOneAll([4]))), if_then_else(if_then_else(add([7], [2]), mul([2], [11]), div([12], [10]), add([1], [1])), add(addOneAll([13]), add([6], [1])), addOneAll(repeat([9])), div(sub([2], [1]), div([9], [7])))), add(if_then_else(mul(repeat([3]), subOneAll([1])), mul(if_then_else([2], [12], [6], [10]), sub([6], [12])), subOneAll(repeat([5])), div(sub([1], [7]), add([10], [3]))), addOneAll(mul(if_then_else([9], [1], [10], [5]), mul([4], [13])))))))","[13, 3, 6, 1, 13, 3, 6, 1]"
4879,108.99,42,"[6, 6, 6, 6]",1.0,"repeat(addOneAll(concatenate(addOneAll(subOneAll(add(repeat([9]), add([5], [12])))), concatenate(div(addOneAll(repeat([10])), addOneAll(if_then_else([5], [8], [8], [3]))), add(sub(mul([2], [4]), add([10], [5])), if_then_else(concatenate([2], [12]), if_then_else([2], [10], [4], [2]), repeat([12]), add([1], [2])))))))","[10, 3, 12, 3, 11, 10, 3, 12, 3, 11]"
