rand,Avg_max_fit,Gen,Dataset,CosDist,Hof
62116,5.0,49,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.05612019255146117,"sub(if_then_else(div(addOneAll(div(addOneAll([7]), repeat([1]))), sub(div(add([5], [9]), subOneAll([2])), add(div([3], [13]), mul([11], [12])))), concatenate(if_then_else(if_then_else(mul([2], [1]), if_then_else([6], [1], [7], [10]), addOneAll([7]), add([1], [6])), concatenate(add([8], [5]), mul([7], [2])), add(addOneAll([9]), concatenate([5], [11])), subOneAll(mul([9], [5]))), add(sub(sub([12], [10]), if_then_else([10], [11], [6], [6])), repeat(repeat([8])))), add(concatenate(repeat(concatenate([10], [6])), addOneAll(sub([3], [6]))), addOneAll(div(div([12], [5]), concatenate([13], [11])))), concatenate(mul(sub(concatenate([6], [3]), div([5], [3])), subOneAll(repeat([5]))), add(addOneAll(add([13], [12])), addOneAll(if_then_else([1], [12], [8], [6]))))), add(repeat(subOneAll(concatenate(mul([11], [6]), addOneAll([2])))), repeat(mul(subOneAll(if_then_else(repeat(concatenate(div([11], [6]), concatenate([5], [6]))), sub(add(concatenate([6], [8]), if_then_else([2], [13], [9], [3])), add(if_then_else([10], [13], [4], [3]), addOneAll([9]))), addOneAll(add(subOneAll([12]), div([5], [10]))), if_then_else(subOneAll(repeat([3])), repeat(repeat([11])), repeat(div([1], [6])), repeat(subOneAll([1]))))), if_then_else(if_then_else([11], [11], [11], [7]), repeat([11]), repeat([8]), mul([4], [9]))))))","[1, 10, 6, 10, 6, 2]"
62227,5.011111111111111,52,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.05612019255146117,"div(mul(add(repeat(if_then_else(sub([9], [4]), addOneAll([13]), repeat([3]), if_then_else([10], [10], [8], [3]))), sub(addOneAll(mul([12], [12])), subOneAll(div([13], [1])))), addOneAll(div(concatenate(repeat([1]), div([8], [7])), addOneAll(div([3], [6]))))), div(subOneAll(div(subOneAll(subOneAll([7])), subOneAll(subOneAll([12])))), concatenate(subOneAll(if_then_else(subOneAll([6]), mul([11], [13]), sub([12], [8]), addOneAll([12]))), mul(add(concatenate([10], [11]), concatenate([8], [13])), if_then_else([2], addOneAll([13]), addOneAll([4]), sub([11], [5]))))))","[6, 10, 3, 6, 10, 2]"
62299,6.0,36,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.15837458846982677,"addOneAll(subOneAll(if_then_else(add(repeat(concatenate([10], [5])), sub([11], concatenate(sub([8], [1]), subOneAll([2])))), sub([11], concatenate(sub([8], [1]), subOneAll([2]))), addOneAll(div([6], [9])), sub(concatenate([4], [5]), subOneAll(subOneAll([2]))))))","[10, 5, 10, 10, 4, 6]"
62404,6.0,34,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.1383595631446709,"subOneAll(repeat(if_then_else(div([4], concatenate([3], [11])), add(repeat([3]), repeat([8])), if_then_else(add([12], [11]), subOneAll([9]), sub(concatenate([3], [11]), [5]), div([12], [2])), sub(concatenate([6], [7]), sub([5], [11])))))","[1, 10, 6, 1, 10, 6]"
62482,5.0,43,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.04869701169101193,"concatenate(subOneAll(sub(if_then_else(repeat([7]), repeat(repeat(subOneAll(sub(sub(if_then_else(repeat([7]), repeat([6]), [6], if_then_else([12], [10], [12], [5])), mul(concatenate([12], concatenate([12], repeat([7]))), [10])), [13])))), addOneAll([3]), if_then_else([11], [10], [10], [5])), mul(concatenate([12], [6]), subOneAll([5])))), subOneAll([11]))","[6, 6, 10, 6, 10]"
