gen,nevals,avg,std,min,max
0,60,[13.93333333],[0.24944383],[13.],[14.]
1,90,[13.81666667],[0.38693956],[13.],[14.]
2,90,[13.58333333],[0.52572701],[12.],[14.]
3,89,[13.28333333],[0.4861984],[12.],[14.]
4,95,[12.96666667],[0.17950549],[12.],[13.]
5,87,[12.93333333],[0.24944383],[12.],[13.]
6,89,[12.78333333],[0.41197357],[12.],[13.]
7,92,[12.6],[0.48989795],[12.],[13.]
8,85,[12.18333333],[0.38693956],[12.],[13.]
9,87,[12.],[0.],[12.],[12.]
10,89,[12.],[0.],[12.],[12.]
11,90,[12.],[0.],[12.],[12.]
12,87,[12.],[0.],[12.],[12.]
13,92,[12.],[0.],[12.],[12.]
14,91,[12.],[0.],[12.],[12.]
15,90,[12.],[0.],[12.],[12.]
16,93,[12.],[0.],[12.],[12.]
17,89,[11.98333333],[0.1280191],[11.],[12.]
18,91,[11.96666667],[0.17950549],[11.],[12.]
19,87,[11.95],[0.21794495],[11.],[12.]
20,95,[11.91666667],[0.2763854],[11.],[12.]
21,95,[11.88333333],[0.32102267],[11.],[12.]
22,89,[11.78333333],[0.41197357],[11.],[12.]
23,91,[11.55],[0.49749372],[11.],[12.]
24,86,[11.08333333],[0.2763854],[11.],[12.]
25,89,[11.],[0.],[11.],[11.]
26,88,[11.],[0.],[11.],[11.]
27,90,[11.],[0.],[11.],[11.]
28,89,[11.],[0.],[11.],[11.]
29,95,[11.],[0.],[11.],[11.]
30,89,[10.98333333],[0.1280191],[10.],[11.]
31,90,[10.98333333],[0.1280191],[10.],[11.]
32,89,[10.96666667],[0.17950549],[10.],[11.]
33,92,[10.95],[0.21794495],[10.],[11.]
34,92,[10.93333333],[0.24944383],[10.],[11.]
35,87,[10.91666667],[0.2763854],[10.],[11.]
36,92,[10.88333333],[0.32102267],[10.],[11.]
37,92,[10.83333333],[0.372678],[10.],[11.]
38,91,[10.81666667],[0.38693956],[10.],[11.]
39,84,[10.66666667],[0.47140452],[10.],[11.]
40,92,[10.51666667],[0.49972215],[10.],[11.]
41,92,[10.25],[0.4330127],[10.],[11.]
42,87,[10.],[0.],[10.],[10.]
43,92,[10.],[0.],[10.],[10.]
44,92,[10.],[0.],[10.],[10.]
45,95,[10.],[0.],[10.],[10.]
46,88,[10.],[0.],[10.],[10.]
47,87,[10.],[0.],[10.],[10.]
48,89,[10.],[0.],[10.],[10.]
