rand,Avg_max_fit,Gen,Dataset,CosDist,Hof
8718,56.094,55,"[6, 6, 6, 6]",0.33333333333333337,"if_then_else(div(if_then_else(repeat([10]), addOneAll([6]), div([8], [6]), addOneAll([2])), repeat(addOneAll([3]))), repeat(sub(div([4], [2]), addOneAll([12]))), repeat(mul(div([5], [1]), div([8], [4]))), add(concatenate(concatenate([7], [5]), div([12], [8])), if_then_else(if_then_else(addOneAll(mul([1], [3])), [11], [9], [11]), repeat([4]), concatenate([12], [5]), div([7], [13]))))","[10, 10, 1, 6, 6]"
9292,56.2,54,"[6, 6, 6, 6]",0.33333333333333337,"concatenate(concatenate(repeat(add(mul([1], concatenate(add([4], [9]), repeat([10]))), div([13], [6]))), div([2], [9])), div(repeat([10]), sub([11], [13])))","[6, 6, 1, 10, 1]"
9913,56.033,55,"[6, 6, 6, 6]",0.2440710539815456,"concatenate(addOneAll(subOneAll(sub(add(add([6], [5]), repeat([2])), concatenate(add([8], [4]), sub([2], [6]))))), mul(repeat(addOneAll(if_then_else([5], [2], mul([13], [9]), sub([12], [10])))), addOneAll(sub(div(mul([7], [13]), add([9], [3])), subOneAll(addOneAll([3]))))))","[3, 6, 4, 6, 1]"
10482,56.561,36,"[6, 6, 6, 6]",0.6220355269907728,"add(concatenate(addOneAll(div(add(div([4], [13]), add([13], [11])), if_then_else(sub([4], [11]), subOneAll([3]), div([4], [4]), if_then_else([8], [3], [10], [12])))), add(repeat(div(repeat([4]), subOneAll([2]))), div(subOneAll(addOneAll([2])), sub(sub([2], [2]), addOneAll([7]))))), mul(subOneAll(div(if_then_else(mul([11], [1]), if_then_else([11], [11], [11], [1]), add([1], [5]), addOneAll([13])), div(repeat([10]), add([7], [2])))), addOneAll(subOneAll(div(repeat([1]), sub([13], [5]))))))","[2, 4, 5, 4, 6]"
11079,56.017,60,"[6, 6, 6, 6]",0.33333333333333337,"concatenate(sub(div(concatenate(sub(div([13], [10]), [10]), if_then_else([12], [8], [13], [10])), add(subOneAll([8]), if_then_else([6], [4], [11], [12]))), mul(if_then_else([6], subOneAll([10]), sub([6], [1]), mul([1], [3])), div(if_then_else([9], [8], [4], [2]), div([8], [13])))), repeat(subOneAll(addOneAll(sub([8], [11])))))","[6, 12, 6, 11, 11]"
