gen,nevals,avg,std,min,max
0,50,[0.05337822],[0.00127765],[0.04919337],[0.05498604]
1,65,[0.05442728],[0.0004118],[0.05394261],[0.05624847]
2,59,[0.05493467],[0.00070239],[0.054532],[0.05745062]
3,61,[0.05522826],[0.00088628],[0.05470888],[0.05752109]
4,58,[0.05592089],[0.00106621],[0.05483234],[0.05752684]
5,62,[0.05718349],[0.00043054],[0.05635882],[0.05756407]
6,62,[0.05747764],[4.7969747e-05],[0.0573729],[0.05756407]
7,59,[0.05752432],[2.05081166e-05],[0.0574787],[0.05757097]
8,58,[0.05754817],[4.23812062e-05],[0.05752684],[0.05781351]
9,61,[0.0580031],[0.00305193],[0.05752798],[0.07936508]
10,58,[0.05800774],[0.00305125],[0.05756407],[0.07936508]
11,57,[0.05833502],[0.00374208],[0.05756901],[0.07936508]
12,61,[0.05922852],[0.00556022],[0.05757097],[0.07940966]
13,59,[0.06014145],[0.00679226],[0.05757097],[0.07940966]
14,58,[0.06201727],[0.00844027],[0.05757097],[0.07950344]
15,61,[0.06690148],[0.01045929],[0.05782038],[0.07955976]
16,61,[0.0792009],[0.00116154],[0.07351604],[0.07955976]
17,56,[0.07948649],[4.81133824e-05],[0.07940966],[0.0795601]
18,60,[0.07951927],[3.43840988e-05],[0.07946605],[0.0795601]
19,58,[0.07956036],[1.74005319e-06],[0.07955976],[0.07956617]
20,63,[0.07956434],[2.17362309e-05],[0.07955976],[0.0797155]
21,57,[0.0795693],[2.99761149e-05],[0.0795601],[0.0797155]
22,59,[0.07958124],[4.51902601e-05],[0.07956617],[0.07972191]
23,59,[0.07960564],[6.6600173e-05],[0.07956617],[0.07972191]
24,53,[0.07965769],[7.47657476e-05],[0.07956617],[0.07972191]
25,61,[0.07972101],[2.22182862e-06],[0.0797155],[0.07972191]
26,63,[0.07972191],[0.],[0.07972191],[0.07972191]
27,60,[0.07972191],[0.],[0.07972191],[0.07972191]
28,56,[0.07972191],[0.],[0.07972191],[0.07972191]
29,49,[0.07972191],[0.],[0.07972191],[0.07972191]
30,57,[0.07972191],[0.],[0.07972191],[0.07972191]
31,60,[0.07972191],[0.],[0.07972191],[0.07972191]
32,63,[0.07972191],[0.],[0.07972191],[0.07972191]
33,58,[0.0797227],[5.53992182e-06],[0.07972191],[0.07976148]
34,61,[0.07972507],[1.0735308e-05],[0.07972191],[0.07976148]
35,59,[0.07972982],[1.58283481e-05],[0.07972191],[0.07976148]
36,60,[0.07974011],[1.972202e-05],[0.07972191],[0.07976148]
37,62,[0.07976148],[1.38777878e-17],[0.07976148],[0.07976148]
38,59,[0.07976148],[1.38777878e-17],[0.07976148],[0.07976148]
39,63,[0.07977245],[5.47084587e-05],[0.07976148],[0.0800865]
40,64,[0.0797879],[8.08049561e-05],[0.07976148],[0.0800865]
41,60,[0.07983872],[0.00012085],[0.07976148],[0.0800865]
42,62,[0.07995132],[0.0001197],[0.07976148],[0.0800865]
43,57,[0.08004394],[5.00181859e-05],[0.07998516],[0.0800865]
44,55,[0.08008657],[5.16369489e-07],[0.0800865],[0.08009019]
45,63,[0.08008679],[1.00062522e-06],[0.0800865],[0.08009019]
46,55,[0.08008746],[1.61783815e-06],[0.0800865],[0.08009019]
47,61,[0.08008842],[1.84270081e-06],[0.0800865],[0.08009019]
48,62,[0.08009019],[1.38777878e-17],[0.08009019],[0.08009019]
49,51,[0.08009019],[1.38777878e-17],[0.08009019],[0.08009019]
50,59,[0.08009019],[1.38777878e-17],[0.08009019],[0.08009019]
51,61,[0.08009019],[1.38777878e-17],[0.08009019],[0.08009019]
52,63,[0.08009019],[1.38777878e-17],[0.08009019],[0.08009019]
53,59,[0.08009019],[1.38777878e-17],[0.08009019],[0.08009019]
54,62,[0.08009019],[1.38777878e-17],[0.08009019],[0.08009019]
55,62,[0.08009019],[1.38777878e-17],[0.08009019],[0.08009019]
56,61,[0.08009019],[1.38777878e-17],[0.08009019],[0.08009019]
57,60,[0.08009019],[1.38777878e-17],[0.08009019],[0.08009019]
58,59,[0.08009024],[3.36116031e-07],[0.08009019],[0.08009259]
59,62,[0.08009038],[6.51328524e-07],[0.08009019],[0.08009259]
60,59,[0.08009072],[9.94534452e-07],[0.08009019],[0.08009259]
61,48,[0.08009105],[1.15239782e-06],[0.08009019],[0.08009259]
62,64,[0.0800922],[8.80158374e-07],[0.08009019],[0.08009259]
