gen,nevals,avg,min,max
0,84,-658.2380952380952,-1000.0,106.0
1,63,-27.0,-1000.0,106.0
2,64,39.86904761904762,-1000.0,106.0
3,63,52.976190476190474,-1000.0,106.0
4,66,92.66666666666667,-1000.0,106.0
5,64,105.92857142857143,102.0,106.0
6,69,92.73809523809524,-1000.0,106.0
7,61,105.92857142857143,103.0,106.0
8,65,105.92857142857143,102.0,106.0
9,57,92.78571428571429,-1000.0,106.0
10,60,92.78571428571429,-1000.0,106.0
11,56,105.95238095238095,103.0,106.0
12,64,105.92857142857143,104.0,106.0
13,60,105.97619047619048,104.0,106.0
14,62,105.94047619047619,101.0,106.0
15,68,105.98809523809524,105.0,106.0
16,68,105.91666666666667,99.0,106.0
17,66,106.0,106.0,106.0
18,55,105.92857142857143,100.0,106.0
19,71,92.82142857142857,-1000.0,106.0
20,62,92.79761904761905,-1000.0,106.0
21,64,106.0,106.0,106.0
22,57,106.0,106.0,106.0
23,66,106.0,106.0,106.0
24,70,106.0,106.0,106.0
25,59,105.97619047619048,104.0,106.0
26,64,92.83333333333333,-1000.0,106.0
27,66,105.97619047619048,104.0,106.0
28,68,105.92857142857143,102.0,106.0
29,59,106.0,106.0,106.0
30,66,105.96428571428571,104.0,106.0
31,69,92.82142857142857,-1000.0,106.0
32,58,92.83333333333333,-1000.0,106.0
33,62,105.97619047619048,104.0,106.0
34,64,92.83333333333333,-1000.0,106.0
35,65,106.0,106.0,106.0
36,65,106.0,106.0,106.0
37,68,106.0,106.0,106.0
38,66,105.98809523809524,105.0,106.0
39,63,92.80952380952381,-1000.0,106.0
40,60,106.0,106.0,106.0
41,64,105.98809523809524,105.0,106.0
42,66,106.0,106.0,106.0
43,65,105.98809523809524,105.0,106.0
44,70,105.95238095238095,102.0,106.0
45,64,106.0,106.0,106.0
46,61,106.0,106.0,106.0
47,62,106.0,106.0,106.0
48,55,106.0,106.0,106.0
49,63,106.0,106.0,106.0
50,64,105.96428571428571,103.0,106.0
51,67,92.83333333333333,-1000.0,106.0
52,58,106.0,106.0,106.0
53,63,105.97619047619048,104.0,106.0
54,68,106.0,106.0,106.0
55,64,106.0,106.0,106.0
56,61,106.0,106.0,106.0
57,58,106.0,106.0,106.0
58,61,105.98809523809524,105.0,106.0
59,59,105.96428571428571,103.0,106.0
60,68,106.0,106.0,106.0
,,,,
gen,nevals,avg,min,max
0,84,-671.297619047619,-1000.0,106.0
1,63,-79.51190476190476,-1000.0,106.0
2,63,13.226190476190476,-1000.0,106.0
3,67,53.035714285714285,-1000.0,106.0
4,60,105.83333333333333,102.0,106.0
5,56,105.72619047619048,97.0,106.0
6,63,66.35714285714286,-1000.0,106.0
7,61,92.80952380952381,-1000.0,106.0
8,61,66.32142857142857,-1000.0,106.0
9,59,79.66666666666667,-1000.0,106.0
10,58,92.80952380952381,-1000.0,106.0
11,67,105.97619047619048,104.0,106.0
12,69,92.82142857142857,-1000.0,106.0
13,73,105.95238095238095,104.0,106.0
14,73,105.98809523809524,105.0,106.0
15,68,105.95238095238095,102.0,106.0
16,74,105.80952380952381,97.0,106.0
17,63,105.98809523809524,105.0,106.0
18,68,105.96428571428571,103.0,106.0
19,70,106.0,106.0,106.0
20,71,105.97619047619048,104.0,106.0
21,68,106.0,106.0,106.0
22,59,105.88095238095238,98.0,106.0
23,64,106.0,106.0,106.0
24,57,105.86904761904762,95.0,106.0
25,63,106.0,106.0,106.0
26,61,105.9047619047619,99.0,106.0
27,52,92.83333333333333,-1000.0,106.0
28,63,106.0,106.0,106.0
29,56,105.96428571428571,103.0,106.0
30,57,106.0,106.0,106.0
31,58,106.0,106.0,106.0
32,68,105.97619047619048,104.0,106.0
33,66,105.98809523809524,105.0,106.0
34,66,106.0,106.0,106.0
35,64,92.83333333333333,-1000.0,106.0
36,58,105.98809523809524,105.0,106.0
37,61,106.0,106.0,106.0
38,57,106.0,106.0,106.0
39,55,106.0,106.0,106.0
40,61,106.0,106.0,106.0
41,57,106.0,106.0,106.0
42,56,106.0,106.0,106.0
43,63,106.0,106.0,106.0
44,60,105.96428571428571,103.0,106.0
45,59,106.0,106.0,106.0
46,61,106.0,106.0,106.0
47,67,106.0,106.0,106.0
48,56,106.0,106.0,106.0
49,72,106.0,106.0,106.0
50,56,106.0,106.0,106.0
51,61,106.0,106.0,106.0
52,57,105.98809523809524,105.0,106.0
53,66,106.0,106.0,106.0
54,60,106.0,106.0,106.0
55,66,106.0,106.0,106.0
56,65,106.0,106.0,106.0
57,51,105.98809523809524,105.0,106.0
58,61,106.0,106.0,106.0
59,69,106.0,106.0,106.0
60,69,106.0,106.0,106.0
,,,,
gen,nevals,avg,min,max
0,84,-763.3690476190476,-1000.0,106.0
1,67,-92.69047619047619,-1000.0,106.0
2,61,52.892857142857146,-1000.0,106.0
3,67,105.89285714285714,102.0,106.0
4,66,92.80952380952381,-1000.0,106.0
5,65,92.63095238095238,-1000.0,106.0
6,64,92.76190476190476,-1000.0,106.0
7,61,105.97619047619048,104.0,106.0
8,68,105.9047619047619,103.0,106.0
9,58,105.86904761904762,99.0,106.0
10,62,105.94047619047619,103.0,106.0
11,65,105.97619047619048,105.0,106.0
12,67,105.98809523809524,105.0,106.0
13,67,92.78571428571429,-1000.0,106.0
14,60,105.96428571428571,104.0,106.0
15,62,92.83333333333333,-1000.0,106.0
16,69,106.0,106.0,106.0
17,61,105.98809523809524,105.0,106.0
18,60,105.96428571428571,104.0,106.0
19,61,92.83333333333333,-1000.0,106.0
20,68,92.82142857142857,-1000.0,106.0
21,66,106.0,106.0,106.0
22,60,92.78571428571429,-1000.0,106.0
23,61,105.96428571428571,105.0,106.0
24,61,105.98809523809524,105.0,106.0
25,61,106.0,106.0,106.0
26,68,106.0,106.0,106.0
