gen,nevals,avg,min,max
0,84,-692.8452380952381,-1000.0,175.0
1,68,-50.29761904761905,-1000.0,175.0
2,64,76.63095238095238,-1000.0,175.0
3,64,118.82142857142857,-1000.0,175.0
4,67,146.6904761904762,-1000.0,175.0
5,63,160.78571428571428,-1000.0,175.0
6,74,146.97619047619048,-1000.0,175.0
7,63,174.96428571428572,173.0,175.0
8,66,160.98809523809524,-1000.0,175.0
9,59,161.0,-1000.0,175.0
10,63,174.95238095238096,173.0,175.0
11,61,174.9404761904762,173.0,175.0
12,64,174.9404761904762,173.0,175.0
13,66,147.01190476190476,-1000.0,175.0
14,62,174.98809523809524,174.0,175.0
15,63,174.98809523809524,174.0,175.0
16,59,174.97619047619048,173.0,175.0
17,67,132.95238095238096,-1000.0,175.0
18,64,174.97619047619048,173.0,175.0
19,64,174.97619047619048,173.0,175.0
20,67,160.98809523809524,-1000.0,175.0
21,62,174.95238095238096,173.0,175.0
22,61,175.0,175.0,175.0
23,56,174.97619047619048,173.0,175.0
24,64,175.0,175.0,175.0
25,66,160.89285714285714,-1000.0,175.0
26,61,175.0,175.0,175.0
27,68,160.95238095238096,-1000.0,175.0
28,66,174.95238095238096,171.0,175.0
29,76,174.96428571428572,172.0,175.0
30,60,175.0,175.0,175.0
31,67,174.9404761904762,170.0,175.0
32,60,174.97619047619048,174.0,175.0
33,60,174.97619047619048,173.0,175.0
34,64,161.01190476190476,-1000.0,175.0
35,58,175.0,175.0,175.0
36,71,175.0,175.0,175.0
37,63,174.97619047619048,173.0,175.0
38,66,175.0,175.0,175.0
39,65,174.95238095238096,173.0,175.0
40,63,174.92857142857142,171.0,175.0
41,71,175.0,175.0,175.0
42,66,174.79761904761904,159.0,175.0
43,63,175.0,175.0,175.0
44,71,175.0,175.0,175.0
45,51,175.0,175.0,175.0
46,60,174.98809523809524,174.0,175.0
47,61,175.0,175.0,175.0
48,62,161.01190476190476,-1000.0,175.0
49,58,174.95238095238096,171.0,175.0
50,70,175.0,175.0,175.0
51,63,160.98809523809524,-1000.0,175.0
52,61,175.0,175.0,175.0
53,68,174.97619047619048,173.0,175.0
54,62,175.0,175.0,175.0
55,67,175.0,175.0,175.0
56,57,175.0,175.0,175.0
57,71,174.97619047619048,173.0,175.0
58,65,174.98809523809524,174.0,175.0
59,63,175.0,175.0,175.0
60,68,174.9047619047619,167.0,175.0
,,,,
gen,nevals,avg,min,max
0,84,-581.3095238095239,-1000.0,175.0
1,58,75.25,-1000.0,175.0
2,56,146.52380952380952,-1000.0,175.0
3,65,90.57142857142857,-1000.0,175.0
4,58,146.6904761904762,-1000.0,175.0
5,66,132.76190476190476,-1000.0,175.0
6,58,146.92857142857142,-1000.0,175.0
7,66,160.96428571428572,-1000.0,175.0
8,65,160.92857142857142,-1000.0,175.0
9,66,160.91666666666666,-1000.0,175.0
10,57,174.96428571428572,174.0,175.0
11,60,160.95238095238096,-1000.0,175.0
12,49,161.0,-1000.0,175.0
13,60,161.01190476190476,-1000.0,175.0
14,54,174.95238095238096,173.0,175.0
15,66,174.9404761904762,172.0,175.0
16,67,174.92857142857142,172.0,175.0
17,59,161.0,-1000.0,175.0
18,63,160.98809523809524,-1000.0,175.0
19,53,161.0,-1000.0,175.0
20,70,161.0,-1000.0,175.0
21,68,174.96428571428572,173.0,175.0
22,64,174.97619047619048,173.0,175.0
23,60,174.97619047619048,173.0,175.0
24,69,161.01190476190476,-1000.0,175.0
25,65,175.0,175.0,175.0
26,62,160.97619047619048,-1000.0,175.0
27,49,175.0,175.0,175.0
28,53,174.98809523809524,174.0,175.0
29,63,174.98809523809524,174.0,175.0
30,60,175.0,175.0,175.0
31,66,175.0,175.0,175.0
32,64,174.9404761904762,170.0,175.0
33,71,160.97619047619048,-1000.0,175.0
34,70,175.0,175.0,175.0
35,60,174.98809523809524,174.0,175.0
36,68,174.98809523809524,174.0,175.0
37,70,175.0,175.0,175.0
38,69,174.98809523809524,174.0,175.0
39,68,161.01190476190476,-1000.0,175.0
40,54,175.0,175.0,175.0
41,75,161.0,-1000.0,175.0
42,66,174.98809523809524,174.0,175.0
43,60,175.0,175.0,175.0
44,59,174.98809523809524,174.0,175.0
45,62,175.0,175.0,175.0
46,69,174.98809523809524,174.0,175.0
47,68,175.0,175.0,175.0
48,63,174.97619047619048,174.0,175.0
49,67,174.98809523809524,174.0,175.0
50,56,174.98809523809524,174.0,175.0
51,59,174.97619047619048,174.0,175.0
52,70,175.0,175.0,175.0
53,60,174.98809523809524,174.0,175.0
54,61,161.0,-1000.0,175.0
55,67,175.0,175.0,175.0
56,66,161.01190476190476,-1000.0,175.0
57,62,174.9047619047619,169.0,175.0
58,61,175.0,175.0,175.0
59,65,174.95238095238096,173.0,175.0
60,58,174.97619047619048,173.0,175.0
,,,,
gen,nevals,avg,min,max
0,84,-720.7619047619048,-1000.0,175.0
1,56,-8.678571428571429,-1000.0,175.0
2,65,118.04761904761905,-1000.0,175.0
3,61,146.4404761904762,-1000.0,175.0
4,67,160.82142857142858,-1000.0,175.0
5,62,160.5595238095238,-1000.0,175.0
6,59,174.85714285714286,171.0,175.0
7,65,160.97619047619048,-1000.0,175.0
8,63,160.92857142857142,-1000.0,175.0
9,70,161.0,-1000.0,175.0
10,62,146.92857142857142,-1000.0,175.0
11,61,174.77380952380952,166.0,175.0
12,61,161.01190476190476,-1000.0,175.0
13,71,174.85714285714286,167.0,175.0
14,61,175.0,175.0,175.0
15,59,174.92857142857142,169.0,175.0
16,70,160.9404761904762,-1000.0,175.0
17,61,174.97619047619048,173.0,175.0
18,58,174.76190476190476,163.0,175.0
19,59,174.88095238095238,168.0,175.0
20,61,174.97619047619048,174.0,175.0
21,64,161.01190476190476,-1000.0,175.0
22,64,132.97619047619048,-1000.0,175.0
23,65,147.02380952380952,-1000.0,175.0
24,60,147.01190476190476,-1000.0,175.0
25,73,175.0,175.0,175.0
26,62,147.0,-1000.0,175.0
27,68,174.96428571428572,173.0,175.0
28,63,175.0,175.0,175.0
29,67,174.9047619047619,169.0,175.0
30,71,175.0,175.0,175.0
31,65,160.98809523809524,-1000.0,175.0
32,59,161.01190476190476,-1000.0,175.0
33,66,175.0,175.0,175.0
34,67,175.0,175.0,175.0
35,55,175.0,175.0,175.0
36,57,174.98809523809524,174.0,175.0
37,67,174.92857142857142,169.0,175.0
38,68,174.92857142857142,169.0,175.0
39,64,161.01190476190476,-1000.0,175.0
40,66,175.0,175.0,175.0
41,57,160.97619047619048,-1000.0,175.0
42,61,174.9404761904762,170.0,175.0
43,65,174.95238095238096,171.0,175.0
44,66,174.98809523809524,174.0,175.0
45,70,175.0,175.0,175.0
46,69,161.01190476190476,-1000.0,175.0
47,63,146.97619047619048,-1000.0,175.0
48,63,174.97619047619048,173.0,175.0
49,62,174.91666666666666,170.0,175.0
50,68,175.0,175.0,175.0
51,65,175.0,175.0,175.0
52,63,174.92857142857142,169.0,175.0
53,65,161.01190476190476,-1000.0,175.0
54,72,174.92857142857142,169.0,175.0
55,63,174.98809523809524,174.0,175.0
