gen,nevals,avg,std,min,max
0,22,[0.25279471],[0.0018907],[0.24665372],[0.25477996]
1,31,[0.25469588],[9.30046605e-05],[0.25446855],[0.25477996]
2,35,[0.25479201],[5.09966068e-05],[0.25477996],[0.2550253]
3,30,[0.25480678],[6.93947397e-05],[0.25477996],[0.2550253]
4,33,[0.2549357],[0.00013052],[0.25479313],[0.25517207]
5,35,[0.25506554],[6.45675125e-05],[0.2550253],[0.25517207]
6,33,[0.25515877],[3.99642466e-05],[0.25503254],[0.25517227]
7,29,[0.25518025],[3.16769224e-05],[0.25517207],[0.25532465]
8,32,[0.25520796],[5.62894295e-05],[0.25517837],[0.25533451]
9,27,[0.25528305],[6.58716008e-05],[0.25518542],[0.25533451]
10,35,[0.25533451],[5.55111512e-17],[0.25533451],[0.25533451]
11,34,[0.25533494],[1.97838697e-06],[0.25533451],[0.255344]
12,29,[0.25533623],[3.66326084e-06],[0.25533451],[0.255344]
13,28,[0.25534055],[4.56888899e-06],[0.25533451],[0.255344]
14,36,[0.25534403],[1.00094105e-07],[0.255344],[0.25534448]
15,33,[0.25534405],[1.38142988e-07],[0.255344],[0.25534448]
16,30,[0.25534414],[2.14010197e-07],[0.255344],[0.25534448]
17,33,[0.25534448],[5.55111512e-17],[0.25534448],[0.25534448]
18,22,[0.25534575],[5.39460534e-06],[0.25534448],[0.2553704]
19,36,[0.25534603],[5.37434499e-06],[0.25534448],[0.2553704]
20,36,[0.25535076],[9.26639004e-06],[0.25534448],[0.2553704]
21,36,[0.25536156],[1.13982642e-05],[0.25534651],[0.2553704]
22,31,[0.25537097],[2.59977717e-06],[0.2553704],[0.25538288]
23,36,[0.25537324],[5.23041251e-06],[0.2553704],[0.25538288]
24,35,[0.25537919],[5.53699659e-06],[0.2553704],[0.25538288]
25,29,[0.25538289],[3.60777134e-08],[0.25538288],[0.25538305]
26,30,[0.2553829],[5.94383555e-08],[0.25538288],[0.25538305]
27,40,[0.25538294],[8.33179102e-08],[0.25538288],[0.25538305]
28,29,[0.25538305],[0.],[0.25538305],[0.25538305]
29,32,[0.25538305],[0.],[0.25538305],[0.25538305]
30,42,[0.25538305],[0.],[0.25538305],[0.25538305]
31,31,[0.25538305],[0.],[0.25538305],[0.25538305]
32,30,[0.25538305],[0.],[0.25538305],[0.25538305]
33,32,[0.25538305],[0.],[0.25538305],[0.25538305]
34,40,[0.25538305],[0.],[0.25538305],[0.25538305]
35,26,[0.25538305],[0.],[0.25538305],[0.25538305]
36,35,[0.25538305],[0.],[0.25538305],[0.25538305]
37,38,[0.25538305],[0.],[0.25538305],[0.25538305]
38,35,[0.25538305],[0.],[0.25538305],[0.25538305]
39,36,[0.25538305],[0.],[0.25538305],[0.25538305]
40,34,[0.25538305],[0.],[0.25538305],[0.25538305]
41,31,[0.25538305],[0.],[0.25538305],[0.25538305]
42,37,[0.25538305],[0.],[0.25538305],[0.25538305]
43,36,[0.25538305],[0.],[0.25538305],[0.25538305]
44,32,[0.25538305],[0.],[0.25538305],[0.25538305]
45,33,[0.25538305],[0.],[0.25538305],[0.25538305]
46,33,[0.25538305],[0.],[0.25538305],[0.25538305]
47,29,[0.25538305],[0.],[0.25538305],[0.25538305]
48,35,[0.25538306],[3.73099797e-08],[0.25538305],[0.25538323]
49,38,[0.25538307],[5.1492664e-08],[0.25538305],[0.25538323]
50,31,[0.25538311],[8.34276508e-08],[0.25538305],[0.25538323]
51,34,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
52,35,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
53,31,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
54,38,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
55,32,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
56,34,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
57,35,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
58,30,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
59,31,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
60,29,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
61,37,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
62,31,[0.25538323],[5.55111512e-17],[0.25538323],[0.25538323]
63,27,[0.25538354],[1.40662559e-06],[0.25538323],[0.25538999]
64,38,[0.25538477],[2.82994718e-06],[0.25538323],[0.25538999]
65,38,[0.25538863],[2.55525706e-06],[0.25538323],[0.25538999]
66,36,[0.25538999],[1.11022302e-16],[0.25538999],[0.25538999]
