mutate,Avg_max_fit,Gen,Dataset,CosDist,Hof
mutate,Avg_max_fit,Gen,Dataset,CosDist,Hof
0.0,752.3375,0,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.3553416287796958,"div(concatenate(add(div(add(addOneAll([12]), sub([3], [3])), subOneAll(repeat([9]))), add(mul(addOneAll([9]), if_then_else([9], [13], [8], [11])), sub(sub([10], [2]), mul([3], [1])))), concatenate(div(if_then_else(concatenate([6], [10]), if_then_else([9], [12], [3], [6]), if_then_else([5], [1], [8], [4]), addOneAll([2])), subOneAll(concatenate([7], [12]))), div(add(addOneAll([4]), mul([4], [13])), mul(sub([8], [12]), div([2], [8]))))), sub(sub(add(sub(div([8], [9]), sub([13], [4])), subOneAll(subOneAll([12]))), sub(sub(subOneAll([12]), addOneAll([4])), add(addOneAll([8]), sub([2], [8])))), addOneAll(mul(mul(add([13], [2]), add([3], [12])), add(concatenate([7], [3]), div([4], [1]))))))","[9, 6, 10, 1, 1]"
0.1,752.5125,0,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.4460882905930027,"subOneAll(if_then_else(add(subOneAll(addOneAll(sub([11], [12]))), add(subOneAll(add([7], [6])), subOneAll(repeat([7])))), if_then_else(if_then_else(concatenate(sub([3], [5]), repeat([6])), add(mul([13], [6]), mul(repeat(div(addOneAll(concatenate([6], [6])), addOneAll(repeat([8])))), sub(add(sub(concatenate([3], [12]), div([7], [11])), concatenate(concatenate([2], [2]), subOneAll([13]))), add(subOneAll(if_then_else([8], [6], [13], [13])), div(sub([2], [9]), concatenate([1], [12])))))), sub(repeat([10]), if_then_else([2], [6], [3], [10])), mul(if_then_else([1], [3], [8], [4]), repeat([11]))), sub(concatenate(mul([8], [5]), div([13], [5])), add(addOneAll([13]), mul([9], [3]))), sub(subOneAll(sub([9], [7])), mul(concatenate([12], [4]), if_then_else([6], [12], [9], [1]))), if_then_else(if_then_else(addOneAll([13]), mul([11], [4]), concatenate([7], [12]), if_then_else([8], [10], [10], [10])), repeat(concatenate([2], [2])), mul(mul([13], [8]), add([1], [3])), addOneAll(mul([7], [9])))), if_then_else(if_then_else(sub(concatenate([9], [5]), subOneAll([1])), repeat(sub([10], [3])), repeat(if_then_else([11], [13], [2], [3])), if_then_else(mul([5], [9]), repeat([13]), addOneAll([9]), add([1], [1]))), if_then_else(concatenate(addOneAll([13]), addOneAll([12])), if_then_else(concatenate([13], [3]), concatenate([7], [12]), addOneAll([1]), add([2], [11])), sub(concatenate([8], [6]), sub([4], [11])), add(mul([10], [10]), repeat([13]))), if_then_else(repeat(if_then_else([1], [1], [7], [5])), concatenate(addOneAll([2]), repeat([1])), repeat(mul([6], [5])), repeat(sub([10], [11]))), add(add(add([1], [12]), concatenate([11], [1])), mul(concatenate([4], [9]), add([13], [11])))), mul(addOneAll(if_then_else(if_then_else([11], [8], [7], [11]), if_then_else([3], [8], [6], [6]), subOneAll([4]), mul([13], [7]))), subOneAll(addOneAll(addOneAll([5]))))))","[7, 8, 5, 10, 1, 10, 1, 4]"
0.2,752.4625,0,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.07804555427071147,"div(if_then_else(repeat(concatenate(add(subOneAll(div(addOneAll(sub([10], [2])), sub(repeat([11]), addOneAll([7])))), addOneAll(subOneAll(addOneAll(mul([7], [1]))))), [6])), sub(sub([9], [9]), sub([4], [10])), if_then_else(add([10], [9]), repeat([11]), sub([1], [8]), div([11], [6])), subOneAll(div(add(if_then_else(div(add([6], [6]), if_then_else([2], [1], [8], [7])), addOneAll(add([11], [12])), concatenate(addOneAll([13]), concatenate([6], [3])), add(sub([7], [7]), div([5], [7]))), concatenate(div(add([8], [12]), addOneAll([4])), if_then_else(addOneAll([9]), concatenate([8], [6]), if_then_else([6], [5], [1], [1]), concatenate([4], [4])))), div(subOneAll(addOneAll(add([5], [9]))), repeat(mul(add(concatenate(if_then_else(sub(mul(if_then_else(div(if_then_else([5], [6], [1], [6]), div([5], [11])), addOneAll(if_then_else([9], [3], [10], [2])), repeat(subOneAll([12])), div(if_then_else([12], [5], [1], [11]), sub([8], [10]))), repeat(sub(div([5], [1]), div([9], [6])))), subOneAll(addOneAll(addOneAll(div([9], [4]))))), repeat(if_then_else(if_then_else(if_then_else(repeat([2]), repeat([6]), addOneAll([2]), addOneAll([5])), add(div([10], [7]), subOneAll([4])), subOneAll(if_then_else([9], [10], [10], [5])), subOneAll(repeat([7]))), addOneAll(if_then_else(add([3], [10]), repeat([6]), addOneAll([13]), mul([6], [8]))), repeat(repeat(concatenate([11], [13]))), repeat(div(repeat([7]), concatenate([7], [1]))))), add(repeat(add(mul(subOneAll([7]), sub([9], [9])), addOneAll(add([10], [4])))), concatenate(concatenate(concatenate(if_then_else([1], [11], [11], [4]), addOneAll([11])), if_then_else(mul([10], [4]), subOneAll([9]), subOneAll([12]), repeat([11]))), div(concatenate(mul([3], [4]), mul([11], [10])), div(if_then_else(concatenate(div(if_then_else(repeat([1]), div([5], [8]), mul([2], [1]), mul([1], [2])), if_then_else(mul([4], [6]), addOneAll([1]), subOneAll([2]), addOneAll([4]))), mul(add(concatenate([10], [7]), subOneAll([7])), repeat(sub([9], [6])))), mul(subOneAll(if_then_else(add([12], [1]), sub([11], [1]), subOneAll([5]), addOneAll([7]))), div(if_then_else(div([2], [9]), repeat([12]), concatenate([13], [13]), mul([5], [4])), addOneAll(mul([13], [12])))), if_then_else(repeat(repeat(div([13], [5]))), if_then_else(subOneAll(mul([9], [6])), if_then_else(div([5], [13]), repeat(sub(addOneAll(subOneAll(if_then_else(sub([6], [6]), sub([7], [12]), repeat([1]), mul([4], [13])))), subOneAll(if_then_else(concatenate(mul([8], [7]), subOneAll([10])), subOneAll(mul([1], [3])), subOneAll(subOneAll([1])), mul(sub([12], [1]), concatenate([4], [9])))))), div([7], [5]), mul(addOneAll(div(subOneAll(concatenate(if_then_else(if_then_else([1], [5], [5], [5]), mul([7], [12]), add([12], [3]), subOneAll([3])), addOneAll(add([6], [11])))), if_then_else(concatenate(add(div([13], [3]), mul([2], [5])), if_then_else(if_then_else([9], [2], [9], [2]), mul([13], [6]), concatenate([10], [12]), sub([10], [1]))), mul(sub(sub([12], [6]), subOneAll([6])), repeat(subOneAll([10]))), addOneAll(add(sub([3], [4]), subOneAll([3]))), sub(repeat(subOneAll([13])), sub(sub([12], [1]), sub([11], [5])))))), [9])), div(subOneAll([6]), sub([9], [8])), div(if_then_else([13], [1], [2], [11]), sub([10], [12]))), div(div(if_then_else([12], [9], [4], [2]), repeat([6])), concatenate(div([12], [1]), subOneAll([9]))), addOneAll(div(addOneAll([4]), concatenate([10], [1])))), concatenate(div(subOneAll(sub([7], [13])), div(subOneAll([4]), concatenate([2], [12]))), if_then_else(sub(subOneAll([7]), addOneAll([12])), if_then_else(sub([3], [6]), div([11], [6]), if_then_else([11], [9], [9], [4]), mul([8], [6])), add(mul([1], [7]), mul([10], [4])), if_then_else(addOneAll([6]), subOneAll([8]), add([7], [8]), sub([9], [5]))))), repeat(div(concatenate(addOneAll(subOneAll([6])), addOneAll(subOneAll([5]))), div(concatenate(add([2], [6]), mul([1], [5])), addOneAll(if_then_else([11], [11], [7], [6]))))))))), addOneAll(sub(mul(subOneAll(if_then_else([12], [4], [12], [2])), concatenate(add(if_then_else(div(add(concatenate(if_then_else([4], [9], [6], [10]), repeat([4])), if_then_else(repeat([13]), subOneAll([13]), add([7], [7]), repeat([8]))), add(div(div([3], [1]), concatenate([11], [6])), add(addOneAll([13]), repeat([1])))), sub(div(concatenate(mul([8], [11]), if_then_else([5], [3], [1], [3])), mul(subOneAll([1]), sub([12], [10]))), repeat(mul(div([12], [6]), if_then_else([2], [13], [4], [1])))), concatenate(mul(sub(subOneAll([8]), sub([4], [7])), sub(repeat([10]), addOneAll([10]))), addOneAll(addOneAll(addOneAll([9])))), if_then_else(subOneAll(add(div([3], [12]), repeat([4]))), div(sub(addOneAll([10]), div([10], [8])), concatenate(concatenate([10], [10]), addOneAll([11]))), repeat(add(mul([11], [10]), addOneAll([8]))), addOneAll(div(if_then_else([5], [12], [8], [9]), add([3], [5]))))), concatenate(addOneAll(add(addOneAll(sub([1], [5])), addOneAll(sub([1], [5])))), if_then_else(addOneAll(sub(subOneAll([3]), addOneAll([8]))), div(repeat(subOneAll([6])), repeat(div([8], [2]))), if_then_else(repeat(repeat([2])), repeat(sub([3], [5])), mul(if_then_else([11], [10], [7], [6]), if_then_else([9], [11], [9], [9])), add(addOneAll([3]), addOneAll([13]))), sub(add(concatenate([6], [12]), sub([5], [13])), add(mul([1], [11]), addOneAll([9])))))), concatenate(subOneAll(sub(concatenate(if_then_else(repeat([1]), addOneAll([11]), sub([7], [13]), mul([11], [10])), repeat(if_then_else([10], [12], [9], [11]))), subOneAll(sub(add([3], [8]), repeat([11]))))), addOneAll(subOneAll(if_then_else(addOneAll(addOneAll([10])), repeat(repeat([10])), sub(addOneAll([5]), repeat([9])), mul(concatenate([2], [1]), div([6], [6])))))))), if_then_else(sub(add([3], [6]), subOneAll([7])), repeat(if_then_else([5], [8], [7], [6])), repeat(div([9], [13])), add(mul([2], [6]), mul([2], [13])))))), subOneAll(mul(repeat(if_then_else(subOneAll(sub([4], [2])), repeat(addOneAll([13])), if_then_else(repeat([12]), add([8], [9]), addOneAll([7]), repeat([9])), repeat(addOneAll([11])))), div(mul(if_then_else(repeat([10]), div(mul(if_then_else(div(subOneAll([5]), sub([10], [3])), if_then_else(if_then_else([8], [10], [3], [8]), subOneAll([12]), div([6], [6]), repeat([3])), repeat(div([13], [2])), addOneAll(addOneAll([8]))), if_then_else(div(subOneAll([12]), div([3], [7])), repeat(concatenate([10], [5])), div(concatenate([7], [12]), subOneAll([2])), if_then_else(repeat([9]), mul([1], [8]), concatenate([1], [12]), add([13], [10])))), if_then_else(concatenate(repeat(div([13], [11])), repeat(repeat([13]))), if_then_else(addOneAll(if_then_else([8], [13], [13], [7])), subOneAll(concatenate([10], [4])), repeat(repeat([7])), subOneAll(div([2], [11]))), concatenate(if_then_else(sub([10], [3]), add([5], [9]), subOneAll([5]), div([13], [2])), sub(div([5], [4]), add([11], [11]))), add(div(if_then_else([13], [1], [3], [11]), addOneAll([13])), if_then_else(addOneAll([11]), mul([2], [2]), add([5], [10]), add([8], [2]))))), add([13], [13]), add(addOneAll(addOneAll(if_then_else(mul(concatenate(add([10], [9]), add([6], [5])), addOneAll(if_then_else([3], [3], [7], [3]))), concatenate(concatenate(repeat([1]), sub([7], [4])), if_then_else(div([7], [3]), add([4], sub(addOneAll(sub(subOneAll(concatenate(add([4], [7]), concatenate([7], [12]))), mul(add(sub([2], [8]), concatenate([9], [7])), repeat(add([4], [6]))))), if_then_else(concatenate(addOneAll(div(subOneAll([7]), addOneAll([8]))), addOneAll(repeat(if_then_else([12], [12], [2], [11])))), repeat(subOneAll(subOneAll(if_then_else([12], [13], [3], [5])))), sub(div(mul(sub([1], [2]), div([6], [7])), mul(add([6], [4]), sub([11], [9]))), mul(sub(subOneAll([5]), concatenate([7], [11])), repeat(if_then_else([13], [8], [10], [2])))), mul(repeat(mul(add([9], [9]), concatenate([2], [10]))), sub(if_then_else(repeat([2]), concatenate([10], [6]), div([11], [5]), mul([13], [5])), div(sub([11], [10]), concatenate([12], [2]))))))), addOneAll([10]), subOneAll([11]))), if_then_else(concatenate(addOneAll([3]), repeat([10])), sub(add([8], [10]), repeat([6])), concatenate(repeat([11]), concatenate([6], [10])), mul(addOneAll([3]), div([6], [12]))), subOneAll(div(repeat([7]), add([7], [2])))))), concatenate(addOneAll(concatenate(add(concatenate(if_then_else([10], [5], [11], [2]), repeat([3])), subOneAll(sub([11], [9]))), if_then_else(addOneAll(div([8], [8])), if_then_else(addOneAll([12]), subOneAll([4]), addOneAll([9]), sub([11], [1])), if_then_else(subOneAll([2]), add([6], [2]), add([10], [7]), repeat([3])), div(repeat([6]), sub([7], [8]))))), if_then_else(addOneAll(repeat(if_then_else(concatenate([4], [12]), add([10], [7]), div([5], [7]), repeat([8])))), add(repeat(addOneAll(sub([13], [4]))), addOneAll(subOneAll(div([6], [3])))), addOneAll(repeat(if_then_else(addOneAll([2]), mul([9], [13]), if_then_else([3], [6], [10], [12]), repeat([9])))), div(addOneAll(add(mul([7], [11]), concatenate([5], [3]))), if_then_else(addOneAll(repeat([6])), add(repeat([13]), addOneAll([7])), addOneAll(repeat([7])), subOneAll(addOneAll([1])))))))), div(div([6], [10]), if_then_else([2], [12], [2], [9]))), mul(repeat(div([7], [8])), mul(add([6], [2]), div([7], [13]))))))), [4]), mul([1], [2]))))))), add(addOneAll(if_then_else([4], [8], [3], [12])), subOneAll(div([4], [4]))))","[10, 6, 10, 6, 7, 2]"
0.30000000000000004,739.95,0,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.26664120237743105,"sub(if_then_else(concatenate(addOneAll(add([2], [4])), add(mul([3], [1]), addOneAll([2]))), mul(subOneAll(sub([8], [7])), subOneAll(addOneAll(addOneAll(add(sub(div(concatenate([8], [13]), subOneAll([9])), subOneAll(sub([5], [2]))), div(concatenate(add([6], [8]), div([13], [12])), repeat(sub([13], [5])))))))), add(repeat(repeat([6])), div(concatenate([1], [6]), if_then_else([10], [7], [2], [8]))), repeat(mul(div([5], [12]), repeat([11])))), if_then_else(sub(div(addOneAll(add(mul(add([2], [3]), addOneAll([7])), subOneAll(mul([2], [9])))), if_then_else(addOneAll(sub(addOneAll([7]), concatenate([2], [5]))), sub(div(concatenate([2], [5]), addOneAll([13])), if_then_else(concatenate([8], [1]), if_then_else([1], [7], [3], [1]), add([5], [1]), if_then_else([13], [1], [13], [12]))), subOneAll(div(repeat([11]), concatenate([5], [12]))), concatenate(addOneAll(subOneAll([7])), mul(repeat([6]), addOneAll([11]))))), repeat(mul([10], [8]))), sub(addOneAll(addOneAll([13])), repeat(add([11], [4]))), div(concatenate(subOneAll([8]), if_then_else([7], [3], [12], [2])), addOneAll(if_then_else([5], [1], [4], [13]))), mul(add(subOneAll([5]), add([10], [12])), add(sub([6], [12]), addOneAll([8])))))","[8, 8, 6, 6, 6, 10]"
0.4,764.775,0,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.30973151003736665,"repeat(subOneAll(sub(concatenate(add(subOneAll(div([12], [12])), if_then_else(if_then_else([5], [2], [11], [11]), sub([4], addOneAll(repeat(repeat(addOneAll(if_then_else(sub(add([1], [12]), repeat([2])), subOneAll(repeat([13])), add(repeat([12]), subOneAll([2])), add(subOneAll([6]), if_then_else([7], [11], [11], [3])))))))), if_then_else([13], [7], [2], [2]), div([7], [6]))), if_then_else(mul(subOneAll([11]), repeat(if_then_else(repeat(concatenate(mul([5], [2]), repeat([7]))), concatenate(if_then_else(repeat([12]), add([2], [6]), subOneAll([11]), sub([8], [13])), mul(concatenate([4], [8]), mul([12], [1]))), add(sub(div([4], [4]), addOneAll([8])), div(if_then_else([4], [12], [12], [9]), if_then_else([9], [10], [10], [3]))), addOneAll(add(concatenate(mul(concatenate(sub(repeat(subOneAll(addOneAll([9]))), div(subOneAll(repeat([10])), concatenate(subOneAll([1]), mul([9], [5])))), if_then_else(mul(concatenate(div([2], [3]), sub([6], [3])), concatenate(add([6], [13]), if_then_else([9], [1], [9], [3]))), add(subOneAll(if_then_else([1], [6], [2], [8])), sub(div([9], [3]), repeat([4]))), repeat(concatenate(repeat(if_then_else(mul(if_then_else(mul([12], [3]), mul([9], [4]), subOneAll([8]), sub([4], [5])), repeat(mul([10], [13]))), if_then_else(repeat(concatenate([4], [13])), repeat(addOneAll([12])), if_then_else(mul([10], [1]), div([10], [7]), div([10], [2]), subOneAll([1])), if_then_else(subOneAll([10]), div([8], [9]), subOneAll([8]), div([8], [5]))), mul(add(repeat([12]), subOneAll([11])), mul(mul([11], [12]), if_then_else([4], [9], [8], [9]))), mul(repeat(concatenate([11], [12])), div(div([5], [5]), if_then_else([13], [4], [3], [3]))))), concatenate(subOneAll(sub(div(mul([13], [6]), if_then_else([9], [9], [2], [2])), if_then_else(repeat([10]), add([11], [7]), mul([12], [10]), div([1], [12])))), sub(repeat(mul(if_then_else([5], [4], [2], [13]), add([12], [3]))), mul(subOneAll(sub([6], [6])), subOneAll(sub([5], [10]))))))), if_then_else(repeat(repeat([8])), mul(repeat([3]), concatenate([9], [7])), repeat(sub([2], [3])), addOneAll(addOneAll([4]))))), add(addOneAll(if_then_else(mul(sub([2], [10]), subOneAll([12])), subOneAll(add([13], [4])), if_then_else(repeat([2]), add([13], [9]), if_then_else([8], [13], [2], [2]), mul([12], [11])), subOneAll(subOneAll([8])))), sub(subOneAll(subOneAll(div([6], [4]))), concatenate(sub(mul([9], [4]), concatenate([9], [10])), add(concatenate([9], [12]), subOneAll([9])))))), [5]), if_then_else([4], [7], [6], [5])))))), concatenate(repeat([1]), mul([13], [4])), addOneAll(add([5], [2])), div(add([10], [8]), mul([2], [5])))), concatenate(repeat(sub(div([6], [13]), concatenate([3], [13]))), subOneAll(repeat(repeat([11])))))))","[6, 6, 2, 6, 6, 2]"
0.5,702.8125,0,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.3845425451033364,"mul(concatenate(div(concatenate(addOneAll(addOneAll([7])), add(add([10], [2]), subOneAll([9]))), addOneAll(addOneAll(sub([8], [3])))), repeat(div(concatenate(concatenate([10], [4]), div([1], [5])), mul(if_then_else([10], [9], [6], [5]), mul([2], [7]))))), addOneAll(concatenate(subOneAll(mul(add([11], [9]), concatenate([6], [2]))), concatenate(addOneAll(if_then_else([1], [11], [9], [11])), addOneAll(add(addOneAll(subOneAll(add(mul(subOneAll(addOneAll(if_then_else([13], [1], [9], [13]))), subOneAll(add(addOneAll([8]), addOneAll([1])))), addOneAll(sub(mul(if_then_else([6], [5], [13], [11]), div([8], [10])), concatenate(addOneAll([6]), sub([8], [2]))))))), [8]))))))","[9, 2, 10, 4, 1, 10, 4, 11]"
0.6000000000000001,801.8625,0,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.3325761875280855,"repeat(if_then_else(div(addOneAll([9]), concatenate(mul(subOneAll(subOneAll(sub(repeat(div([10], [13])), mul(sub(div(addOneAll(mul(sub(repeat([8]), div([8], [5])), sub(mul([2], [9]), addOneAll([11])))), if_then_else(if_then_else(concatenate(if_then_else([13], [3], [12], [13]), subOneAll([8])), concatenate(div([3], [7]), subOneAll([11])), repeat(repeat([4])), if_then_else(add([4], [12]), mul([2], [4]), sub([10], [12]), subOneAll([6]))), if_then_else(mul(add([10], [9]), add([11], [9])), add(if_then_else([4], [2], [11], [12]), div([13], [12])), concatenate(repeat([3]), sub([13], [6])), mul(concatenate([3], [5]), mul([12], [1]))), div(sub(concatenate([7], [9]), subOneAll([7])), subOneAll(sub([5], [11]))), addOneAll(div(concatenate([4], [11]), div([3], [8]))))), sub(concatenate(addOneAll(addOneAll(addOneAll([8]))), concatenate(addOneAll(sub([13], [9])), concatenate(addOneAll([13]), add([11], [8])))), subOneAll(concatenate(add(addOneAll([11]), div([1], [12])), add(sub([4], [13]), addOneAll([13])))))), sub(addOneAll(add(if_then_else(concatenate(subOneAll([4]), add([1], [4])), addOneAll(if_then_else([3], [2], [1], [2])), add(add([11], [10]), div([11], [11])), mul(concatenate([12], [11]), addOneAll([11]))), add(if_then_else(add([9], [2]), mul([13], [10]), concatenate([12], [9]), subOneAll([8])), sub(subOneAll([2]), addOneAll([12]))))), div(repeat(addOneAll(sub(mul([10], [6]), if_then_else([13], [9], [3], [10])))), concatenate(mul(addOneAll(mul([8], [9])), subOneAll(subOneAll([12]))), addOneAll(mul(add([6], [2]), if_then_else([6], [6], [5], [4])))))))))), div(concatenate(div(mul(add([12], [1]), div([7], [6])), add(repeat([6]), subOneAll([10]))), mul(div(div([3], [11]), if_then_else([6], [12], [7], [7])), mul(mul([8], [1]), add([9], [1])))), repeat(sub(sub(add([6], [2]), mul([5], [11])), sub(if_then_else([2], [10], [7], [9]), repeat([11])))))), mul(mul(if_then_else(mul(sub(mul(mul([3], [3]), if_then_else([13], [13], [2], [3])), repeat(subOneAll([13]))), concatenate(concatenate(addOneAll([7]), addOneAll([5])), if_then_else(if_then_else([1], [12], [13], [1]), concatenate([10], [2]), mul([5], [12]), add([7], [9])))), sub(if_then_else(repeat(add([9], [13])), concatenate(sub([5], [2]), subOneAll([12])), sub(sub([5], [1]), div([9], [8])), addOneAll(mul([5], [6]))), mul(if_then_else(if_then_else([4], [7], [6], [8]), mul([2], [7]), subOneAll([7]), add([10], [13])), subOneAll(div([11], [4])))), if_then_else(addOneAll(sub(sub([6], [11]), repeat([10]))), subOneAll(sub(addOneAll([8]), div([11], [10]))), div(concatenate(if_then_else([4], [9], [7], [13]), add([10], [5])), add(div([6], [6]), div([8], [1]))), div(addOneAll(addOneAll([7])), div(if_then_else([9], [6], [11], [5]), repeat([10])))), concatenate(concatenate(add(if_then_else([6], [4], [1], [12]), repeat([6])), addOneAll(subOneAll([3]))), div(addOneAll(subOneAll([11])), subOneAll(concatenate([2], [6]))))), sub(if_then_else(mul(sub(repeat([13]), add([12], [4])), repeat(repeat([12]))), sub(concatenate(if_then_else([12], [6], [3], [2]), add([8], [7])), if_then_else(if_then_else([8], [8], [9], [13]), add([10], [4]), addOneAll([7]), mul([8], [8]))), mul(add(addOneAll([1]), sub([9], [6])), sub(add([5], [6]), subOneAll([9]))), repeat(mul(addOneAll([8]), sub([13], [11])))), addOneAll(div(concatenate(addOneAll([9]), add([10], [4])), mul(if_then_else([7], [13], [5], [5]), repeat([2])))))), concatenate(repeat(sub(add(repeat(concatenate([5], [5])), div(if_then_else([13], [1], [1], [2]), if_then_else([4], [1], [6], [8]))), repeat(if_then_else(concatenate([3], [10]), sub([8], [9]), if_then_else([6], [12], [6], [13]), sub([10], [7]))))), repeat(concatenate(subOneAll(sub(concatenate([11], [7]), add([12], [2]))), subOneAll(add(if_then_else([13], [2], [1], [8]), mul([3], [9]))))))))), div(mul([12], [7]), add([13], [10])), mul(sub([8], [8]), repeat([2])), repeat(sub([13], [4]))))","[1, 10, 10, 1, 10, 10]"
0.7000000000000001,702.9,0,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.03576348020016251,"concatenate(mul(div(concatenate(mul(repeat([2]), mul([13], [8])), concatenate(repeat([6]), div([2], [8]))), concatenate(sub(concatenate([3], [3]), addOneAll([1])), div(sub([4], [13]), mul([7], [13])))), concatenate(repeat(add(if_then_else([9], [7], [2], [2]), mul([7], [12]))), div(addOneAll(mul([1], [6])), add(concatenate([12], [9]), concatenate([11], [1]))))), add(sub(sub(repeat(mul([8], [13])), if_then_else(mul(if_then_else(concatenate(repeat(add(add([3], [7]), div([1], [10]))), sub(add(sub([2], [13]), if_then_else([2], [1], [7], [12])), repeat(if_then_else([5], concatenate(add(repeat(if_then_else(addOneAll(repeat(concatenate([6], [2]))), concatenate(mul(sub([7], [5]), add([3], [3])), addOneAll(sub([6], [1]))), subOneAll(subOneAll(sub([11], [7]))), subOneAll(if_then_else(mul([13], [4]), repeat([5]), subOneAll([8]), sub([6], [12]))))), mul(concatenate(concatenate(mul(if_then_else([12], [6], [6], [8]), concatenate([3], [13])), mul(sub([8], [9]), add([2], [12]))), if_then_else(concatenate(concatenate([1], [13]), if_then_else([9], [6], [12], [12])), repeat(if_then_else([8], [1], [8], [7])), div(sub([1], [13]), repeat([12])), if_then_else(mul([12], [10]), mul([13], [13]), if_then_else([8], [7], [4], [5]), concatenate([1], [4])))), mul(repeat(add(div([5], [10]), concatenate([6], [5]))), mul(subOneAll(if_then_else([2], [11], [2], [11])), div(subOneAll([9]), sub([2], [7])))))), addOneAll(concatenate(if_then_else(subOneAll(sub(mul([13], [10]), repeat([4]))), mul(sub(sub([2], [4]), addOneAll([10])), repeat(div([10], [3]))), add(if_then_else(mul([2], [4]), mul([5], [1]), concatenate([8], [3]), if_then_else([7], [7], [2], [12])), concatenate(if_then_else([5], [7], [4], [13]), add([5], [4]))), add(sub(subOneAll([6]), concatenate([3], [7])), addOneAll(repeat([7])))), repeat(add(sub(div([13], [13]), subOneAll([3])), repeat(addOneAll([9]))))))), [7], [13])))), if_then_else(repeat(sub(concatenate([13], [3]), concatenate([9], [9]))), add(subOneAll(div([12], [6])), subOneAll(mul([7], [2]))), repeat(repeat(mul([8], [7]))), addOneAll(mul(add([2], [12]), if_then_else([10], [4], [5], [3])))), div(if_then_else(mul(concatenate([7], [13]), addOneAll([1])), mul(sub([9], [11]), mul([11], [5])), if_then_else(repeat([9]), if_then_else([2], [8], [11], [5]), mul([3], [4]), repeat([8])), sub(mul([3], [3]), div([13], [3]))), concatenate(add(repeat([9]), if_then_else([10], [5], [4], [11])), mul(sub([5], [10]), sub([10], [10])))), sub(add(sub(sub([4], [9]), add([1], [1])), concatenate(if_then_else([2], [7], [4], [8]), addOneAll([4]))), concatenate(repeat(subOneAll([5])), subOneAll(sub([6], [10]))))), [1]), subOneAll([8]), if_then_else([2], [11], [12], [10]), addOneAll([5]))), repeat(subOneAll(subOneAll([5])))), repeat(sub(add(concatenate([9], [1]), addOneAll([3])), repeat(repeat([10]))))))","[2, 3, 6, 6, 10, 1, 10]"
