gen,nevals,avg,std,min,max
0,22,[0.89453961],[0.02135321],[0.86039412],[0.96993505]
1,33,[0.91641934],[0.02178342],[0.90117779],[0.96993505]
2,31,[0.94085201],[0.0272033],[0.91383326],[0.97207775]
3,29,[0.97100509],[0.00156872],[0.96993505],[0.97585671]
4,31,[0.97456019],[0.00301199],[0.97207775],[0.98445114]
5,31,[0.97874219],[0.00308059],[0.97585671],[0.98448945]
6,31,[0.98391295],[0.00146227],[0.98036332],[0.98585909]
7,35,[0.98463233],[0.00041667],[0.98445114],[0.98585909]
8,34,[0.98537881],[0.00062975],[0.98448945],[0.98661814]
9,34,[0.98603683],[0.00032121],[0.98585909],[0.98690917]
10,24,[0.98659168],[0.00031507],[0.98589735],[0.98690917]
11,34,[0.98690917],[1.11022302e-16],[0.98690917],[0.98690917]
12,42,[0.98690917],[1.11022302e-16],[0.98690917],[0.98690917]
13,34,[0.98690917],[1.11022302e-16],[0.98690917],[0.98690917]
14,32,[0.98695185],[0.00019559],[0.98690917],[0.98784814]
15,30,[0.98707989],[0.00036216],[0.98690917],[0.98784814]
16,34,[0.98759205],[0.00041818],[0.98690917],[0.98784814]
17,38,[0.98784814],[2.22044605e-16],[0.98784814],[0.98784814]
18,33,[0.98784961],[6.75242395e-06],[0.98784814],[0.98788055]
19,30,[0.98785698],[1.44372897e-05],[0.98784814],[0.98788055]
20,39,[0.98788055],[1.11022302e-16],[0.98788055],[0.98788055]
21,39,[0.98788055],[1.11022302e-16],[0.98788055],[0.98788055]
22,39,[0.98790338],[0.00010462],[0.98788055],[0.98838281]
23,36,[0.98797187],[0.00019372],[0.98788055],[0.98838281]
24,29,[0.988223],[0.00023394],[0.98788055],[0.98838281]
25,37,[0.98838281],[0.],[0.98838281],[0.98838281]
26,35,[0.98838281],[0.],[0.98838281],[0.98838281]
27,33,[0.98838281],[0.],[0.98838281],[0.98838281]
28,39,[0.98838281],[0.],[0.98838281],[0.98838281]
29,29,[0.98838281],[0.],[0.98838281],[0.98838281]
30,32,[0.98838281],[0.],[0.98838281],[0.98838281]
31,34,[0.98838281],[0.],[0.98838281],[0.98838281]
32,35,[0.98838281],[0.],[0.98838281],[0.98838281]
33,25,[0.98838281],[0.],[0.98838281],[0.98838281]
34,39,[0.98838281],[0.],[0.98838281],[0.98838281]
35,40,[0.98838281],[0.],[0.98838281],[0.98838281]
36,35,[0.98838281],[0.],[0.98838281],[0.98838281]
37,32,[0.98838281],[0.],[0.98838281],[0.98838281]
38,38,[0.98838281],[0.],[0.98838281],[0.98838281]
39,32,[0.98838281],[0.],[0.98838281],[0.98838281]
40,36,[0.98838281],[0.],[0.98838281],[0.98838281]
41,27,[0.98838281],[0.],[0.98838281],[0.98838281]
42,33,[0.98838281],[0.],[0.98838281],[0.98838281]
43,40,[0.98838281],[0.],[0.98838281],[0.98838281]
44,32,[0.98838281],[0.],[0.98838281],[0.98838281]
45,35,[0.98838281],[0.],[0.98838281],[0.98838281]
46,29,[0.98838281],[0.],[0.98838281],[0.98838281]
47,31,[0.98838281],[0.],[0.98838281],[0.98838281]
48,30,[0.98838281],[0.],[0.98838281],[0.98838281]
49,31,[0.98838281],[0.],[0.98838281],[0.98838281]
50,36,[0.98838281],[0.],[0.98838281],[0.98838281]
51,28,[0.98838281],[0.],[0.98838281],[0.98838281]
52,29,[0.98838281],[0.],[0.98838281],[0.98838281]
53,36,[0.98838281],[0.],[0.98838281],[0.98838281]
54,28,[0.98838281],[0.],[0.98838281],[0.98838281]
55,31,[0.98838281],[0.],[0.98838281],[0.98838281]
56,28,[0.98838281],[0.],[0.98838281],[0.98838281]
57,32,[0.98838281],[0.],[0.98838281],[0.98838281]
58,36,[0.98838281],[0.],[0.98838281],[0.98838281]
59,31,[0.98838281],[0.],[0.98838281],[0.98838281]
60,35,[0.98838281],[0.],[0.98838281],[0.98838281]
61,34,[0.98838281],[0.],[0.98838281],[0.98838281]
